450 50 3
30 60 700 9.00
0 2 16 3
0 5 47 1
0 2 33 2
0 17 32 3
0 9 19 2
0 10 23 3
0 9 10 1
0 10 31 3
0 9 14 2
0 6 42 2
0 1 26 1
0 2 36 3
0 14 9 2
0 3 10 1
0 5 48 1
0 1 16 3
0 21 20 2
0 6 19 2
0 13 8 1
0 5 8 1
0 14 40 1
0 14 20 2
0 19 32 1
0 1 13 1
0 8 30 3
0 4 12 1
0 8 40 1
0 17 27 2
0 25 28 2
0 1 10 1
0 3 36 1
0 8 33 1
0 14 2 2
0 1 34 3
0 21 47 3
0 14 44 1
0 3 1 2
0 1 28 2
0 3 41 3
0 6 33 3
0 9 2 3
0 10 27 3
0 17 45 3
0 18 12 2
0 25 18 2
0 6 30 2
0 22 6 2
0 2 33 1
0 5 20 1
0 1 43 3
0 1 26 2
0 18 26 2
0 4 26 2
0 1 44 1
0 8 23 1
0 2 28 2
0 9 44 2
0 6 24 2
0 13 11 3
0 12 6 2
0 22 27 2
0 6 13 2
0 5 4 1
0 3 47 1
0 22 23 2
0 20 29 2
0 7 6 1
0 19 1 1
0 5 11 3
0 4 46 2
0 5 50 3
0 4 21 3
0 3 17 1
0 1 27 3
0 3 4 1
0 6 6 3
0 4 40 3
0 9 19 2
0 23 24 1
0 8 4 3
0 4 1 2
0 3 4 1
0 5 41 1
0 12 17 2
0 3 19 1
0 9 8 2
0 7 28 1
0 3 40 3
0 12 50 3
0 8 24 3
0 2 28 3
0 10 3 2
0 3 33 1
0 12 6 3
0 4 34 1
0 9 28 3
0 2 23 1
0 1 10 3
0 3 39 2
0 4 27 2
0 8 9 1
0 10 44 2
0 2 35 3
0 8 40 2
0 2 29 1
0 3 24 2
0 8 5 2
0 10 3 2
0 7 47 2
0 8 42 1
0 9 42 2
0 7 18 3
0 16 14 2
0 5 10 1
0 15 4 3
0 12 49 1
0 21 47 1
0 12 44 2
0 5 30 3
0 5 6 3
0 14 29 2
0 23 27 1
0 8 40 2
0 20 50 1
0 3 33 3
0 1 29 3
0 9 28 1
0 6 29 2
0 10 45 3
0 14 37 1
0 20 15 1
0 7 39 1
0 4 42 2
0 7 48 2
0 24 12 3
0 6 9 1
0 10 39 3
0 1 32 3
0 24 25 3
0 3 11 2
0 2 46 2
0 2 24 1
0 5 17 1
0 1 45 2
0 9 7 2
0 5 39 1
0 12 41 3
0 14 3 3
0 8 10 1
0 14 8 1
0 10 46 1
0 2 4 2
0 5 17 3
0 15 26 1
0 3 49 1
0 6 48 2
0 5 31 3
0 17 30 2
0 25 3 2
0 6 26 2
0 25 23 2
0 4 29 2
0 7 3 3
0 7 29 3
0 2 44 3
0 20 48 3
0 25 45 2
0 8 6 3
0 14 3 2
0 6 19 3
0 4 34 2
0 2 25 3
0 5 42 3
0 6 7 2
0 10 5 2
0 1 12 1
0 17 36 3
0 16 15 2
0 4 23 2
0 11 37 1
0 17 29 2
0 2 14 1
0 4 13 3
0 5 23 3
0 12 37 2
0 4 16 1
0 11 35 3
0 3 26 2
0 3 44 3
0 6 20 3
0 1 50 3
0 2 12 2
0 1 3 3
0 6 17 2
0 8 6 3
0 16 47 2
0 2 2 1
0 4 45 1
0 3 26 1
0 18 31 3
0 9 20 1
0 2 26 2
0 2 19 1
0 6 39 2
0 16 2 2
0 2 49 2
0 6 26 1
0 10 30 2
0 11 5 2
0 1 47 1
0 3 46 1
0 6 7 3
0 8 35 3
0 17 23 1
0 24 48 2
0 2 43 1
0 8 26 2
0 6 12 1
0 6 2 1
0 5 19 3
0 3 23 1
0 6 3 2
0 21 27 3
0 9 15 1
0 15 41 1
0 3 33 1
0 6 4 1
0 13 16 3
0 6 30 2
0 8 48 3
0 6 28 2
0 1 18 2
0 15 46 3
0 17 45 2
0 23 39 1
0 16 22 3
0 24 18 1
0 12 33 2
0 6 40 3
0 1 5 3
0 14 34 2
0 12 7 3
0 2 47 2
0 9 31 3
0 3 37 2
0 21 4 1
0 13 2 1
0 6 48 2
0 8 18 1
0 1 26 3
0 3 33 2
0 10 6 1
0 12 48 2
0 10 4 2
0 12 47 3
0 2 23 2
0 21 36 3
0 18 36 1
0 1 27 3
0 10 49 3
0 2 29 2
0 11 16 2
0 23 44 1
0 5 44 3
0 11 31 1
0 16 22 1
0 17 17 1
0 10 27 3
0 2 33 2
0 11 50 1
0 1 1 1
0 2 10 1
0 6 30 1
0 6 43 2
0 2 19 1
0 23 41 1
0 18 15 1
0 7 13 3
0 25 22 3
0 1 20 2
0 10 12 1
0 12 13 1
0 4 37 2
0 6 7 2
0 7 31 3
0 1 24 1
0 6 27 1
0 14 19 1
0 3 10 1
0 20 6 2
0 1 38 3
0 15 13 1
0 1 44 3
0 2 38 2
0 20 2 3
0 1 13 1
0 3 37 2
0 3 6 2
0 10 1 3
0 7 39 1
0 1 5 1
0 9 10 3
0 6 43 2
0 5 19 2
0 8 9 2
0 2 31 1
0 1 23 1
0 5 8 1
0 9 8 1
0 19 43 3
0 3 18 2
0 3 12 1
0 20 44 3
0 1 20 3
0 6 34 1
0 17 45 1
0 7 37 3
0 2 6 3
0 2 31 3
0 5 11 3
0 20 8 1
0 16 26 2
0 18 29 1
0 6 10 2
0 4 20 1
0 8 17 1
0 7 43 1
0 8 25 1
0 4 40 2
0 3 15 1
0 5 12 2
0 16 47 2
0 15 22 1
0 12 27 1
0 2 4 1
0 21 29 2
0 2 3 3
0 1 9 2
0 13 26 2
0 2 36 1
0 19 15 3
0 7 31 3
0 16 7 3
0 2 41 2
0 2 8 3
0 13 27 1
0 5 33 2
0 21 39 3
0 2 38 1
0 8 26 2
0 19 23 1
0 5 25 2
0 5 34 3
0 7 18 1
0 3 28 2
0 1 48 2
0 7 50 3
0 7 15 1
0 9 45 1
0 6 23 1
1 3 49 3
1 13 9 2
1 2 30 1
1 13 18 3
1 1 17 1
1 11 43 2
1 22 49 1
1 9 1 3
1 18 26 3
1 14 31 1
1 1 12 1
1 11 36 2
1 2 3 2
1 1 21 2
1 9 22 3
1 6 33 1
1 22 5 1
1 4 42 1
1 10 27 1
1 10 46 3
1 1 22 3
1 4 48 3
1 14 14 1
1 1 29 2
1 17 41 1
1 5 21 2
1 5 6 3
1 9 14 2
1 1 1 1
1 3 20 1
1 8 28 1
1 2 42 3
1 13 9 3
1 11 27 1
1 2 37 3
1 10 3 1
1 4 23 3
1 13 10 2
1 15 31 2
1 2 13 1
1 19 1 1
1 6 30 1
1 8 14 1
1 3 5 1
1 11 12 1
1 7 29 3
1 4 46 1
1 2 43 3
1 20 24 3
1 6 50 2
1 8 46 3
1 2 15 2
1 25 17 1
1 6 15 2
1 5 23 3
1 10 5 1
1 9 9 3
1 8 1 1
1 2 19 1
1 8 45 2
1 5 33 2
1 4 43 3
1 21 17 1
1 17 12 1
1 19 18 2
1 13 4 2
1 6 48 2
1 15 44 3
1 5 27 2
1 8 15 3
1 9 8 2
1 8 35 1
1 14 49 1
1 21 11 2
1 14 46 1
1 6 3 2
1 3 13 1
1 8 37 3
1 4 21 3
1 16 37 3
1 12 46 2
1 10 42 1
1 5 36 3
1 23 20 3
1 4 25 1
1 1 36 3
1 1 36 2
1 11 34 1
1 4 28 2
1 5 3 3
0 6206 5332 14829 3663 12172 4272 5011 5183 8361 4758 1660 7762 8243 9389 10486 10358 13723 12683 10851 4786 14505 9719 15243 8245 8046 11831 7679 4626 5291 4313 11016 7621 12169 3067 10114 11738 13004 12045 6172 12747 13088 11260 6514 5642 10978 5256 12665 9086 4497 8408
