150 30 3
30 60 700 9.00
0 6 19 3
0 5 20 2
0 22 15 2
0 2 30 2
0 2 28 3
0 17 20 1
0 13 28 1
0 8 7 3
0 13 28 1
0 10 22 1
0 2 18 2
0 4 18 3
0 2 24 3
0 15 27 3
0 11 29 3
0 5 28 2
0 11 26 2
0 9 19 2
0 4 11 3
0 8 5 1
0 2 11 3
0 17 18 1
0 2 7 1
0 6 20 3
0 20 10 2
0 6 1 3
0 25 7 2
0 2 24 1
0 6 29 1
0 7 25 1
0 15 13 2
0 6 9 3
0 14 22 3
0 11 22 3
0 9 14 2
0 4 12 2
0 2 13 1
0 8 24 2
0 13 11 3
0 1 12 1
0 10 1 1
0 2 9 2
0 15 12 3
0 11 5 2
0 4 15 2
0 15 28 2
0 8 10 3
0 7 29 3
0 2 27 3
0 15 8 1
0 4 3 1
0 7 27 3
0 10 7 3
0 4 28 2
0 2 18 3
0 2 16 2
0 9 4 3
0 6 19 3
0 1 29 1
0 8 5 3
0 11 1 1
0 19 25 2
0 1 17 3
0 24 4 3
0 18 27 1
0 10 27 3
0 23 25 2
0 13 13 1
0 1 2 1
0 10 10 3
0 6 23 3
0 19 19 2
0 3 8 3
0 10 14 2
0 9 9 2
0 2 28 1
0 1 19 2
0 5 26 2
0 6 25 2
0 4 27 3
0 7 26 1
0 7 15 3
0 13 14 1
0 7 30 2
0 22 14 1
0 8 28 3
0 6 18 1
0 1 11 2
0 21 17 1
0 16 28 3
0 15 29 2
0 8 8 2
0 10 8 3
0 1 30 2
0 5 25 2
0 23 19 1
0 1 2 1
0 8 25 3
0 19 29 2
0 6 16 3
0 25 20 3
0 15 11 1
0 1 21 3
0 5 19 1
0 11 13 3
0 4 20 1
0 12 5 3
0 5 23 1
0 6 6 3
0 8 16 3
0 4 23 2
0 6 22 1
0 8 12 1
0 7 26 3
0 8 20 2
0 5 28 3
0 11 23 2
0 13 7 3
0 3 12 1
0 1 1 1
1 3 11 2
1 16 20 1
1 10 21 2
1 8 20 3
1 1 22 3
1 14 10 2
1 15 2 3
1 1 4 2
1 6 16 2
1 1 18 1
1 1 21 3
1 8 5 1
1 10 13 1
1 5 15 2
1 2 29 1
1 3 30 2
1 3 26 3
1 7 6 2
1 19 13 2
1 1 7 2
1 1 17 3
1 18 6 2
1 15 7 2
1 6 28 2
1 3 2 1
1 6 19 1
1 13 28 2
1 7 22 2
1 1 18 1
1 19 2 2
0 7228 12283 14794 14435 19217 4196 13366 3106 4224 7646 5320 6812 11040 5884 4604 8948 15603 10582 10602 10095 11311 9405 12702 6564 11871 11186 13259 15697 17668 6582
7228 0 5666 10921 10962 12918 8042 7565 10063 6496 1688 2666 11434 4869 4088 9427 11341 8537 7541 13043 4256 9510 9980 5842 1705 10093 5050 9040 10700 11415 6577
12283 5666 0 7235 7667 7252 13698 2559 15324 9911 6623 6967 14395 7141 9626 12950 12874 6763 11704 14218 2444 8331 10620 6027 5733 8712 1430 11993 12512 5760 12039
14794 10921 7235 0 828 7623 17777 4803 17799 10857 12467 10369 13330 14110 14861 13006 10353 13755 18218 10882 6852 4401 7797 13249 9832 4203 6575 18987 19718 6605 17341
14435 10962 7667 828 0 8450 17557 5337 17402 10416 12552 10209 12665 14383 14823 12437 9617 14291 18357 10094 7028 3714 7083 13637 9771 3457 6878 19245 20077 7416 17285
19217 12918 7252 7623 8450 0 20939 5891 22312 16170 13804 13941 19875 13464 16852 18956 17407 10346 18313 18229 9139 11545 14830 11602 12818 11547 8080 17888 17543 1549 19224
4196 8042 13698 17777 17557 20939 0 15383 4088 8092 7532 7448 10929 10058 4575 8775 13125 15155 7825 14794 11972 14837 13378 12146 8278 15428 12935 10703 13348 19423 3517
13366 7565 2559 4803 5337 5891 15383 0 16469 10301 8800 8147 14245 9684 11647 13154 12156 8959 14160 13266 3411 6829 9683 8560 7121 7074 2518 14547 15049 4351 14123
3106 10063 15324 17799 17402 22312 4088 16469 0 7015 10185 8387 7950 13310 7795 6197 10854 18159 11813 12315 13181 14130 11848 15183 9591 14663 14264 14663 17263 20763 7500
4224 6496 9911 10857 10416 16170 8092 10301 7015 0 7751 3830 4941 11283 7664 3082 5450 14835 12562 7217 7482 7126 5287 12309 5008 7672 8576 14797 16853 14644 9408
7646 1688 6623 12467 12552 13804 7532 8800 10185 7751 0 4030 12630 3570 3088 10514 12830 7988 5866 14558 5672 11197 11596 5056 3334 11779 6299 7389 9171 12354 5422
5320 2666 6967 10369 10209 13941 7448 8147 8387 3830 4030 0 8770 7492 4912 6797 8804 11083 9415 10539 4802 7955 7717 8486 1316 8561 5877 11328 13201 12394 7227
6812 11434 14395 13330 12665 19875 10929 14245 7950 4941 12630 8770 0 16187 12059 2275 3521 19738 16983 4545 11960 8951 5657 17249 9936 9268 12987 19429 21622 18424 13289
11040 4869 7141 14110 14383 13464 10058 9684 13310 11283 3570 7492 16187 0 5563 14083 16206 5165 4865 17898 7412 13799 14743 2243 6550 14338 7535 4882 5958 12216 7022
5884 4088 9626 14861 14823 16852 4575 11647 7795 7664 3088 4912 12059 5563 0 9797 13104 10597 4935 14872 8337 12853 12455 7586 5054 13458 9129 7430 9816 15382 2498
4604 9427 12950 13006 12437 18956 8775 13154 6197 3082 10514 6797 2275 14083 9797 0 4657 17870 14715 6156 10511 8815 5951 15269 8038 9251 11589 17185 19415 17454 11022
8948 11341 12874 10353 9617 17407 13125 12156 10854 5450 12830 8804 3521 16206 13104 4657 0 18950 17974 1769 10574 5975 2587 16829 9658 6161 11448 20097 22001 16049 14828
15603 8537 6763 13755 14291 10346 15155 8959 18159 14835 7988 11083 19738 5165 10597 17870 18950 0 9480 20469 8546 15032 16966 3011 9833 15445 7965 8100 7254 9528 12186
10582 7541 11704 18218 18357 18313 7825 14160 11813 12562 5866 9415 16983 4865 4935 14715 17974 9480 0 19741 11367 17036 17128 6953 9084 17624 11790 2885 5557 17033 4320
10602 13043 14218 10882 10094 18229 14794 13266 12315 7217 14558 10539 4545 17898 14872 6156 1769 20469 19741 0 12000 6684 3610 18443 11350 6716 12807 21848 23723 16943 16582
10095 4256 2444 6852 7028 9139 11972 3411 13181 7482 5672 4802 11960 7412 8337 10511 10574 8546 11367 12000 0 6626 8447 7021 3716 7107 1110 12239 13251 7593 10831
11311 9510 8331 4401 3714 11545 14837 6829 14130 7126 11197 7955 8951 13799 12853 8815 5975 15032 17036 6684 6626 0 3401 13640 7970 606 7067 18440 19739 10267 15175
9405 9980 10620 7797 7083 14830 13378 9683 11848 5287 11596 7717 5657 14743 12455 5951 2587 16966 17128 3610 8447 3401 0 15083 8278 3639 9216 18981 20662 13486 14484
12702 5842 6027 13249 13637 11602 12146 8560 15183 12309 5056 8486 17249 2243 7586 15269 16829 3011 6953 18443 7021 13640 15083 0 7328 14127 6808 6303 6489 10465 9231
6564 1705 5733 9832 9771 12818 8278 7121 9591 5008 3334 1316 9936 6550 5054 8038 9658 9833 9084 11350 3716 7970 8278 7328 0 8565 4739 10721 12405 11278 7515
11871 10093 8712 4203 3457 11547 15428 7074 14663 7672 11779 8561 9268 14338 13458 9251 6161 15445 17624 6716 7107 606 3639 14127 8565 0 7489 19001 20269 10320 15782
11186 5050 1430 6575 6878 8080 12935 2518 14264 8576 6299 5877 12987 7535 9129 11589 11448 7965 11790 12807 1110 7067 9216 6808 4739 7489 0 12414 13206 6539 11605
13259 9040 11993 18987 19245 17888 10703 14547 14663 14797 7389 11328 19429 4882 7430 17185 20097 8100 2885 21848 12239 18440 18981 6303 10721 19001 12414 0 2685 16768 7190
15697 10700 12512 19718 20077 17543 13348 15049 17263 16853 9171 13201 21622 5958 9816 19415 22001 7254 5557 23723 13251 19739 20662 6489 12405 20269 13206 2685 0 16602 9832
17668 11415 5760 6605 7416 1549 19423 4351 20763 14644 12354 12394 18424 12216 15382 17454 16049 9528 17033 16943 7593 10267 13486 10465 11278 10320 6539 16768 16602 0 17776
6582 6577 12039 17341 17285 19224 3517 14123 7500 9408 5422 7227 13289 7022 2498 11022 14828 12186 4320 16582 10831 15175 14484 9231 7515 15782 11605 7190 9832 17776 0
1 12 10 6
2 6 10 4
3 8 1 5
4 9 5 7
5 8 4 5
6 11 3 6
7 7 8 4
8 9 10 7
9 5 4 3
10 5 4 5
11 5 12 6
12 5 8 3
13 5 7 4
14 8 4 4
15 9 6 5
16 5 3 7
17 4 5 2
18 11 7 4
19 8 4 6
20 5 11 2
21 6 8 4
22 6 9 3
23 6 11 6
24 8 7 4
25 3 10 4
26 9 7 1
27 11 9 3
28 9 6 3
29 4 11 7
30 12 7 6
