1400 200 3
30 60 700 9.00
0 3 122 2
0 15 8 2
0 1 142 1
0 4 8 2
0 7 154 3
0 2 119 2
0 13 181 2
0 8 115 2
0 18 98 1
0 5 183 2
0 16 36 1
0 12 191 1
0 16 77 2
0 2 70 2
0 3 61 3
0 20 14 1
0 11 149 1
0 2 190 3
0 5 87 3
0 2 71 3
0 2 75 2
0 6 82 1
0 3 170 2
0 22 27 2
0 10 83 1
0 14 157 1
0 10 176 1
0 12 58 3
0 5 109 1
0 3 78 3
0 17 84 3
0 16 177 3
0 3 82 1
0 19 29 3
0 7 175 3
0 22 80 3
0 7 128 3
0 3 111 2
0 3 90 2
0 25 26 3
0 12 35 1
0 25 12 1
0 3 118 2
0 11 182 3
0 2 77 2
0 22 78 1
0 8 3 2
0 7 186 2
0 3 20 1
0 4 52 1
0 1 141 1
0 12 53 2
0 4 87 3
0 3 159 1
0 2 8 1
0 7 132 1
0 1 27 1
0 8 135 2
0 19 144 1
0 3 104 2
0 12 31 3
0 23 11 2
0 22 4 1
0 23 149 1
0 3 125 2
0 2 65 2
0 22 69 2
0 8 106 1
0 13 143 3
0 8 137 2
0 13 153 3
0 4 175 2
0 13 58 1
0 9 162 1
0 9 108 1
0 9 138 1
0 16 104 2
0 2 162 1
0 2 59 3
0 3 179 3
0 11 199 1
0 3 59 1
0 1 178 2
0 14 63 2
0 5 46 1
0 18 163 1
0 10 61 1
0 18 139 3
0 2 200 2
0 4 182 3
0 16 179 1
0 13 32 2
0 12 7 1
0 12 110 2
0 2 21 3
0 6 172 1
0 3 185 2
0 4 112 1
0 12 109 3
0 2 90 2
0 19 164 3
0 15 11 1
0 5 54 3
0 7 64 3
0 4 104 2
0 6 175 2
0 1 111 3
0 4 126 2
0 21 170 2
0 10 123 2
0 1 9 2
0 1 101 3
0 2 95 1
0 3 116 3
0 4 97 2
0 1 136 1
0 8 13 3
0 12 39 1
0 21 48 2
0 10 119 3
0 9 190 3
0 1 38 3
0 7 94 2
0 5 163 2
0 10 147 1
0 14 45 2
0 4 98 3
0 25 35 3
0 6 85 2
0 5 169 2
0 2 44 3
0 4 92 2
0 3 91 3
0 22 102 1
0 12 34 2
0 13 58 3
0 1 169 3
0 13 123 3
0 11 65 3
0 9 103 1
0 6 170 3
0 2 76 1
0 1 58 2
0 6 185 1
0 3 166 3
0 2 166 1
0 4 106 1
0 5 96 3
0 1 9 1
0 3 12 3
0 15 190 2
0 5 100 3
0 4 76 3
0 1 162 3
0 2 122 1
0 2 149 2
0 3 16 2
0 15 20 2
0 14 192 1
0 2 74 3
0 10 165 2
0 5 20 3
0 7 9 1
0 7 131 2
0 2 106 2
0 2 57 1
0 4 10 1
0 11 153 3
0 23 98 3
0 2 66 1
0 2 87 1
0 9 98 2
0 11 20 3
0 15 124 3
0 3 17 2
0 3 28 1
0 5 23 3
0 10 110 3
0 3 179 2
0 5 44 3
0 4 74 2
0 5 168 1
0 20 108 2
0 14 43 1
0 12 66 2
0 2 10 1
0 17 163 2
0 3 109 3
0 1 34 3
0 8 200 3
0 2 200 1
0 2 110 2
0 1 151 1
0 1 90 3
0 10 190 1
0 9 68 2
0 10 107 2
0 3 139 3
0 1 180 1
0 22 19 1
0 20 130 2
