2800 400 3
30 60 700 9.00
0 3 28 3
0 3 1 3
0 7 18 3
0 4 81 1
0 2 374 2
0 6 78 1
0 2 214 3
0 12 344 1
0 2 365 2
0 5 21 1
0 9 40 1
0 1 231 2
0 7 305 2
0 24 142 1
0 3 366 1
0 21 380 1
0 7 208 2
0 4 262 1
0 2 61 3
0 1 62 2
0 18 276 3
0 4 318 3
0 8 204 1
0 11 269 3
0 6 178 1
0 1 202 1
0 6 64 1
0 3 291 3
0 8 65 2
0 4 294 1
0 2 160 1
0 2 78 1
0 10 61 3
0 8 119 1
0 5 294 1
0 15 251 1
0 15 25 1
0 21 292 2
0 3 380 1
0 7 336 3
0 10 150 1
0 5 122 3
0 1 195 1
0 5 61 1
0 2 81 1
0 2 210 2
0 6 286 1
0 7 145 3
0 4 364 1
0 20 320 1
0 2 162 1
0 2 114 3
0 10 289 1
0 2 314 3
0 6 191 1
0 6 62 1
0 7 96 1
0 5 157 3
0 2 222 1
0 1 228 2
0 14 123 1
0 22 6 2
0 8 268 2
0 21 155 1
0 3 271 2
0 10 53 3
0 8 200 1
0 4 279 3
0 4 229 3
0 6 306 1
0 3 135 2
0 8 60 2
0 22 16 3
0 17 106 1
0 6 100 3
0 11 120 1
0 12 230 2
0 9 185 1
0 18 162 1
0 7 31 3
0 6 173 3
0 7 393 3
0 3 167 1
0 13 119 3
0 5 284 2
0 14 398 1
0 9 273 1
0 2 67 1
0 6 342 2
0 14 60 2
0 2 387 2
0 7 199 1
0 1 373 2
0 4 329 3
0 13 20 2
0 19 266 1
0 11 355 1
0 1 118 2
0 6 46 1
0 6 200 3
0 14 197 1
0 3 269 1
0 6 51 3
0 2 253 3
0 3 352 2
0 3 233 1
0 3 273 1
0 21 259 2
0 11 294 3
0 6 19 1
0 1 28 2
0 4 326 1
0 5 365 1
0 8 277 2
0 3 87 1
0 4 58 3
0 14 77 3
0 2 398 3
0 11 81 2
0 5 280 1
0 4 28 1
0 1 132 1
0 1 257 2
0 18 349 2
0 10 133 1
0 4 245 2
0 9 61 2
0 4 303 2
0 6 306 3
0 8 77 3
0 16 139 2
0 3 159 2
0 3 227 2
0 8 16 2
0 7 67 3
0 2 339 2
0 24 361 1
0 16 290 2
0 8 69 3
0 18 209 3
0 11 273 2
0 5 329 3
0 7 76 1
0 13 173 1
0 6 38 1
0 24 334 1
0 4 44 2
0 16 14 3
0 15 80 1
0 22 258 2
0 3 233 3
0 11 40 2
0 6 282 2
0 9 255 2
0 8 213 1
0 10 372 1
0 1 378 1
0 3 117 3
0 13 171 3
0 18 4 1
0 2 194 3
0 3 254 1
0 8 175 1
0 2 198 1
0 3 306 2
0 1 69 3
0 13 263 1
0 6 109 3
0 9 96 1
0 8 159 1
0 5 179 1
0 2 23 3
0 23 293 3
0 4 261 2
0 12 136 1
0 5 55 2
0 7 72 3
0 2 226 1
0 6 250 3
0 10 312 3
0 4 193 2
0 3 375 1
0 2 133 1
0 14 370 3
0 14 133 2
0 1 134 1
0 9 313 3
0 18 209 1
0 7 291 2
0 13 19 2
0 9 27 3
0 8 392 3
0 8 91 1
0 1 286 3
0 7 105 2
0 12 22 3
0 7 152 3
0 2 228 3
0 7 127 3
0 3 191 3
0 3 232 3
0 13 273 3
0 13 18 1
0 3 6 1
0 9 18 2
0 7 282 1
0 10 90 3
0 8 327 1
0 18 221 1
0 4 26 3
0 12 239 3
0 15 82 3
0 1 281 2
0 25 281 1
0 2 209 2
0 5 47 2
0 12 396 2
0 1 338 3
0 7 197 1
0 2 286 2
0 5 209 3
0 8 273 1
0 9 199 3
0 6 39 3
0 1 65 3
0 1 342 1
0 12 371 2
0 10 229 1
0 1 44 3
0 16 380 2
0 6 329 1
0 20 291 2
0 15 325 1
0 5 146 1
0 4 218 1
0 21 376 2
0 2 175 1
0 6 141 3
0 1 179 3
0 1 71 1
0 1 383 3
0 12 6 3
0 11 153 3
0 3 58 2
0 5 308 3
0 1 320 1
0 10 191 2
0 9 348 1
0 1 92 1
0 3 349 1
0 3 157 1
0 5 259 3
0 9 200 2
0 5 15 2
0 2 358 2
0 1 63 2
0 3 144 2
0 22 328 2
0 23 185 1
0 2 243 3
0 2 349 1
0 21 77 1
0 5 2 3
0 5 272 2
0 25 282 3
0 3 234 3
0 25 343 1
0 6 235 1
0 18 43 3
0 6 201 3
0 18 98 3
0 6 123 2
0 1 100 3
0 3 329 3
0 6 111 1
0 2 50 3
0 4 304 3
0 6 119 3
0 9 55 1
0 24 335 3
0 9 229 2
0 12 130 1
0 3 394 3
0 4 277 2
0 5 291 2
0 2 216 1
0 13 189 2
0 22 51 3
