150 30 3
30 60 700 9.00
0 12 25 1
0 18 22 2
0 2 28 3
0 9 5 2
0 11 24 1
0 15 23 2
0 11 16 2
0 6 3 1
0 17 11 2
0 21 21 1
0 9 12 3
0 25 8 3
0 20 24 3
0 10 1 2
0 17 19 2
0 5 1 2
0 4 2 3
0 10 12 1
0 3 2 3
0 8 11 1
0 20 19 2
0 23 24 1
0 2 23 1
0 12 8 1
0 3 22 2
0 10 18 2
0 16 10 1
0 8 8 3
0 1 18 3
0 17 17 1
0 9 22 1
0 14 16 3
0 2 5 3
0 9 30 3
0 19 15 3
0 9 28 3
0 15 24 3
0 20 27 2
0 6 19 1
0 14 9 3
0 1 18 3
0 3 12 2
0 13 8 2
0 13 8 1
0 6 14 1
0 9 23 1
0 11 24 3
0 15 6 3
0 1 10 3
0 14 9 2
0 15 27 3
0 1 6 3
0 13 25 3
0 16 20 3
0 4 20 1
0 4 23 3
0 1 3 2
0 5 23 2
0 18 19 1
0 4 21 2
0 2 29 2
0 17 3 1
0 7 13 2
0 2 14 1
0 12 20 2
0 18 4 1
0 1 13 2
0 5 16 2
0 2 11 3
0 22 23 1
0 5 19 2
0 2 14 3
0 2 28 2
0 6 25 1
0 5 25 3
0 9 16 2
0 3 5 2
0 8 23 1
0 4 19 1
0 4 23 1
0 8 11 1
0 2 13 2
0 3 29 3
0 10 21 1
0 22 13 3
0 19 20 1
0 8 10 2
0 4 28 1
0 3 4 2
0 1 16 3
0 14 24 2
0 15 17 1
0 2 21 3
0 2 4 2
0 8 9 2
0 19 4 1
0 8 15 3
0 5 8 3
0 12 15 3
0 1 7 1
0 3 5 3
0 19 16 3
0 1 13 2
0 13 22 3
0 7 14 3
0 11 3 2
0 5 25 2
0 13 23 1
0 8 9 1
0 7 20 3
0 3 25 3
0 5 26 2
0 15 16 3
0 18 14 3
0 1 4 2
0 8 6 1
0 14 5 3
0 3 13 2
0 8 16 2
0 4 5 1
0 14 23 2
0 2 21 2
0 8 23 3
0 22 12 1
0 4 6 1
0 4 5 3
0 3 29 3
0 3 17 2
0 15 3 3
0 1 26 3
0 8 15 3
0 12 17 1
0 19 9 3
0 13 21 2
0 19 25 2
0 4 18 1
0 7 26 3
0 10 27 2
0 14 22 2
0 5 12 1
0 12 17 2
0 3 26 3
0 7 15 2
