500 100 3
30 60 700 9.00
0 12 12 2
0 25 43 2
0 9 66 3
0 20 50 2
0 8 55 1
0 7 19 1
0 17 53 3
0 9 59 1
0 2 59 3
0 2 32 2
0 1 97 1
0 5 38 2
0 3 5 2
0 5 41 3
0 1 69 2
0 7 97 3
0 7 57 2
0 9 2 3
0 12 49 2
0 8 49 1
0 1 60 2
0 1 31 2
0 11 66 3
0 17 30 2
0 5 21 2
0 8 28 2
0 3 56 1
0 17 92 2
0 10 72 1
0 1 98 3
0 10 21 1
0 4 43 1
0 7 72 2
0 14 2 1
0 7 83 2
0 7 4 2
0 1 84 2
0 2 41 1
0 10 55 3
0 9 76 3
0 3 28 3
0 13 95 1
0 4 96 1
0 1 11 2
0 8 97 1
0 5 82 1
0 4 64 3
0 4 22 3
0 16 26 3
0 11 86 1
0 11 30 1
0 6 82 1
0 7 14 1
0 3 80 1
0 9 32 3
0 6 22 2
0 4 14 3
0 10 34 2
0 4 38 1
0 22 89 3
0 14 33 2
0 18 99 2
0 2 53 3
0 12 46 3
0 7 1 3
0 3 34 3
0 8 27 1
0 6 15 3
0 2 87 1
0 17 37 2
0 10 35 1
0 15 7 1
0 22 39 1
0 3 57 2
0 3 44 2
0 25 97 2
0 25 97 2
0 3 8 2
0 23 40 2
0 3 23 3
0 1 88 1
0 20 59 2
0 7 87 1
0 3 87 1
0 13 54 3
0 3 51 1
0 7 77 1
0 18 43 1
0 3 95 2
0 19 14 2
0 9 38 3
0 1 13 3
0 18 8 3
0 8 11 2
0 16 67 3
0 16 24 1
0 1 67 3
0 2 42 1
0 5 36 1
0 5 64 2
0 17 79 1
0 13 41 3
0 6 55 1
0 1 81 3
0 4 66 2
0 4 96 1
0 1 94 2
0 17 17 2
0 4 17 1
0 21 38 2
0 3 51 3
0 1 89 1
0 24 53 3
0 7 6 2
0 9 82 3
0 5 20 1
0 8 16 2
0 8 93 2
0 8 82 3
0 21 24 2
0 17 90 1
0 16 58 1
0 2 30 3
0 9 30 1
0 7 96 2
0 9 41 1
0 15 59 1
0 6 33 2
0 7 89 3
0 1 20 2
0 6 15 3
0 2 18 1
0 8 56 2
0 1 42 3
0 2 95 2
0 16 55 2
0 12 66 3
0 5 16 2
0 10 41 3
0 5 73 2
0 5 88 1
0 5 12 3
0 1 14 1
0 3 59 2
0 9 14 1
0 2 99 1
0 8 18 3
0 6 85 1
0 1 97 1
0 1 88 1
0 1 54 3
0 5 77 2
0 17 35 1
0 2 83 2
0 9 45 2
0 18 94 1
0 3 85 3
0 8 89 1
0 3 96 1
0 2 37 3
0 3 70 1
0 2 75 2
0 13 63 1
0 1 81 2
0 5 35 2
0 14 19 1
0 6 87 3
0 10 65 2
0 2 99 2
0 12 43 3
0 11 10 3
0 1 43 3
0 1 36 1
0 4 59 1
0 22 96 3
0 14 58 1
0 6 76 3
0 7 69 3
0 19 22 2
0 13 99 3
0 14 6 1
0 1 21 1
0 5 38 3
0 15 17 1
0 11 21 3
0 12 9 3
0 7 8 2
0 15 67 3
0 13 57 3
0 16 74 1
0 6 70 3
0 9 98 1
0 5 62 1
0 9 17 1
0 4 55 1
0 10 94 3
0 24 65 1
0 6 100 2
0 8 83 1
0 1 76 3
0 10 71 1
0 5 79 1
0 12 24 3
0 2 86 3
0 14 34 1
0 1 25 3
0 9 22 3
0 11 60 2
0 2 7 3
0 21 50 3
0 16 70 2
0 10 22 3
0 15 74 1
0 2 97 1
0 6 93 1
0 15 20 2
0 1 67 3
0 15 77 2
0 16 98 2
0 2 50 2
0 2 18 2
0 12 53 2
0 12 66 3
0 6 98 1
0 9 94 3
0 18 35 1
0 14 4 2
0 14 63 3
0 9 33 1
0 11 61 3
0 19 82 1
0 11 18 1
0 1 98 3
0 2 32 1
0 4 63 3
0 20 35 3
0 22 96 2
0 5 40 1
0 5 11 1
0 1 75 2
0 2 1 3
0 19 40 1
0 3 9 2
0 19 63 1
0 4 35 1
0 6 35 2
0 3 13 2
0 8 5 2
0 1 77 2
0 8 2 3
0 16 71 2
0 25 55 2
0 2 100 3
0 15 40 1
