2800 400 3
30 60 700 9.00
0 19 321 3
0 7 201 2
0 4 178 1
0 14 378 2
0 11 129 2
0 5 107 1
0 3 209 1
0 4 385 1
0 8 367 3
0 11 16 3
0 1 201 3
0 5 298 3
0 18 329 2
0 14 49 3
0 8 279 3
0 6 100 3
0 8 198 1
0 3 322 1
0 12 20 1
0 8 27 2
0 16 211 1
0 6 341 2
0 17 244 2
0 12 197 3
0 1 246 2
0 6 91 1
0 18 293 3
0 3 31 3
0 6 189 1
0 8 202 3
0 9 38 2
0 4 198 2
0 8 177 3
0 7 88 1
0 7 318 1
0 20 398 3
0 19 109 3
0 2 13 1
0 12 138 2
0 6 375 1
0 5 72 1
0 8 13 2
0 15 257 1
0 19 15 2
0 3 180 2
0 6 300 2
0 3 64 1
0 1 373 3
0 17 399 2
0 18 375 1
0 16 214 1
0 18 165 3
0 6 122 3
0 8 321 3
0 17 136 2
0 5 384 1
0 13 127 3
0 3 220 1
0 25 22 3
0 14 127 3
0 1 234 2
0 14 111 1
0 23 99 3
0 6 286 1
0 22 281 1
0 7 84 3
0 2 226 2
0 3 69 2
0 8 386 3
0 1 67 2
0 1 308 2
0 4 139 3
0 4 381 2
0 4 400 2
0 3 216 2
0 12 253 3
0 18 193 3
0 3 141 1
0 16 17 2
0 17 251 2
0 11 43 1
0 2 190 2
0 23 91 1
0 23 47 2
0 2 349 1
0 6 68 3
0 6 177 3
0 2 394 3
0 10 224 1
0 19 269 1
0 3 315 3
0 2 10 2
0 3 287 1
0 3 388 3
0 9 147 3
0 2 162 2
0 4 196 2
0 13 345 3
0 2 127 2
0 1 342 2
0 10 129 2
0 4 347 2
0 4 257 1
0 16 386 1
0 9 369 2
0 8 272 3
0 4 89 1
0 6 109 1
0 2 336 2
0 6 116 1
0 11 136 3
0 13 364 1
0 15 278 1
0 2 78 3
0 4 272 2
0 21 234 2
0 1 149 1
0 3 237 3
0 11 291 2
0 18 313 3
0 3 167 1
0 5 69 3
0 10 25 1
0 7 93 1
0 7 221 3
0 17 238 2
0 10 83 1
0 11 220 3
0 14 252 3
0 7 61 3
0 9 149 2
0 4 237 1
0 7 46 3
0 4 267 3
0 11 368 2
0 1 42 3
0 21 138 2
0 5 148 3
0 1 184 1
0 3 17 1
0 2 10 3
0 4 94 2
0 8 152 3
0 5 64 2
0 5 304 1
0 4 272 2
0 11 54 3
0 10 150 3
0 1 211 3
0 18 55 2
0 10 204 3
0 2 144 3
0 13 116 2
0 16 263 1
0 6 339 1
0 3 112 2
0 3 325 3
0 6 202 3
0 10 177 3
0 10 362 3
0 1 262 3
0 7 99 1
0 13 34 2
0 11 30 2
0 13 361 1
0 17 222 3
0 9 30 3
0 4 89 3
0 25 310 2
0 13 296 1
0 3 148 1
0 4 119 2
0 10 173 1
0 3 67 2
0 7 375 1
0 3 222 3
0 3 270 3
0 13 230 3
0 9 228 2
0 7 241 1
0 3 52 3
0 24 247 2
0 4 14 1
0 12 191 2
0 2 47 3
0 9 108 1
0 7 388 1
0 25 344 2
0 17 196 1
0 16 244 1
0 7 51 2
0 3 96 2
0 25 99 1
0 5 117 3
0 23 107 2
0 9 300 2
0 2 286 2
0 11 171 3
0 5 120 2
0 12 298 1
0 2 319 3
0 1 260 3
0 3 366 2
0 10 254 2
0 6 177 3
0 5 143 2
0 8 164 2
0 10 65 2
0 13 255 3
0 4 22 3
0 11 242 2
0 6 10 1
0 22 391 3
0 12 306 2
0 2 178 2
0 10 59 1
0 9 56 3
0 20 106 1
0 6 116 3
0 19 370 3
0 11 12 1
0 11 221 3
0 12 238 1
0 13 42 2
0 15 384 1
0 7 353 2
0 1 283 3
0 3 223 1
0 4 288 3
0 2 291 3
0 16 343 1
0 24 193 3
0 1 238 1
0 25 295 2
0 10 238 2
0 7 380 3
0 3 212 3
0 14 294 2
0 25 78 1
0 25 19 1
0 1 190 3
0 8 14 3
0 2 188 3
0 7 325 3
0 1 117 1
0 23 375 2
0 2 247 3
0 10 98 2
0 6 56 1
0 9 184 1
0 7 270 1
0 3 206 2
0 16 125 1
0 2 103 2
0 10 19 3
0 2 195 3
0 11 328 3
0 4 319 3
0 4 339 1
0 11 367 3
0 7 234 2
0 1 166 3
0 7 93 3
0 2 104 2
0 14 386 2
0 15 143 3
0 11 202 2
0 11 152 1
0 3 246 2
0 3 108 3
0 6 259 1
0 4 398 1
0 10 147 2
0 15 139 1
0 10 65 2
0 13 344 1
0 6 327 3
0 18 39 1
0 4 144 1
0 6 296 3
0 1 92 2
0 2 238 1
0 11 221 1
0 11 274 3
0 11 122 1
0 12 186 2
0 9 389 3
0 5 109 1
0 24 336 2
0 8 344 3
0 3 335 1
0 8 232 2
0 9 186 2
0 1 173 3
0 6 113 1
0 7 144 2
0 14 95 3
0 10 284 2
0 11 262 1
0 15 34 1
0 11 378 3
0 1 37 1
0 1 160 1
0 19 244 1
0 3 138 1
0 4 390 2
0 1 189 2
0 2 177 1
0 3 25 3
0 1 92 1
0 11 384 3
0 8 355 2
0 5 399 1
0 5 200 3
0 1 290 1
0 13 33 3
0 21 203 1
0 3 142 2
0 5 243 2
0 1 132 3
0 11 163 3
0 3 170 1
0 2 344 3
0 17 257 2
0 3 377 2
0 16 324 2
0 5 57 2
0 24 189 1
0 11 357 1
0 8 172 1
0 17 137 1
0 3 393 2
0 12 51 2
0 5 164 3
0 5 41 3
0 4 90 2
0 2 295 3
0 8 49 1
0 22 313 3
0 19 26 1
0 12 314 3
0 1 289 1
0 10 314 1
0 2 273 3
0 2 274 3
0 23 392 3
0 4 349 3
0 21 144 2
0 17 74 3
0 12 60 1
0 14 160 2
0 12 273 2
0 3 133 2
0 1 213 2
0 18 58 1
0 2 332 3
0 4 112 2
0 20 257 1
0 1 114 3
0 12 28 3
0 14 194 1
0 9 370 3
0 12 286 3
0 7 110 3
0 7 342 1
0 5 393 3
0 12 152 3
0 2 91 2
0 3 345 1
0 10 292 3
0 11 227 2
0 10 218 1
0 5 316 1
0 6 59 2
0 7 330 2
0 1 187 2
0 7 367 3
0 5 68 2
0 6 85 1
0 1 45 1
0 13 218 2
0 24 64 1
0 5 282 1
0 25 30 2
0 25 39 3
0 13 345 1
0 8 372 1
0 4 330 1
0 6 29 2
0 2 180 1
0 17 350 2
0 9 395 2
0 4 99 1
0 1 366 2
0 18 8 3
0 1 171 1
0 3 33 2
0 21 109 2
0 17 215 1
0 7 27 2
0 8 287 3
0 1 353 1
0 6 219 2
0 6 175 1
0 3 191 3
0 5 107 1
0 4 147 3
0 2 366 1
0 2 212 3
0 11 381 2
0 18 348 1
0 4 66 3
0 5 236 2
0 5 344 3
0 15 154 1
0 15 366 1
0 8 22 2
0 23 296 1
0 3 297 2
0 2 382 1
0 13 144 1
0 2 226 1
