1800 200 3
30 60 700 9.00
0 18 157 1
0 15 104 1
0 9 66 1
0 11 173 2
0 19 88 2
0 5 21 2
0 3 175 3
0 5 103 3
0 25 2 2
0 8 77 2
0 13 39 3
0 5 88 1
0 18 131 3
0 5 88 2
0 2 73 2
0 6 148 3
0 16 146 2
0 25 116 3
0 3 122 3
0 4 102 3
0 7 109 1
0 4 8 1
0 1 62 3
0 18 177 1
0 10 139 1
0 17 168 3
0 10 74 1
0 4 126 1
0 4 110 2
0 2 81 3
0 12 83 2
0 10 110 3
0 3 107 2
0 12 6 3
0 10 86 3
0 2 181 1
0 3 46 2
0 6 29 3
0 5 105 1
0 2 123 2
0 19 139 1
0 2 72 2
0 1 5 2
0 8 100 2
0 18 50 1
0 12 23 2
0 3 156 2
0 9 80 3
0 7 134 3
0 15 175 1
0 3 191 3
0 1 14 1
0 4 95 3
0 5 132 2
0 11 121 3
0 6 5 3
0 11 41 1
0 7 136 2
0 6 14 1
0 1 131 2
0 25 96 1
0 3 52 3
0 5 116 2
0 5 145 1
0 11 95 3
0 23 172 1
0 5 108 2
0 8 149 2
0 4 125 2
0 1 122 2
0 20 190 3
0 5 33 2
0 5 78 3
0 2 96 2
0 1 94 1
0 6 82 1
0 6 182 3
0 5 170 1
0 4 24 3
0 5 98 2
0 12 49 3
0 3 168 2
0 9 154 1
0 21 37 2
0 3 25 3
0 16 71 2
0 3 53 3
0 21 195 1
0 7 56 3
0 22 23 2
0 13 172 2
0 11 28 2
0 13 92 1
0 12 177 3
0 3 172 1
0 2 179 2
0 5 14 2
0 4 142 2
0 3 27 2
0 23 183 1
0 9 113 1
0 4 11 2
0 2 186 1
0 11 74 2
0 13 111 2
0 10 125 1
0 8 153 3
0 11 165 2
0 15 181 1
0 17 78 2
0 24 121 1
0 4 74 1
0 12 193 1
0 2 87 3
0 1 160 1
0 10 8 2
0 5 119 1
0 6 54 1
0 5 135 1
0 8 10 2
0 5 126 3
0 12 125 1
0 17 52 3
0 8 74 3
0 8 183 3
0 1 112 1
0 7 73 3
0 16 41 3
0 15 84 3
0 6 93 2
0 3 83 3
0 7 96 1
0 6 111 1
0 2 35 3
0 23 63 1
0 17 44 1
0 1 108 2
0 20 76 2
0 13 119 2
0 5 12 3
0 12 39 3
0 3 128 2
0 14 3 1
0 8 67 1
0 14 143 3
0 2 32 1
0 9 147 1
0 25 88 2
0 6 19 1
0 7 104 2
0 25 124 1
0 22 14 1
0 7 124 3
0 11 93 1
0 2 193 2
0 12 130 3
0 14 12 2
0 9 115 2
0 3 120 3
0 19 86 1
0 6 134 2
0 9 119 3
0 7 127 2
0 10 117 2
0 14 137 2
0 1 79 2
0 6 115 2
0 1 186 2
0 14 151 1
0 8 63 1
0 5 10 1
0 22 186 3
0 3 64 3
0 2 82 2
0 1 185 2
0 1 24 1
0 10 105 1
0 4 61 1
0 1 105 1
0 5 71 3
0 9 35 2
0 7 96 1
0 2 84 3
0 1 164 1
0 19 26 1
0 13 138 3
0 6 88 3
0 6 190 1
0 4 62 2
0 6 51 2
0 15 75 2
0 3 63 2
0 1 125 1
0 16 91 1
0 6 19 3
0 17 98 1
0 3 172 3
0 20 83 3
0 3 22 2
0 5 12 2
0 3 161 2
0 15 26 1
0 2 68 3
0 17 94 3
0 6 70 2
0 5 144 1
0 2 101 1
0 4 162 3
0 1 34 3
0 5 25 3
0 9 198 1
0 1 100 3
0 1 166 2
0 1 113 3
0 7 132 3
0 8 62 3
0 10 65 1
0 7 140 3
0 16 65 2
0 1 67 1
0 9 114 2
0 8 100 2
0 2 64 2
0 2 115 2
0 4 135 1
0 22 170 1
0 24 92 1
0 6 37 2
0 8 32 3
0 5 14 3
0 6 107 1
0 14 159 2
0 6 10 2
0 1 100 1
0 9 112 3
0 15 24 2
0 22 196 1
0 6 198 1
0 21 76 2
0 12 60 3
0 10 177 2
0 2 177 1
0 2 138 1
0 14 192 1
0 2 58 1
0 3 27 3
0 9 186 2
0 1 191 2
0 15 120 3
0 20 60 3
0 16 93 1
0 2 21 2
0 24 108 1
0 2 35 1
0 10 110 2
0 7 19 2
0 2 13 1
0 7 127 1
0 1 95 3
0 3 1 3
0 4 141 2
0 11 18 1
0 6 82 1
0 10 108 3
0 1 92 3
0 8 48 1
0 4 92 1
0 5 76 1
0 3 64 1
0 3 138 2
0 4 14 1
0 3 1 3
0 2 32 3
0 14 187 3
0 15 27 1
0 14 195 3
0 22 84 3
0 14 97 3
0 3 170 1
0 10 131 1
0 19 56 3
0 2 82 1
0 22 135 2
0 9 35 2
0 3 48 2
0 19 134 2
0 1 8 1
0 18 35 1
0 5 25 3
0 6 84 3
0 1 69 1
0 16 38 3
0 17 63 2
0 3 196 1
0 2 95 2
0 9 157 2
0 1 72 1
0 12 108 1
0 9 58 1
0 3 2 2
0 18 105 2
0 5 34 3
0 11 95 3
0 5 70 1
0 1 59 1
0 6 167 1
0 3 96 2
0 2 49 1
0 8 132 1
0 24 187 2
0 6 144 3
0 17 125 2
0 2 117 3
0 6 58 3
0 12 90 2
0 6 64 2
0 16 160 1
0 1 103 3
0 6 133 1
0 9 135 2
0 10 185 1
0 8 167 3
0 13 80 3
0 16 41 1
0 3 159 3
0 19 44 1
0 11 71 1
0 1 188 3
0 2 80 3
0 16 184 2
0 7 185 3
0 7 180 2
0 2 95 3
0 3 100 1
0 2 194 3
0 5 16 2
0 2 199 3
0 24 7 3
0 6 129 1
0 5 187 3
0 4 79 2
0 2 88 1
0 1 17 1
0 2 151 3
0 14 26 3
0 10 40 2
0 2 21 2
0 19 98 2
0 21 81 1
0 15 97 2
0 25 44 1
0 10 177 1
0 6 91 2
0 2 48 1
0 8 125 3
0 6 28 2
0 3 159 3
0 10 39 1
0 1 113 2
0 1 45 3
0 2 197 2
0 6 18 3
0 1 11 1
0 1 131 3
0 24 57 3
0 2 127 2
0 5 150 2
0 11 186 1
0 1 50 3
0 6 27 3
0 6 167 1
0 17 165 3
0 8 126 1
0 17 49 2
0 4 4 2
0 1 9 1
0 11 147 2
0 5 87 2
0 4 151 1
0 7 23 3
0 6 109 2
0 7 63 2
0 24 169 3
0 14 195 3
0 4 16 2
0 8 89 1
0 2 32 2
0 3 138 2
0 17 21 2
0 11 125 2
0 2 163 2
0 3 3 2
0 4 43 3
0 3 88 2
0 1 25 3
0 3 181 1
0 7 153 2
0 9 24 3
0 7 134 3
0 4 161 3
0 19 4 3
0 1 83 2
0 25 197 1
0 14 129 2
0 9 114 3
0 17 95 3
0 2 139 1
0 20 172 3
0 11 63 3
0 22 27 2
0 13 53 3
0 5 112 2
0 25 36 2
0 4 15 3
0 13 58 2
0 2 150 1
0 5 149 1
0 4 55 1
0 6 132 2
0 4 14 3
0 11 45 2
0 1 114 2
0 8 37 2
0 1 28 2
0 4 29 2
0 11 199 2
0 6 143 3
0 5 192 1
0 3 58 2
0 25 171 3
0 2 167 3
0 5 164 3
0 1 32 2
0 5 129 3
0 4 118 1
0 2 55 1
0 3 181 1
0 9 126 1
0 6 165 2
0 1 88 2
0 16 106 2
0 1 199 1
0 1 34 3
0 2 176 3
0 7 14 1
0 18 72 2
0 1 127 1
0 1 182 2
0 8 28 3
0 10 46 1
0 6 97 3
0 2 1 2
0 10 79 1
0 1 111 3
0 20 35 3
0 2 76 2
0 2 92 2
0 19 157 1
0 4 180 1
0 10 88 3
0 11 153 3
0 8 42 2
0 8 49 1
0 7 20 3
0 4 147 3
0 8 119 1
0 6 91 2
0 5 127 2
0 18 41 2
0 9 16 1
0 16 178 1
0 4 109 3
0 4 159 3
0 6 170 3
0 13 50 1
0 10 83 1
0 9 141 3
0 12 129 2
0 7 121 2
0 2 164 1
0 6 160 1
0 9 194 3
0 4 115 1
0 2 110 2
0 6 184 2
0 7 73 1
0 12 14 1
0 1 110 3
0 13 188 2
0 6 138 3
0 5 24 1
0 2 191 1
0 4 49 1
0 11 73 3
0 14 93 1
0 20 190 2
0 20 136 2
0 1 123 3
0 5 13 2
0 4 41 1
0 4 90 2
0 18 25 2
0 4 119 2
0 14 65 1
0 10 134 1
0 1 159 1
0 14 25 2
0 4 106 3
0 14 149 1
0 6 84 3
0 16 90 2
0 5 195 3
0 12 136 1
0 8 25 1
0 23 99 3
0 21 131 1
0 2 156 3
0 6 61 3
0 4 186 1
0 4 8 1
0 8 10 2
0 7 31 3
0 4 92 2
0 18 182 1
0 9 110 1
0 5 159 3
0 6 165 1
0 7 174 2
0 8 129 1
0 10 120 2
0 18 55 3
0 13 103 2
0 8 65 2
0 5 90 2
0 15 113 2
0 18 105 1
0 13 149 3
0 11 154 3
0 10 72 3
0 2 176 1
0 1 72 2
0 16 136 2
0 2 173 1
0 18 173 1
0 25 46 3
0 2 146 2
0 8 18 1
0 7 182 2
0 11 103 1
0 5 82 2
0 6 27 1
0 15 78 2
0 3 75 2
0 18 190 2
0 11 136 2
0 9 138 3
0 5 129 1
0 1 174 2
0 16 136 3
0 11 173 3
0 2 138 2
0 12 102 2
0 10 193 1
0 7 56 2
0 16 59 2
0 7 142 1
0 11 21 1
0 8 118 3
0 1 55 1
0 8 64 2
0 6 3 1
0 18 161 2
0 11 106 1
0 18 160 3
0 2 68 3
0 6 146 3
0 18 25 1
0 15 71 3
0 25 128 1
0 4 130 1
0 4 167 1
0 6 161 3
0 1 156 1
0 2 26 1
0 4 28 1
0 20 136 2
0 2 34 1
0 8 10 2
0 12 186 3
