3600 400 3
30 60 700 9.00
0 16 109 3
0 9 168 1
0 13 354 2
0 4 186 2
0 6 260 1
0 9 107 2
0 19 303 1
0 9 105 2
0 2 239 3
0 12 274 2
0 11 167 1
0 8 330 1
0 20 22 3
0 11 223 2
0 2 9 2
0 3 20 3
0 8 28 2
0 17 307 3
0 5 136 3
0 1 9 3
0 5 340 2
0 23 227 1
0 16 107 1
0 5 91 3
0 11 153 2
0 4 212 2
0 4 365 2
0 16 120 1
0 7 253 3
0 9 346 3
0 6 167 3
0 25 12 1
0 5 9 3
0 9 298 2
0 5 315 1
0 14 158 1
0 2 139 3
0 4 209 3
0 2 239 3
0 7 232 2
0 16 108 2
0 5 170 2
0 2 352 1
0 23 284 1
0 7 297 3
0 1 108 3
0 3 117 2
0 1 43 1
0 10 386 1
0 9 170 2
0 6 72 3
0 6 393 1
0 9 191 2
0 1 97 3
0 10 321 1
0 10 160 1
0 13 53 3
0 14 132 1
0 9 301 2
0 5 325 2
0 5 334 3
0 7 52 2
0 2 36 1
0 12 186 3
0 5 272 1
0 1 55 1
0 6 274 2
0 16 17 1
0 5 55 3
0 11 204 1
0 1 296 3
0 5 241 3
0 12 45 3
0 21 106 1
0 2 336 2
0 18 16 3
0 1 295 3
0 1 208 2
0 18 91 2
0 2 329 3
0 5 138 1
0 16 102 1
0 6 132 1
0 6 70 3
0 25 390 1
0 1 385 2
0 3 120 2
0 1 330 1
0 5 19 1
0 3 177 3
0 6 206 1
0 25 283 3
0 8 59 1
0 9 318 2
0 14 23 3
0 9 337 1
0 14 236 3
0 7 27 3
0 10 387 1
0 13 271 2
0 2 250 3
0 19 108 1
0 23 51 1
0 6 190 1
0 5 13 2
0 6 18 2
0 2 59 3
0 1 361 3
0 10 92 2
0 15 101 3
0 1 320 1
0 6 91 1
0 4 61 3
0 5 183 1
0 5 236 3
0 25 241 3
0 2 202 1
0 10 283 2
0 7 133 1
0 19 318 2
0 4 143 3
0 5 364 2
0 10 203 1
0 17 150 2
0 4 34 2
0 13 96 1
0 10 315 1
0 11 95 1
0 1 115 3
0 1 288 3
0 10 206 3
0 2 231 1
0 17 274 2
0 18 349 3
0 10 36 2
0 5 249 2
0 2 82 3
0 21 290 1
0 24 300 1
0 9 325 2
0 7 212 3
0 9 172 2
0 8 259 3
0 6 341 1
0 2 273 1
0 11 203 2
0 12 389 3
0 3 204 3
0 10 217 1
0 8 16 1
0 1 204 2
0 3 299 1
0 15 2 1
0 7 364 1
0 4 49 1
0 2 8 2
0 3 222 2
0 1 208 2
0 6 121 2
0 6 139 3
0 5 10 2
0 7 396 3
0 2 121 2
0 21 161 2
0 2 342 1
0 2 199 3
0 3 99 3
0 3 138 3
0 6 341 1
0 7 118 1
0 1 67 2
0 11 249 1
0 18 222 1
0 18 261 2
0 21 139 2
0 13 66 1
0 10 154 1
0 2 284 3
0 3 128 2
0 2 353 1
0 3 308 3
0 3 179 3
0 6 366 2
0 5 195 3
0 16 32 2
0 4 275 1
0 7 370 2
0 20 223 1
0 11 16 3
0 10 198 3
0 7 137 3
0 9 258 3
0 3 222 2
0 6 161 3
0 13 75 1
0 23 355 2
0 11 4 1
0 22 333 2
0 1 265 1
0 5 155 2
0 4 154 1
0 4 12 3
0 16 285 2
0 3 205 1
0 8 200 2
0 18 208 2
0 24 119 2
0 6 195 2
0 24 52 2
0 4 185 3
0 11 319 2
0 15 120 3
0 2 370 3
0 4 377 2
0 4 344 3
0 18 273 3
0 1 192 2
0 20 345 2
0 18 333 2
0 6 201 3
0 14 18 1
0 6 369 1
0 1 137 3
0 13 124 1
0 4 283 1
0 18 178 2
0 19 32 2
0 2 287 2
0 1 147 1
0 6 390 2
0 24 322 1
0 3 320 1
0 14 279 3
0 6 148 3
0 18 88 3
0 5 34 3
0 18 65 1
0 6 345 1
0 4 155 2
0 20 25 2
0 12 285 1
0 5 383 3
0 5 124 1
0 13 100 1
0 3 247 2
0 5 192 2
0 8 225 1
0 1 200 1
0 15 246 1
0 17 250 1
0 9 227 2
0 5 98 2
0 7 274 1
0 2 45 2
0 10 11 2
0 5 87 2
0 7 340 1
0 3 119 1
0 2 372 2
0 1 244 1
0 1 311 1
0 1 66 1
0 5 114 2
0 17 307 2
0 3 296 3
0 8 50 1
0 20 5 1
0 7 332 1
0 3 158 3
0 16 259 2
0 6 365 1
0 2 79 2
0 14 339 3
0 2 168 1
0 22 256 1
0 19 31 1
0 7 10 1
0 6 185 1
0 10 395 3
0 11 386 3
0 2 72 1
0 2 111 2
0 11 32 1
0 9 179 1
0 2 101 1
0 4 242 1
0 6 371 2
0 4 284 1
0 5 296 3
0 1 265 2
0 14 273 2
0 4 382 2
0 16 295 3
0 8 283 3
0 1 7 3
0 3 284 1
0 8 152 1
0 1 339 3
0 1 3 1
0 5 180 3
0 7 149 1
0 5 81 3
0 10 232 1
0 19 63 3
0 2 236 1
0 12 215 1
0 22 396 1
0 15 187 3
0 13 143 3
0 14 60 2
0 14 192 1
0 13 271 2
0 2 27 2
0 6 323 3
0 6 353 2
0 11 40 3
0 2 172 1
0 7 266 1
0 3 161 1
0 7 298 1
0 8 340 2
0 12 235 2
0 7 151 1
0 7 365 1
0 17 339 1
0 9 351 2
0 1 144 1
0 6 386 1
0 4 396 1
0 3 273 3
0 1 67 3
0 2 225 1
0 5 308 3
0 15 118 1
0 6 219 3
0 24 150 1
0 5 105 3
0 12 307 2
0 3 30 2
0 16 77 1
0 13 297 1
0 22 166 3
0 10 73 2
0 5 9 3
0 16 21 3
0 20 388 1
0 1 234 3
0 18 306 3
0 3 108 1
0 8 381 3
0 18 319 1
0 3 69 3
0 15 316 3
0 14 400 3
0 5 220 2
0 18 112 1
0 4 359 2
0 7 234 3
0 3 216 3
0 6 294 1
0 2 166 1
0 12 349 1
0 24 251 2
0 9 325 1
0 20 96 1
0 5 45 3
0 1 306 1
0 7 304 1
0 1 383 1
0 4 369 3
0 19 151 2
0 8 90 1
0 9 264 1
0 1 244 1
0 2 115 3
0 1 375 3
0 14 155 2
0 2 308 2
0 21 358 1
0 7 267 2
0 10 17 3
0 15 27 3
0 9 77 3
0 3 388 2
0 8 82 2
0 6 154 1
0 6 216 2
0 11 330 3
0 6 113 2
0 13 136 2
0 2 29 3
0 6 384 2
0 6 203 3
0 9 276 1
0 7 172 2
0 11 395 3
0 8 270 2
0 1 284 3
0 11 8 2
0 19 172 1
0 12 177 1
0 10 17 1
0 1 324 2
0 1 378 2
0 17 154 2
0 8 70 3
0 23 281 1
0 2 385 2
0 3 31 1
0 21 262 1
0 20 78 2
0 2 81 3
0 1 134 2
0 6 219 1
0 2 395 3
0 4 392 2
0 13 363 3
0 2 112 1
0 17 73 2
0 7 367 3
0 9 108 3
0 25 46 2
0 8 221 1
0 16 9 3
0 16 202 2
0 5 98 3
0 16 132 1
0 3 311 3
0 3 309 1
0 16 362 1
0 11 389 3
0 7 164 3
0 12 331 1
0 4 145 2
0 3 109 3
0 3 228 3
0 1 375 3
0 1 81 2
0 3 32 1
0 1 274 3
0 11 71 2
0 20 95 1
0 4 229 3
0 9 159 1
0 11 238 1
0 7 179 2
0 2 54 3
0 6 263 2
0 16 85 3
0 9 391 2
0 2 79 3
0 2 97 2
0 1 349 1
0 14 36 3
0 8 34 2
0 13 225 1
0 10 158 3
0 6 374 2
0 19 254 2
0 1 202 1
0 21 340 3
0 2 361 2
0 23 40 3
0 16 264 2
0 21 30 1
0 3 49 3
0 1 231 3
0 13 42 2
0 4 26 2
0 14 173 3
0 5 224 2
0 9 294 2
0 13 190 3
0 6 98 1
0 12 54 2
0 9 346 3
0 2 3 2
0 9 396 3
0 13 27 3
0 15 193 1
0 14 218 1
0 4 20 1
0 1 36 3
0 13 92 3
0 4 37 2
0 9 337 3
0 7 396 3
0 18 41 3
0 21 288 2
0 5 326 3
0 1 147 2
0 11 358 3
0 19 277 1
0 8 391 2
0 11 219 3
0 3 356 1
0 20 154 3
0 10 192 1
0 1 29 1
0 2 340 2
0 11 13 2
0 6 65 1
0 12 185 1
0 4 358 3
0 7 232 1
0 6 37 2
0 2 251 3
0 7 87 3
0 12 83 2
0 12 145 2
0 4 140 1
0 2 29 1
0 5 188 1
0 3 274 2
0 13 272 2
0 19 371 1
0 9 331 3
0 2 214 1
0 9 251 3
0 1 78 1
0 25 325 3
0 4 203 3
0 13 285 1
0 4 279 3
0 9 233 3
0 16 74 1
0 2 309 3
0 13 149 3
0 2 144 3
0 13 145 3
0 6 188 2
0 8 257 2
0 7 280 3
0 2 49 3
0 3 224 1
0 8 302 2
0 5 76 2
0 2 39 2
0 9 101 1
0 6 12 1
0 6 113 2
0 1 237 3
0 3 78 3
0 7 94 3
0 2 268 3
0 6 312 1
0 23 121 2
0 2 19 1
0 3 391 3
0 8 365 1
0 15 391 3
0 1 376 1
0 6 372 3
0 11 285 3
0 14 266 3
0 5 400 1
0 7 144 2
0 7 366 2
0 7 334 1
0 14 183 2
0 12 87 1
0 14 288 3
0 1 333 2
0 24 220 2
0 7 73 2
0 15 381 1
0 1 66 1
0 3 197 3
0 18 329 2
0 15 218 2
0 2 20 3
0 16 379 3
0 25 117 2
0 5 70 2
0 17 17 1
0 13 24 2
0 10 209 2
0 4 355 2
0 4 251 2
0 10 245 1
0 5 296 1
0 1 313 3
0 3 348 1
0 7 75 3
0 16 350 2
0 13 371 3
0 1 397 2
0 10 92 3
0 13 336 2
0 15 185 1
0 20 232 1
0 8 396 3
0 2 317 2
0 12 206 3
0 16 236 2
0 6 260 2
0 2 136 3
0 4 49 1
0 1 79 3
0 4 381 1
0 13 166 3
0 10 250 3
0 9 178 3
0 2 269 3
0 3 299 2
0 1 374 1
0 24 119 1
0 14 223 1
0 7 327 1
0 6 122 3
0 7 290 2
0 12 307 2
0 1 41 2
0 5 327 1
0 8 384 2
0 20 216 1
0 5 274 2
