450 50 3
30 60 700 9.00
0 4 19 3
0 12 17 1
0 3 29 1
0 8 43 2
0 23 22 2
0 7 6 2
0 4 20 3
0 12 48 3
0 1 5 1
0 17 42 2
0 2 36 2
0 8 29 3
0 2 13 1
0 3 24 3
0 23 44 1
0 4 14 1
0 23 28 3
0 12 36 3
0 12 35 1
0 12 23 3
0 17 38 3
0 7 6 2
0 21 35 2
0 5 40 1
0 3 42 2
0 16 44 3
0 2 25 2
0 17 5 3
0 14 28 2
0 1 9 3
0 4 37 2
0 19 7 3
0 4 19 2
0 4 22 1
0 16 3 2
0 14 47 1
0 6 43 2
0 2 29 2
0 8 50 3
0 1 37 2
0 5 23 2
0 11 15 3
0 1 26 2
0 1 1 1
0 3 24 2
0 22 40 3
0 1 10 3
0 4 20 1
0 13 29 3
0 15 3 3
0 4 28 1
0 24 2 2
0 13 20 2
0 1 5 3
0 2 4 2
0 4 26 1
0 15 35 1
0 1 31 1
0 12 29 2
0 9 22 1
0 10 41 3
0 5 1 3
0 3 18 1
0 15 24 1
0 1 17 3
0 3 48 1
0 13 5 2
0 1 40 3
0 3 46 3
0 9 19 3
0 2 24 3
0 12 31 2
0 5 25 1
0 6 15 3
0 4 22 2
0 8 18 3
0 1 24 1
0 3 7 2
0 7 34 1
0 21 27 1
0 2 39 2
0 3 30 3
0 3 22 3
0 7 1 1
0 10 34 1
0 20 21 1
0 2 14 3
0 1 27 2
0 22 13 3
0 18 47 3
0 10 44 3
0 9 7 3
0 6 30 1
0 8 43 2
0 2 50 2
0 18 24 1
0 5 22 2
0 13 38 3
0 8 15 1
0 7 47 2
0 4 1 2
0 24 40 1
0 8 34 1
0 2 49 2
0 20 2 2
0 10 31 1
0 1 33 2
0 23 36 3
0 4 35 3
0 5 45 3
0 19 6 3
0 8 41 1
0 7 10 2
0 15 22 1
0 3 31 1
0 5 34 1
0 1 33 3
0 20 22 1
0 9 5 2
0 11 22 1
0 13 23 2
0 4 1 3
0 10 7 3
0 2 5 2
0 22 19 3
0 8 31 1
0 4 1 3
0 3 4 2
0 8 2 2
0 14 8 2
0 3 19 3
0 14 18 3
0 2 10 2
0 3 15 3
0 3 31 3
0 3 43 1
0 16 22 3
0 12 46 1
0 21 7 3
0 6 21 3
0 4 38 2
0 11 42 3
0 24 26 2
0 13 19 2
0 8 20 3
0 10 38 1
0 10 46 3
0 5 6 2
0 3 34 1
0 6 12 1
0 15 38 1
0 14 28 1
0 1 5 2
0 20 27 3
0 21 41 1
0 15 40 3
0 9 41 1
0 9 13 1
