150 30 3
30 60 700 9.00
0 20 1 1
0 4 25 1
0 3 11 1
0 7 11 2
0 18 3 3
0 5 25 1
0 16 23 1
0 2 20 2
0 2 4 2
0 10 14 3
0 23 6 1
0 5 15 1
0 4 23 3
0 7 17 2
0 8 13 3
0 1 22 3
0 21 5 1
0 4 3 2
0 9 27 2
0 12 19 2
0 1 26 3
0 20 13 3
0 7 13 3
0 4 25 3
0 8 13 1
0 11 2 2
0 3 23 2
0 9 11 3
0 2 24 2
0 1 28 3
0 7 7 1
0 2 14 1
0 3 30 2
0 1 9 2
0 5 11 3
0 1 2 1
0 11 4 2
0 18 16 2
0 11 6 3
0 10 24 3
0 2 12 1
0 19 19 3
0 17 13 3
0 1 5 2
0 1 13 3
0 4 1 1
0 16 10 1
0 9 15 3
0 10 1 1
0 1 25 2
0 2 24 1
0 2 5 1
0 3 20 1
0 12 11 1
0 25 15 2
0 13 18 3
0 1 2 1
0 21 14 3
0 3 28 2
0 4 13 3
0 13 5 2
0 18 17 1
0 3 15 3
0 1 29 2
0 5 11 3
0 3 30 1
0 3 9 1
0 23 30 1
0 17 9 3
0 4 5 1
0 8 1 1
0 19 13 1
0 9 16 1
0 4 5 3
0 9 23 1
0 1 24 2
0 1 25 2
0 12 5 1
0 9 23 2
0 1 15 2
0 13 23 2
0 9 16 2
0 8 5 1
0 4 10 2
0 7 12 1
0 10 28 3
0 5 8 3
0 8 14 3
0 5 13 3
0 12 14 1
0 11 14 3
0 1 14 2
0 9 25 2
0 6 20 3
0 3 20 2
0 7 10 1
0 9 14 1
0 15 4 2
0 6 29 2
0 2 11 1
0 6 5 2
0 3 16 2
0 18 10 3
0 6 24 2
0 2 26 2
0 6 20 1
0 1 30 1
0 3 3 1
0 7 11 3
0 10 20 2
0 1 27 2
0 11 13 3
0 11 3 1
0 14 4 3
0 14 19 2
0 4 10 3
0 19 7 3
0 3 21 1
0 11 20 2
0 2 3 3
0 9 29 3
0 18 30 2
0 8 9 2
0 1 12 2
0 4 27 1
0 21 14 3
0 1 1 3
0 5 12 3
0 17 12 1
0 6 27 3
0 7 30 1
0 1 13 1
0 3 24 1
0 8 6 3
0 15 14 1
0 11 7 3
0 1 15 1
0 2 3 2
0 8 3 1
0 6 7 3
0 6 30 1
0 4 19 2
0 25 23 2
0 1 23 1
0 19 15 3
0 24 1 2
0 3 17 1
0 4 7 1
