900 100 3
30 60 700 9.00
0 24 70 3
0 14 75 1
0 6 72 2
0 5 83 2
0 12 32 2
0 2 76 3
0 16 8 2
0 2 43 3
0 2 95 1
0 5 15 3
0 20 50 3
0 4 29 1
0 2 3 2
0 14 13 1
0 21 88 3
0 7 75 1
0 7 93 2
0 5 4 3
0 2 26 2
0 19 18 1
0 15 28 2
0 9 32 1
0 6 21 2
0 6 15 3
0 11 11 3
0 1 12 2
0 7 78 3
0 7 16 2
0 6 58 2
0 20 47 3
0 1 2 2
0 10 84 3
0 24 22 3
0 8 76 3
0 18 67 2
0 21 57 2
0 8 5 2
0 8 28 2
0 1 49 3
0 8 35 2
0 14 24 2
0 5 40 2
0 15 4 3
0 13 5 2
0 1 32 1
0 23 58 3
0 5 45 1
0 1 25 3
0 6 25 1
0 10 83 2
0 1 26 2
0 20 63 2
0 3 5 3
0 2 35 2
0 2 12 3
0 1 39 3
0 22 36 3
0 9 52 3
0 7 56 2
0 13 6 1
0 12 67 1
0 3 94 3
0 22 69 3
0 1 11 3
0 7 43 2
0 4 32 2
0 13 48 3
0 15 57 1
0 8 72 1
0 3 72 1
0 4 15 3
0 3 4 2
0 3 25 1
0 6 76 2
0 1 7 1
0 5 6 2
0 5 23 2
0 3 48 2
0 9 15 3
0 13 74 3
0 11 77 3
0 1 8 2
0 1 97 2
0 6 96 1
0 11 58 2
0 6 81 2
0 11 26 2
0 24 24 1
0 6 59 3
0 4 35 3
0 3 70 2
0 5 1 2
0 5 10 2
0 6 49 2
0 18 85 2
0 12 38 3
0 3 51 3
0 22 99 2
0 1 47 1
0 2 36 3
0 4 46 3
0 22 70 1
0 8 31 1
0 3 48 3
0 24 24 1
0 21 57 3
0 7 20 2
0 14 39 1
0 6 20 1
0 14 91 2
0 3 87 3
0 12 28 3
0 17 80 2
0 17 13 1
0 9 67 2
0 7 20 3
0 5 58 2
0 5 7 2
0 2 31 3
0 17 18 2
0 4 37 1
0 7 47 3
0 4 96 1
0 2 69 1
0 19 25 3
0 4 69 1
0 1 94 3
0 24 69 2
0 3 86 3
0 1 28 2
0 2 42 1
0 8 90 3
0 6 53 3
0 2 57 2
0 16 58 2
0 2 99 2
0 19 12 2
0 9 37 3
0 22 82 3
0 8 87 2
0 6 97 2
0 6 22 1
0 2 31 1
0 22 49 1
0 18 63 3
0 8 89 3
0 6 90 1
0 15 100 3
0 19 93 1
0 15 15 2
0 14 71 1
0 8 22 1
0 4 96 3
0 2 63 1
0 1 53 2
0 13 73 3
0 25 61 2
0 7 14 1
0 2 88 1
0 11 100 2
0 5 31 1
0 6 39 3
0 2 22 1
0 24 70 2
0 11 42 2
0 10 7 2
0 11 56 3
0 10 72 3
0 1 62 2
0 9 17 2
0 9 37 2
0 2 81 3
0 9 64 2
0 11 75 2
0 8 39 3
0 12 13 1
0 1 27 3
0 1 38 2
0 24 65 1
0 5 35 2
0 4 71 3
0 7 50 1
0 16 6 1
0 13 98 3
0 6 59 2
0 2 87 2
0 13 51 1
0 4 65 3
0 3 54 3
0 7 94 3
0 5 42 1
0 25 11 3
0 6 81 3
0 1 72 2
0 11 61 1
0 5 40 1
0 7 39 2
0 4 55 2
0 1 72 1
0 4 71 1
0 5 15 1
0 8 6 2
0 3 2 3
0 12 64 1
0 18 100 1
0 9 88 2
0 12 99 2
0 6 53 2
0 6 32 2
0 8 50 1
0 4 22 3
0 4 93 1
0 23 61 2
0 22 81 3
0 8 9 2
0 18 74 2
0 4 70 3
0 16 7 2
0 15 59 1
0 3 81 3
0 25 66 1
0 3 59 3
0 3 40 1
0 1 60 3
0 3 29 1
0 2 9 1
0 3 43 2
0 13 77 2
0 4 95 1
0 3 76 2
0 15 58 3
0 1 79 3
0 5 18 2
0 5 65 2
0 2 78 3
0 14 34 2
0 17 34 1
0 12 66 3
0 7 81 3
0 4 42 2
0 12 48 3
0 1 51 3
0 15 22 3
0 6 46 2
0 18 89 2
0 1 49 2
0 1 11 3
0 7 1 2
0 2 41 1
0 9 80 2
0 11 61 3
0 20 39 1
0 9 75 3
0 11 38 3
0 20 20 3
0 1 62 2
0 4 99 1
0 9 1 3
0 1 78 1
0 7 70 3
0 5 86 2
0 5 24 2
0 6 34 1
0 11 30 1
0 6 81 2
0 1 79 2
0 9 21 1
0 10 65 1
0 22 8 2
0 1 47 2
0 15 6 2
0 11 62 2
0 7 37 2
0 17 85 1
0 18 41 3
0 14 58 1
0 20 1 1
0 10 15 2
0 3 87 3
0 2 44 2
0 3 46 1
0 5 21 3
0 10 14 1
0 7 30 2
0 5 26 1
0 2 37 2
