270 30 3
30 60 700 9.00
0 13 11 3
0 2 22 1
0 2 2 1
0 5 11 2
0 13 10 1
0 4 6 2
0 8 15 2
0 3 7 2
0 22 19 2
0 15 12 2
0 3 23 1
0 6 29 1
0 8 7 1
0 1 30 3
0 2 3 3
0 13 5 1
0 15 2 2
0 12 19 3
0 10 21 2
0 9 11 1
0 7 20 2
0 12 14 1
0 18 12 1
0 11 3 2
0 6 19 2
0 19 14 1
0 5 14 3
0 16 8 3
0 6 7 2
0 7 20 1
0 13 20 3
0 1 9 3
0 17 4 3
0 24 7 1
0 12 6 1
0 7 29 3
0 5 1 1
0 14 10 1
0 8 6 1
0 18 17 2
0 6 26 3
0 1 13 1
0 5 9 3
0 18 13 1
0 1 4 2
0 2 8 2
0 1 22 2
0 1 5 1
0 8 22 3
0 3 15 3
0 1 11 2
0 12 8 3
0 3 10 2
0 5 7 2
0 11 2 1
0 7 1 3
0 2 12 2
0 2 7 2
0 2 25 3
0 15 16 2
0 6 11 1
0 2 12 3
0 11 12 1
0 21 26 3
0 10 2 3
0 3 17 1
0 13 26 1
0 6 24 1
0 14 17 3
0 4 17 3
0 1 3 1
0 8 23 1
0 3 19 1
0 17 4 3
0 4 24 3
0 5 25 3
0 1 14 2
0 4 18 2
0 1 27 2
0 12 7 3
0 13 1 2
0 5 22 3
0 12 6 3
0 24 14 2
0 1 19 1
0 4 28 1
0 15 25 3
0 14 6 1
0 15 13 3
0 1 7 1
0 6 19 1
0 12 7 1
0 12 4 3
0 10 18 2
0 14 2 1
0 1 15 1
0 3 29 1
0 6 12 3
0 2 19 2
0 14 13 3
0 12 8 3
0 3 18 3
0 5 26 2
0 5 19 3
0 7 20 1
0 1 27 1
0 2 26 2
0 5 9 2
0 19 10 1
0 2 1 3
0 7 6 1
0 10 12 1
0 2 11 2
0 25 17 1
0 8 6 1
0 3 2 1
0 1 13 3
0 16 15 1
0 5 24 1
0 7 8 3
0 2 17 1
0 12 28 2
0 3 29 1
0 1 30 1
0 6 13 1
0 6 26 1
0 5 27 3
0 5 30 1
0 1 22 1
0 11 13 2
0 3 21 3
0 9 4 3
0 7 26 3
0 21 11 3
0 1 3 2
0 7 16 3
0 2 19 3
0 2 23 2
0 11 19 1
0 8 11 2
0 5 12 3
0 1 24 2
0 6 26 1
0 12 24 2
0 2 1 2
0 5 24 1
0 10 12 1
0 1 15 2
0 5 16 2
0 12 4 3
0 16 29 3
0 3 26 2
0 1 18 2
0 2 14 3
0 18 2 1
0 7 15 2
0 3 2 3
0 2 14 1
0 1 20 2
0 18 16 2
0 5 28 3
0 8 16 1
1 1 7 2
1 1 8 2
1 2 10 1
1 4 25 3
1 3 9 1
1 16 1 3
1 3 24 2
1 11 12 2
1 24 6 2
1 8 26 2
1 3 28 2
1 18 14 1
1 3 27 1
1 19 17 3
1 4 12 3
1 8 9 2
1 3 24 2
1 18 25 1
1 23 21 3
1 4 1 3
1 2 22 3
1 3 11 2
1 19 27 2
1 6 5 2
1 1 22 3
1 12 26 2
1 12 11 2
1 12 14 2
1 2 21 1
1 12 6 1
1 21 17 1
1 13 16 2
1 17 20 3
1 14 5 2
