250 50 3
30 60 700 9.00
0 10 50 1
0 7 12 3
0 24 48 1
0 12 10 3
0 2 16 3
0 7 32 3
0 8 7 1
0 1 45 2
0 6 32 3
0 2 22 1
0 9 16 1
0 2 36 3
0 13 25 3
0 6 21 3
0 14 47 2
0 10 28 1
0 2 1 2
0 8 5 3
0 12 35 1
0 4 37 1
0 16 6 2
0 2 43 1
0 4 24 2
0 5 40 2
0 6 15 3
0 1 26 1
0 2 21 2
0 20 39 1
0 17 35 3
0 11 41 3
0 3 45 3
0 8 29 1
0 1 38 2
0 1 16 1
0 1 19 3
0 9 14 3
0 24 11 1
0 1 48 2
0 1 24 3
0 14 29 2
0 8 50 2
0 5 22 2
0 10 39 3
0 17 30 2
0 7 28 1
0 5 16 1
0 21 35 1
0 14 4 2
0 1 14 2
0 5 48 3
0 6 47 1
0 10 4 3
0 2 39 2
0 4 3 2
0 5 34 3
0 9 2 2
0 7 48 2
0 6 38 2
0 4 16 3
0 1 9 1
0 8 20 3
0 11 35 2
0 14 36 2
0 1 41 3
0 6 4 1
0 9 16 1
0 11 31 2
0 2 7 1
0 14 8 1
0 1 1 2
0 1 7 2
0 5 5 2
0 1 5 3
0 11 31 3
0 7 10 3
0 10 46 2
0 1 35 2
0 15 38 1
0 18 33 2
0 1 36 1
0 5 39 1
0 16 10 3
0 4 35 2
0 8 12 2
0 13 40 2
0 12 30 2
0 4 15 1
0 6 7 3
0 1 44 2
0 17 43 2
0 18 16 2
0 15 2 2
0 1 33 1
0 14 7 1
0 10 40 2
0 2 41 1
0 5 36 1
0 1 3 2
0 16 22 3
0 12 23 2
0 2 8 1
0 21 24 1
0 10 20 3
0 4 13 2
0 3 42 2
0 1 8 3
0 8 48 1
0 9 27 1
0 11 36 3
0 5 49 3
0 2 1 1
0 18 26 3
0 2 9 2
0 5 23 3
0 7 7 1
0 5 11 1
0 4 32 3
0 13 22 1
0 14 18 3
0 1 29 2
0 20 29 1
0 2 22 2
0 3 30 1
0 4 30 2
0 2 40 2
0 25 6 3
0 12 44 1
0 21 19 2
0 17 5 1
0 5 34 1
0 12 8 1
0 12 42 1
0 7 16 3
0 8 28 3
0 6 22 2
0 19 40 2
0 8 39 1
0 8 21 2
0 1 14 3
0 2 11 2
0 9 31 2
0 11 27 2
0 13 13 2
0 8 43 3
0 5 40 2
0 5 21 3
0 10 9 1
0 19 31 3
0 8 22 3
0 3 12 3
0 1 37 3
0 8 45 2
0 10 9 1
0 7 11 1
0 14 24 3
0 3 26 1
0 4 28 3
0 5 49 3
0 7 28 1
0 10 49 3
0 3 33 1
0 11 40 2
0 13 36 2
0 12 9 3
0 19 49 1
0 13 16 2
0 2 15 2
0 6 38 1
0 3 17 2
0 24 14 2
0 3 5 2
0 3 47 2
0 16 18 2
0 10 47 2
0 18 28 2
0 9 13 1
0 9 12 3
0 6 38 1
0 7 45 3
0 10 8 2
0 1 43 3
0 5 50 1
0 1 7 2
0 6 19 1
0 7 28 3
0 16 34 1
0 7 25 2
0 20 35 2
0 3 1 2
0 3 7 1
0 24 3 1
0 11 28 1
0 7 33 2
0 3 31 1
0 1 43 1
0 7 19 2
0 13 28 2
0 20 32 3
0 11 35 3
0 8 33 3
0 3 43 1
0 9 39 2
0 9 50 3
0 8 34 1
0 2 31 2
0 10 42 1
0 8 3 3
0 8 40 3
0 7 11 3
0 12 7 2
0 19 12 2
0 4 38 2
0 13 2 2
0 14 19 1
0 10 23 1
