135 15 3
30 60 700 9.00
0 23 2 3
0 1 12 2
0 4 7 1
0 3 14 3
0 1 11 1
0 12 15 1
0 4 8 2
0 11 8 1
0 2 15 2
0 10 11 3
0 18 15 2
0 6 13 2
0 11 12 2
0 9 12 2
0 5 4 1
0 5 14 3
0 1 2 2
0 1 2 3
0 9 6 1
0 6 8 2
0 2 10 2
0 2 1 2
0 21 5 1
0 13 14 1
0 14 14 2
0 10 1 1
0 5 5 3
0 14 8 2
0 4 4 1
0 4 1 1
0 4 11 3
0 7 7 2
0 5 8 3
0 24 8 3
0 7 14 1
0 10 3 3
0 7 1 1
0 8 10 1
0 4 9 1
0 6 10 3
0 25 10 2
0 10 7 3
0 2 14 3
0 13 10 1
0 17 6 2
0 1 9 2
0 17 5 1
0 3 15 3
0 2 4 1
0 10 10 3
0 20 11 2
0 2 7 2
0 1 7 3
0 2 3 1
0 4 8 1
0 4 2 2
0 7 1 3
0 8 8 2
0 10 2 2
0 24 7 1
0 18 8 2
0 1 12 3
0 25 9 1
0 7 5 3
0 8 12 3
0 8 8 3
0 18 14 1
0 25 9 1
0 6 3 1
0 2 3 1
0 18 10 2
0 2 8 2
0 9 14 1
0 14 1 1
0 3 5 3
0 2 4 2
0 15 3 1
0 11 4 3
0 8 7 3
0 1 4 3
0 25 1 2
1 12 3 3
1 11 6 3
1 22 12 2
1 6 11 3
1 3 7 1
1 10 7 1
1 25 11 1
1 16 1 1
1 11 1 3
1 9 4 1
1 10 6 1
1 1 5 1
1 3 13 1
1 2 8 3
1 9 9 3
1 6 14 1
1 3 12 3
1 2 1 3
1 19 12 1
1 8 15 1
1 3 4 2
1 6 5 2
1 18 2 2
1 18 7 1
1 2 12 3
1 10 2 1
1 2 11 2
1 7 1 2
1 14 3 1
1 4 3 1
1 9 14 2
1 19 7 1
1 6 6 3
1 5 7 1
1 13 11 2
1 11 9 1
1 1 6 3
1 22 7 1
1 18 14 2
1 17 4 2
1 3 12 3
1 2 10 1
1 4 7 3
1 14 15 3
1 1 11 1
1 2 14 1
1 1 3 1
1 1 1 1
1 9 7 3
1 2 10 1
1 6 10 3
1 4 4 1
1 23 8 2
1 2 13 3
0 5807 12705 7270 8530 4129 10770 6926 6807 2980 5778 5604 8094 10922 6041 9520
5807 0 10447 11960 10018 1809 5065 10330 7235 8642 10862 10068 12585 16269 11550 12366
12705 10447 0 13216 20054 10306 12149 10265 6386 15306 13486 11954 20791 17779 18241 9930
7270 11960 13216 0 14926 10176 16958 2952 7313 6852 1707 1897 11700 4758 8055 4487
8530 10018 20054 14926 0 9753 12413 15332 15004 8096 13226 13665 6044 17042 8381 17960
4129 1809 10306 10176 9753 0 6872 8670 6053 7056 9055 8288 11460 14460 10050 10834
10770 5065 12149 16958 12413 6872 0 15103 11352 13447 15916 15061 16523 21329 16170 16866
6926 10330 10265 2952 15332 8670 15103 0 4546 7723 3588 2155 13205 7590 9779 2632
6807 7235 6386 7313 15004 6053 11352 4546 0 9090 7252 5768 14710 12060 11929 5608
2980 8642 15306 6852 8096 7056 13447 7723 9090 0 5145 5783 5676 9307 3074 10317
5778 10862 13486 1707 13226 9055 15916 3588 7252 5145 0 1542 10085 5421 6483 5758
5604 10068 11954 1897 13665 8288 15061 2155 5768 5783 1542 0 11124 6516 7645 4588
8094 12585 20791 11700 6044 11460 16523 13205 14710 5676 10085 11124 0 12333 3680 15710
10922 16269 17779 4758 17042 14460 21329 7590 12060 9307 5421 6516 12333 0 8857 8203
6041 11550 18241 8055 8381 10050 16170 9779 11929 3074 6483 7645 3680 8857 0 12194
9520 12366 9930 4487 17960 10834 16866 2632 5608 10317 5758 4588 15710 8203 12194 0
1 7 6 1
2 9 2 2
3 6 4 0
4 6 0 3
5 10 5 4
6 7 6 0
7 4 5 2
8 9 2 4
9 4 6 2
10 5 2 4
11 4 6 2
12 5 5 0
13 5 5 2
14 4 0 3
15 7 2 0
