900 100 3
30 60 700 9.00
0 23 20 1
0 1 36 3
0 3 54 3
0 4 32 1
0 8 93 1
0 12 62 3
0 2 21 2
0 2 66 3
0 1 50 3
0 20 58 2
0 2 46 3
0 13 21 2
0 9 95 2
0 4 3 1
0 12 11 3
0 6 38 1
0 23 90 1
0 12 62 2
0 4 49 2
0 20 82 2
0 8 63 2
0 23 98 1
0 19 35 1
0 1 37 3
0 1 26 1
0 1 67 2
0 20 78 1
0 12 5 1
0 11 89 3
0 6 60 1
0 4 71 2
0 14 92 1
0 5 9 3
0 6 58 3
0 11 74 3
0 16 39 1
0 21 86 1
0 13 32 1
0 12 25 1
0 13 79 2
0 5 84 3
0 4 95 1
0 21 81 2
0 16 31 1
0 11 82 2
0 11 86 1
0 10 77 1
0 3 81 1
0 5 4 1
0 4 80 1
0 18 28 3
0 1 97 3
0 1 81 1
0 10 45 1
0 19 70 2
0 1 28 2
0 23 76 1
0 9 89 3
0 14 84 1
0 22 18 3
0 1 17 3
0 8 37 1
0 11 35 2
0 6 75 3
0 6 26 2
0 11 90 3
0 5 42 1
0 4 58 3
0 11 70 1
0 1 43 1
0 19 43 1
0 1 2 3
0 14 73 3
0 4 51 3
0 2 16 3
0 10 31 2
0 1 75 1
0 9 31 1
0 20 36 3
0 1 54 2
0 23 20 2
0 7 44 2
0 9 50 2
0 13 81 2
0 1 68 3
0 14 11 2
0 17 54 3
0 3 24 2
0 9 84 1
0 20 14 2
0 3 74 1
0 2 67 2
0 3 46 2
0 4 9 2
0 6 12 1
0 25 21 2
0 1 17 3
0 3 31 2
0 14 52 3
0 3 32 3
0 11 11 3
0 4 30 1
0 2 44 2
0 7 87 1
0 3 5 3
0 3 17 1
0 4 53 3
0 14 98 3
0 14 65 1
0 5 89 2
0 6 76 2
0 14 79 1
0 1 62 3
0 21 6 2
0 20 55 2
0 11 74 1
0 25 43 2
0 11 90 2
0 7 32 1
0 7 62 1
0 10 66 1
0 19 81 3
0 3 82 1
0 15 68 3
0 11 41 3
0 5 70 3
0 15 84 3
0 5 67 2
0 19 30 2
0 24 75 3
0 1 81 2
0 3 85 1
0 2 68 2
0 7 54 1
0 2 25 3
0 7 8 2
0 1 33 3
0 10 70 1
0 1 39 3
0 3 99 1
0 9 97 2
0 5 69 1
0 22 26 1
0 9 2 3
0 1 33 2
0 17 17 3
0 2 91 1
0 11 56 1
0 10 37 3
0 24 87 1
0 12 53 3
0 2 11 1
0 10 52 1
0 3 12 2
0 16 27 3
0 2 34 2
0 1 59 1
0 7 46 3
0 9 31 3
0 2 25 2
0 14 28 3
0 3 55 1
0 3 89 1
0 14 78 3
0 18 12 1
0 1 5 3
0 6 63 1
0 2 90 1
0 5 87 3
0 19 89 1
0 8 32 1
0 4 62 2
0 19 40 2
0 21 84 1
0 1 75 1
0 2 57 1
0 7 46 3
0 4 3 3
0 23 20 3
0 3 90 1
0 14 3 3
0 8 37 3
0 5 71 2
0 13 42 1
0 17 88 1
0 19 74 2
0 4 8 1
0 12 83 1
0 14 59 2
0 3 25 3
0 4 76 1
0 17 31 2
0 15 30 2
0 10 74 3
0 3 79 2
0 1 98 1
0 1 43 1
0 1 50 2
0 5 50 1
0 8 32 3
0 2 70 2
0 13 86 3
0 9 99 1
0 3 5 1
0 2 57 2
0 7 52 1
0 16 100 2
0 5 95 3
0 21 81 2
0 20 46 2
0 8 44 1
0 1 52 2
0 4 68 2
0 16 35 3
0 4 100 2
0 25 99 1
0 2 50 2
0 3 48 3
0 1 72 3
0 5 29 1
0 17 71 1
0 6 35 1
0 20 68 2
0 21 98 1
0 1 8 3
0 16 62 3
0 7 38 2
0 8 59 2
0 3 100 3
0 14 58 2
0 22 38 2
0 2 50 3
0 7 23 1
0 7 75 3
0 11 81 2
0 11 63 1
0 14 27 3
0 6 46 2
0 20 86 1
0 11 36 1
0 7 21 2
0 15 62 3
0 1 21 3
0 4 59 1
0 19 12 3
0 2 36 2
0 4 16 3
0 18 32 3
0 15 83 3
0 3 60 3
0 1 46 1
0 9 2 3
0 2 95 1
0 2 85 2
0 19 54 3
0 5 54 3
0 15 20 2
0 8 94 3
0 2 71 3
0 2 91 2
0 4 59 2
0 3 80 1
0 20 78 1
0 6 89 2
0 1 39 3
0 11 86 3
0 7 39 1
0 1 57 2
0 8 40 1
0 12 95 3
0 7 18 1
0 9 93 2
0 14 70 2
0 9 97 2
0 20 28 3
0 10 66 2
0 4 33 3
0 1 84 1
