3600 400 3
30 60 700 9.00
0 9 235 3
0 13 234 2
0 1 66 3
0 9 193 1
0 3 140 3
0 9 245 1
0 4 260 3
0 5 105 2
0 18 53 1
0 1 135 1
0 12 113 3
0 2 243 3
0 3 296 1
0 18 204 1
0 12 232 2
0 10 123 2
0 5 323 2
0 19 19 1
0 16 398 2
0 22 111 3
0 1 125 3
0 19 119 3
0 6 341 3
0 19 100 2
0 2 167 2
0 9 287 3
0 8 155 2
0 9 47 3
0 2 159 3
0 1 175 1
0 11 315 3
0 5 245 1
0 9 21 2
0 23 17 2
0 9 28 3
0 2 321 2
0 6 226 1
0 3 282 1
0 1 122 3
0 8 331 2
0 17 96 3
0 14 134 2
0 8 89 3
0 12 244 3
0 4 178 2
0 15 276 2
0 9 203 1
0 1 306 3
0 12 95 2
0 10 180 2
0 15 190 1
0 10 182 1
0 2 286 1
0 3 303 2
0 1 242 1
0 18 6 3
0 1 324 1
0 5 365 1
0 8 387 1
0 3 113 2
0 5 146 2
0 6 328 1
0 11 74 1
0 20 99 3
0 6 387 3
0 25 126 3
0 6 48 3
0 6 394 3
0 6 132 2
0 2 386 2
0 23 82 2
0 1 134 1
0 2 396 2
0 7 56 1
0 9 21 1
0 25 206 2
0 22 50 2
0 1 143 2
0 5 324 1
0 4 184 2
0 8 390 1
0 18 322 3
0 1 340 1
0 2 375 2
0 6 179 3
0 1 383 1
0 11 211 3
0 13 260 2
0 10 152 2
0 2 260 1
0 16 19 2
0 4 150 3
0 15 147 3
0 4 360 3
0 3 60 1
0 21 15 1
0 8 155 3
0 7 143 1
0 7 394 1
0 15 367 1
0 5 226 1
0 3 53 3
0 2 341 3
0 18 224 1
0 15 314 2
0 1 242 1
0 11 283 1
0 6 115 2
0 7 310 2
0 2 52 2
0 6 278 3
0 2 267 3
0 4 272 1
0 3 19 3
0 13 240 1
0 19 59 2
0 11 272 1
0 10 155 1
0 25 100 3
0 7 333 1
0 3 7 2
0 2 142 3
0 5 70 1
0 6 395 3
0 19 151 3
0 2 47 3
0 13 316 1
0 6 189 1
0 3 262 1
0 8 344 1
0 18 55 3
0 1 134 3
0 5 104 1
0 20 86 1
0 1 100 2
0 5 288 2
0 9 5 1
0 8 294 3
0 6 219 2
0 2 260 2
0 4 31 2
0 11 118 1
0 8 310 3
0 9 16 3
0 12 364 1
0 8 26 1
0 24 254 2
0 4 255 2
0 14 14 1
0 10 246 1
0 1 279 1
0 8 112 2
0 3 46 3
0 7 300 1
0 8 69 1
0 10 240 1
0 9 113 1
0 6 74 1
0 17 214 1
0 2 157 3
0 1 207 2
0 18 318 3
0 3 110 2
0 13 187 1
0 18 287 2
0 3 225 1
0 2 142 3
0 9 183 2
0 5 178 3
0 25 86 2
0 2 144 1
0 11 330 2
0 1 107 3
0 4 22 2
0 10 288 2
0 20 145 3
0 3 204 3
0 7 387 2
0 8 298 3
0 4 256 3
0 3 313 1
0 4 363 1
0 1 54 3
0 1 324 2
0 7 188 2
0 6 148 2
0 6 340 1
0 7 248 2
0 6 210 2
0 6 225 3
0 2 385 1
0 5 313 1
0 3 301 2
0 12 285 3
0 2 103 1
0 11 235 3
0 8 117 2
0 8 170 2
0 4 181 2
0 25 358 2
0 17 267 3
0 14 286 1
0 8 329 2
0 8 163 1
0 14 134 3
0 12 377 1
0 4 34 3
0 7 12 3
0 7 72 1
0 3 271 3
0 3 192 2
0 1 254 1
0 19 90 3
0 16 142 2
0 5 261 2
0 9 79 3
0 3 96 2
0 5 350 1
0 14 105 3
0 8 77 3
0 1 341 1
0 22 22 1
0 3 142 1
0 3 386 2
0 2 335 2
0 4 99 3
0 13 275 1
0 12 200 1
0 12 247 2
0 5 354 2
0 16 24 1
0 23 87 2
0 12 58 2
0 7 379 2
0 16 91 1
0 4 238 2
0 14 89 2
0 10 158 3
0 5 362 3
0 12 223 2
0 14 119 1
0 5 41 1
0 7 14 2
0 8 373 2
0 25 168 1
0 2 93 2
0 16 391 3
0 13 384 2
0 2 73 1
0 7 285 3
0 13 153 2
0 1 128 2
0 7 394 1
0 3 278 2
0 5 327 1
0 7 96 2
0 16 379 3
0 3 118 3
0 17 131 3
0 6 308 2
0 25 8 2
0 11 246 3
0 5 148 3
0 9 138 1
0 14 140 2
0 2 253 1
0 1 273 3
0 24 326 1
0 10 201 3
0 1 285 3
0 3 181 3
0 7 221 1
0 16 273 1
0 3 298 1
0 5 49 3
0 11 322 2
0 2 225 2
0 3 310 2
0 1 283 1
0 13 66 1
0 8 323 3
0 4 212 2
0 16 235 3
0 7 287 3
0 4 343 1
0 1 361 2
0 24 160 3
0 17 62 2
0 10 123 3
0 7 86 3
0 6 216 3
0 23 5 2
0 12 32 1
0 14 298 2
0 3 284 1
0 16 275 2
0 1 201 2
0 4 205 3
0 5 162 2
0 11 292 1
0 7 101 2
0 8 381 2
0 13 222 2
0 21 156 3
0 4 155 1
0 13 318 1
0 8 60 1
0 6 115 2
0 7 396 1
0 14 339 1
0 7 290 1
0 6 145 3
0 16 182 3
0 7 83 2
0 25 2 1
0 10 349 1
0 12 85 1
0 1 215 3
0 17 76 2
0 4 44 2
0 10 259 2
0 1 74 3
0 5 91 2
0 3 169 1
0 15 320 1
0 8 216 3
0 3 132 1
0 1 111 2
0 8 244 2
0 5 109 2
0 5 354 2
0 12 63 3
0 5 72 2
0 10 218 2
0 15 322 2
0 9 196 1
0 3 65 2
0 6 29 1
0 6 6 2
0 3 240 1
0 7 21 3
0 9 165 1
0 6 40 1
0 8 148 2
0 9 347 3
0 24 254 1
0 3 12 2
0 17 116 3
0 4 331 2
0 8 336 2
0 1 80 3
0 6 158 1
0 6 259 3
0 7 295 2
0 24 305 1
0 2 158 2
0 19 314 1
0 17 260 2
0 6 148 2
0 2 260 2
0 5 45 2
0 20 398 1
0 2 356 3
0 3 106 2
0 2 168 3
0 22 181 3
0 1 226 2
0 24 60 2
0 3 317 3
0 1 274 1
