450 50 3
30 60 700 9.00
0 3 3 2
0 9 26 2
0 8 30 1
0 3 10 3
0 4 37 2
0 1 35 2
0 6 40 3
0 6 31 3
0 3 20 1
0 10 46 3
0 3 47 1
0 11 35 1
0 13 12 2
0 1 24 2
0 6 33 1
0 12 48 1
0 11 18 2
0 1 12 1
0 17 21 1
0 8 13 2
0 5 8 3
0 2 46 1
0 17 33 3
0 3 49 1
0 12 46 3
0 11 25 1
0 2 45 1
0 6 11 3
0 2 17 3
0 1 46 3
0 3 20 2
0 1 26 1
0 4 32 2
0 5 7 2
0 8 47 1
0 9 35 2
0 6 44 1
0 12 32 2
0 2 49 1
0 2 25 3
0 4 22 2
0 9 19 2
0 5 21 2
0 2 21 1
0 4 32 3
0 19 28 3
0 2 41 2
0 10 49 2
0 3 20 2
0 7 41 3
0 7 37 1
0 3 49 3
0 13 43 3
0 11 3 1
0 5 44 1
0 2 37 2
0 2 40 3
0 15 12 2
0 7 34 1
0 12 21 1
0 5 30 2
0 25 4 2
0 4 17 3
0 2 25 3
0 22 37 2
0 2 39 1
0 1 36 2
0 1 29 2
0 8 11 1
0 9 15 1
0 22 40 3
0 7 21 2
0 7 39 2
0 1 15 2
0 15 10 3
0 9 49 3
0 1 42 2
0 6 20 2
0 13 26 3
0 16 19 3
0 9 38 1
0 13 3 3
0 11 23 3
0 5 34 3
0 14 50 1
0 8 38 2
0 5 44 3
0 2 13 3
0 1 15 3
0 1 10 2
0 3 28 2
0 6 42 2
0 9 22 1
0 2 30 3
0 13 7 2
0 11 34 1
0 3 33 2
0 11 20 2
0 12 42 1
0 20 4 3
0 18 13 3
0 6 28 1
0 1 13 1
0 13 24 3
0 11 33 2
0 24 18 2
0 13 21 3
0 9 27 2
0 4 46 3
0 11 38 1
0 17 2 2
0 5 21 2
0 1 39 2
0 1 13 3
0 2 17 2
0 2 28 1
0 13 24 3
0 12 34 2
0 13 39 3
0 9 47 1
0 2 26 3
0 3 33 3
0 3 40 3
0 7 49 1
0 2 3 3
0 5 27 1
0 10 47 2
0 4 19 1
0 19 50 3
0 17 32 2
0 7 50 2
0 8 24 2
0 3 13 1
0 4 43 1
0 1 24 2
0 3 22 1
0 1 2 2
0 15 30 2
0 3 17 1
0 20 12 1
0 3 18 3
0 2 45 3
0 4 40 1
0 17 21 3
0 16 36 1
0 9 20 1
0 14 29 1
0 15 40 1
0 5 8 2
0 7 23 2
0 8 5 1
0 4 19 3
0 5 47 1
0 11 26 3
0 7 11 2
0 4 34 3
0 10 12 2
0 15 49 2
0 4 17 1
0 20 34 3
0 3 19 1
0 18 32 1
0 2 44 2
0 1 10 2
0 5 20 3
0 9 43 3
0 15 19 3
0 12 17 3
0 5 1 3
0 5 23 1
0 6 35 3
0 10 32 1
0 10 6 1
0 6 12 3
0 6 5 2
0 13 7 1
0 9 16 2
0 24 33 2
0 12 20 2
0 18 22 3
0 18 10 2
0 9 3 3
0 2 23 1
0 3 46 2
0 8 44 1
0 2 7 3
0 22 5 1
0 2 18 1
0 5 12 3
0 17 46 2
0 9 10 1
0 12 5 3
0 1 7 2
0 13 49 1
0 1 21 1
0 18 8 2
0 6 7 1
0 7 10 2
0 2 49 1
0 4 7 1
0 3 29 1
0 12 10 3
0 8 33 2
0 19 24 1
0 16 49 1
0 5 23 3
0 12 31 3
0 14 36 3
0 9 11 3
0 1 26 1
0 9 6 1
0 1 2 3
0 16 15 1
0 3 29 2
0 14 48 1
0 16 17 3
0 3 50 1
0 2 34 1
0 17 33 2
0 6 42 1
0 19 29 3
0 4 37 1
0 16 9 1
0 3 3 3
0 1 22 3
0 18 8 2
0 21 12 1
0 11 13 2
0 21 2 3
0 2 21 2
0 18 33 3
0 1 33 1
0 13 10 1
0 6 45 1
0 3 33 3
0 10 1 2
0 5 6 2
0 3 38 2
0 11 21 3
0 14 13 1
0 18 47 2
0 13 19 2
0 3 16 1
0 22 7 1
0 5 29 3
0 5 8 2
0 22 14 1
0 1 35 2
0 10 27 3
0 9 36 2
0 21 2 2
0 1 21 2
0 1 40 1
0 21 18 3
0 6 6 3
0 11 10 2
0 10 15 2
0 1 15 2
0 1 28 3
0 10 42 3
0 3 24 2
0 2 33 1
0 3 32 2
0 4 36 2
0 7 32 2
0 5 41 1
0 23 45 1
0 1 1 1
0 14 6 2
0 16 30 2
0 6 48 3
0 10 2 3
0 1 7 3
0 4 40 1
0 7 12 3
0 8 44 3
0 9 31 3
0 11 32 2
0 15 42 2
0 2 27 1
0 16 39 1
0 7 16 2
0 1 37 3
0 11 40 3
0 2 44 3
0 2 29 2
0 12 12 3
0 18 16 3
0 19 50 1
0 4 12 3
0 4 50 1
0 4 27 1
0 1 33 2
0 11 36 2
0 9 22 1
0 5 50 3
0 1 48 1
0 2 11 1
0 2 29 3
0 1 5 1
0 2 22 2
0 5 31 2
0 13 4 3
0 6 50 3
0 3 45 1
0 1 12 1
0 2 16 2
0 11 39 1
0 9 4 2
0 6 4 1
0 25 16 3
0 4 40 2
0 2 7 1
0 5 25 3
0 1 7 3
0 3 38 2
0 14 6 1
0 7 26 2
0 7 10 2
0 7 26 3
0 8 39 1
0 13 5 1
0 15 1 2
0 23 35 1
0 2 17 1
0 3 9 1
0 23 2 2
0 6 34 3
0 9 34 1
0 7 4 3
0 3 24 1
0 10 11 1
0 12 49 2
0 10 50 3
0 10 35 2
0 12 8 2
0 16 45 1
0 1 18 2
0 12 49 2
0 14 41 2
0 6 12 1
0 8 4 3
0 10 16 1
0 4 26 2
0 1 24 2
0 5 5 3
0 6 29 3
0 21 1 2
0 1 36 3
0 1 19 2
0 11 41 3
0 9 30 2
0 2 7 1
0 8 38 2
0 16 21 2
0 8 27 2
0 11 10 3
0 3 12 3
0 14 32 1
0 6 8 2
1 5 17 2
1 7 6 3
1 5 35 3
1 11 47 3
1 15 20 2
1 3 35 3
1 8 8 3
1 6 38 2
1 13 12 1
1 20 30 1
1 12 10 1
1 5 33 3
1 10 37 2
1 12 49 2
1 13 7 1
1 16 7 2
1 18 4 2
1 12 41 2
1 2 20 3
1 2 30 2
1 1 39 3
1 5 46 3
1 16 3 2
1 10 21 2
1 8 43 3
1 7 31 3
1 3 46 1
1 11 23 3
1 3 7 2
1 7 17 3
1 1 19 2
1 14 12 1
1 8 22 1
1 5 48 3
1 2 34 1
1 10 32 3
1 4 41 1
1 9 27 3
1 8 34 1
1 8 36 3
1 10 46 3
1 4 28 3
1 6 3 3
1 4 23 2
1 12 11 3
1 19 14 2
1 20 24 3
1 2 42 2
1 1 9 3
1 1 18 3
1 1 5 2
1 9 41 2
1 14 16 3
1 7 17 1
1 3 4 3
1 3 8 2
1 10 39 3
1 5 30 3
1 1 46 1
1 2 24 3
1 3 38 2
1 2 3 3
1 2 8 3
1 13 41 2
1 9 50 1
1 1 2 2
1 15 2 3
1 6 46 2
1 3 27 2
1 13 21 1
1 15 14 2
1 2 8 3
1 21 29 2
1 10 27 3
1 19 12 2
1 25 39 3
1 12 15 3
1 16 26 1
1 11 7 2
1 8 19 3
1 7 46 3
1 2 33 1
1 4 24 3
1 4 28 3
1 3 49 3
1 7 10 2
1 7 10 2
1 13 17 2
1 25 40 3
1 3 16 1
0 3151 17326 10511 10508 7266 16630 10763 15938 8475 6449 10212 15377 14857 2217 12570 12143 15817 12319 15282 7889 5729 17252 8233 14293 4690 14049 14897 16265 6709 9167 9176 12493 10313 8663 5140 10860 7113 16074 15457 5281 2125 11872 7419 4428 13096 18141 8616 14196 15521 6372
3151 0 18274 9256 12307 10390 15633 13640 15083 10758 9546 8998 16669 17014 2812 14776 11988 16491 15011 16468 11038 8193 18184 7679 15949 7658 16217 16248 18226 6339 11389 10296 14469 7221 5926 7932 7985 8820 15587 17827 7090 1054 13632 10505 2227 11999 17653 5839 14400 16151 6791
17326 18274 0 12233 7720 16135 10590 13303 9784 10495 18522 12195 2662 7711 15759 8351 7743 2248 11704 2360 17158 12681 122 11438 4865 18916 7840 3200 6395 12259 9891 8151 7182 20667 17766 13973 19144 10397 7918 9337 12145 18094 6651 19006 16683 11043 8161 17940 5202 2636 11485
10511 9256 12233 0 10454 14901 6388 15605 5908 11168 15722 312 11904 15072 8295 13527 4492 10014 15723 11429 15973 10500 12116 2839 12491 14664 14484 11753 15339 4139 11320 7395 12477 8651 5927 11432 6946 8590 6778 16570 8513 9758 11165 16640 7039 2754 8739 6124 7141 9620 5475
10508 12307 7720 10454 0 8443 13051 6349 12086 2775 10804 10229 5266 4954 9513 3087 7589 7119 5618 5383 9496 5161 7686 8071 3799 11299 4234 4723 5930 7869 2202 3068 2258 16922 14074 6374 16072 3490 10946 6225 5286 11811 1365 11292 11384 11140 12480 14189 7435 7013 6360
7266 10390 16135 14901 8443 0 19763 4485 18871 5689 2729 14594 13582 10645 8315 8603 14290 15502 6602 13779 1135 4529 16108 12076 11685 4296 9925 13026 12466 10823 6249 9463 9299 17362 15276 3469 17553 7010 18264 10482 6419 9387 9502 2923 11117 16825 20108 15281 15213 15355 9438
16630 15633 10590 6388 13051 19763 0 19234 968 14874 21120 6637 11694 16425 14427 15679 5578 8571 18660 11097 20892 15239 10473 8412 13276 20400 16103 11845 15932 9938 14730 10599 14380 14009 11765 16420 11952 12798 2674 18138 13476 16088 13108 21958 13423 3635 3329 11967 6117 8270 10717
10763 13640 13303 15605 6349 4485 19234 0 18279 4473 7169 15326 10642 6633 11083 5021 13671 13235 2191 10990 4975 5743 13305 12838 8486 8742 6033 10104 8523 11986 4508 8685 6121 20012 17534 5709 19772 7019 17255 6143 7592 12759 6866 7123 13760 16910 18829 17586 13782 13192 10364
15938 15083 9784 5908 12086 18871 968 18279 0 13931 20279 6130 10787 15473 13750 14712 4640 7714 17693 10192 20002 14354 9665 7705 12332 19610 15143 10923 15006 9230 13778 9658 13413 13898 11519 15551 11889 11890 1900 17183 12621 15490 12140 21106 12892 3185 3111 11721 5179 7400 9920
8475 10758 10495 11168 2775 5689 14874 4473 13931 0 8032 10896 8013 6383 7966 4095 9296 9817 4733 8155 6765 2769 10462 8444 6331 8617 5574 7463 7864 7739 719 4276 4165 16315 13640 3784 15805 2653 13043 7069 3791 10087 3962 8519 10298 12443 14750 13719 9743 9679 6098
6449 9546 18522 15722 10804 2729 21120 7169 20279 8032 0 15410 16037 13356 8118 11274 15835 17705 9316 16186 2329 6165 18486 12997 14237 2119 12625 15484 15162 11584 8666 11315 11888 16754 15042 4850 17274 8757 19887 13210 7668 8493 11964 977 10782 17930 21823 15011 17094 17523 10454
10212 8998 12195 312 10229 14594 6637 15326 6130 10896 15410 0 11799 14880 7996 13307 4467 9986 15468 11333 15665 10198 12078 2538 12335 14354 14283 11634 15179 3827 11058 7165 12272 8608 5840 11124 6956 8309 6934 16364 8209 9483 10965 16327 6786 3002 8917 6034 7141 9592 5172
15377 16669 2662 11904 5266 13582 11694 10642 10787 8013 16037 11799 0 5262 14014 5695 7619 3327 9058 600 14581 10376 2669 10520 2225 16561 5279 556 4300 11045 7372 6374 4522 19901 16967 11626 18588 8291 9079 6961 10106 16366 4082 16477 15297 11310 9839 17124 5659 3523 9993
14857 17014 7711 15072 4954 10645 16425 6633 15473 6383 13356 14880 5262 0 14203 2291 11506 8528 4568 5809 11403 9146 7755 12905 3206 14486 809 4881 1893 12810 5692 7883 2703 21876 19022 10023 20993 8272 13944 1731 9926 16411 3933 13516 16267 15276 14963 19139 10322 8660 11314
2217 2812 15759 8295 9513 8315 14427 11083 13750 7966 8118 7996 14014 14203 0 11966 10080 14100 12318 13850 9140 5475 15676 6050 13191 6629 13406 13572 15423 4536 8586 7661 11662 9080 6997 5412 9264 6023 13948 15030 4278 2352 10848 9093 2803 10882 16021 6989 12265 13780 4427
12570 14776 8351 13527 3087 8603 15679 5021 14712 4095 11274 13307 5695 2291 11966 0 10407 8570 3378 6101 9451 6855 8363 11154 3492 12289 1483 5178 3920 10885 3411 6153 1334 19869 17060 7743 19102 6119 13372 3189 7700 14149 2575 11515 14116 14076 14663 17166 9737 8599 9325
12143 11988 7743 4492 7589 14290 5578 13671 4640 9296 15835 4467 7619 11506 10080 10407 0 5522 13204 7098 15423 9798 7626 4346 8582 15351 11053 7553 11419 5663 9164 5021 9171 13034 10191 11037 11423 7284 4064 13148 8176 12146 7848 16625 10001 3786 6071 10376 2699 5129 5802
15817 16491 2248 10014 7119 15502 8571 13235 7714 9817 17705 9986 3327 8528 14100 8570 5522 0 11930 2742 16581 11648 2127 9382 5354 17863 8444 3648 7617 10321 9311 6724 7267 18507 15624 12974 16941 9181 5906 10247 10808 16397 6369 18283 14784 8802 6517 15801 2954 394 9721
12319 15011 11704 15723 5618 6602 18660 2191 17693 4733 9316 15468 9058 4568 12318 3378 13204 11930 0 9477 7158 6843 11721 13086 6840 10787 4064 8550 6457 12463 4427 8436 4663 20979 18351 7179 20530 7374 16486 3953 8404 14205 5705 9306 14849 16690 17894 18425 12895 11943 10823
15282 16468 2360 11429 5383 13779 11097 10990 10192 8155 16186 11333 600 5809 13850 6101 7098 2742 9477 0 14799 10419 2342 10140 2695 16636 5783 946 4897 10731 7540 6189 4877 19513 16581 11692 18161 8239 8479 7519 10034 16201 4291 16657 15036 10763 9248 16741 5075 2927 9744
7889 11038 17158 15973 9496 1135 20892 4975 20002 6765 2329 15665 14581 11403 9140 9451 15423 16581 7158 14799 0 5654 17134 13156 12635 4283 10714 14025 13256 11876 7295 10595 10230 18117 16133 4552 18403 8145 19399 11099 7519 10010 10511 2148 11928 17934 21241 16128 16338 16442 10523
5729 8193 12681 10500 5161 4529 15239 5743 14354 2769 6165 10198 10376 9146 5475 6855 9798 11648 6843 10419 5654 0 12631 7661 8925 6241 8337 9846 10626 6541 3479 5150 6894 14276 11798 1331 14046 2594 13811 9738 2007 7441 6491 6877 8052 12313 15706 11847 10930 11440 5030
17252 18184 122 12116 7686 16108 10473 13305 9665 10462 18486 12078 2669 7755 15676 8363 7626 2127 11721 2342 17134 12631 0 11331 4881 18867 7872 3201 6461 12159 9862 8076 7184 20554 17655 13925 19028 10335 7801 9389 12078 18009 6631 18976 16586 10922 8055 17829 5081 2516 11395
8233 7679 11438 2839 8071 12076 8412 12838 7705 8444 12997 2538 10520 12905 6050 11154 4346 9382 13086 10140 13156 7661 11331 0 10656 12072 12250 10255 13430 1527 8660 5029 10229 9382 6447 8608 8176 5822 7955 14288 5676 7922 8975 13896 5655 4975 10030 6604 6906 9004 2640
14293 15949 4865 12491 3799 11685 13276 8486 12332 6331 14237 12335 2225 3206 13191 3492 8582 5354 6840 2695 12635 8925 4881 10656 0 14948 3096 1749 2856 10876 5636 5890 2417 19943 17025 10084 18832 7211 10760 4938 9038 15519 2440 14604 14829 12367 11757 17163 7159 5466 9580
4690 7658 18916 14664 11299 4296 20400 8742 19610 8617 2119 14354 16561 14486 6629 12289 15351 17863 10787 16636 4283 6241 18867 12072 14948 0 13715 16021 16209 10585 9313 11232 12708 14877 13352 4944 15538 8696 19412 14554 7262 6608 12567 2967 9114 17047 21413 13303 16905 17641 9690
14049 16217 7840 14484 4234 9925 16103 6033 15143 5574 12625 14283 5279 809 13406 1483 11053 8444 4064 5783 10714 8337 7872 12250 3096 13715 0 4839 2544 12102 4884 7220 2021 21148 18307 9221 20301 7494 13675 2103 9131 15608 3319 12813 15494 14800 14790 18421 10033 8541 10585
14897 16248 3200 11753 4723 13026 11845 10104 10923 7463 15484 11634 556 4881 13572 5178 7553 3648 8550 946 14025 9846 3201 10255 1749 16021 4839 0 4089 10717 6819 5960 3983 19635 16700 11089 18366 7798 9261 6600 9621 15924 3527 15922 14920 11288 10122 16853 5756 3798 9613
16265 18226 6395 15339 5930 12466 15932 8523 15006 7864 15162 15179 4300 1893 15423 3920 11419 7617 6457 4897 13256 10626 6461 13430 2856 16209 2544 4089 0 13542 7149 8532 3778 22637 19736 11605 21600 9406 13348 3094 11162 17695 4659 15356 17295 15201 14134 19867 9832 7823 12153
6709 6339 12259 4139 7869 10823 9938 11986 9230 7739 11584 3827 11045 12810 4536 10885 5663 10321 12463 10731 11876 6541 12159 1527 10876 10585 12102 10717 13542 0 8066 5011 10107 9097 6214 7360 8216 5090 9426 14067 4535 6489 8941 12500 4469 6476 11501 6336 8073 9961 1641
9167 11389 9891 11320 2202 6249 14730 4508 13778 719 8666 11058 7372 5692 8586 3411 9164 9311 4427 7540 7295 3479 9862 8660 5636 9313 4884 6819 7149 8066 0 4186 3446 16789 14071 4501 16206 3001 12804 6448 4356 10742 3299 9117 10847 12445 14452 14158 9418 9194 6433
9176 10296 8151 7395 3068 9463 10599 8685 9658 4276 11315 7165 6374 7883 7661 6153 5021 6724 8436 6189 10595 5150 8076 5029 5890 11232 7220 5960 8532 5011 4186 0 5200 14106 11209 6472 13122 2564 8844 9263 4084 10012 3964 12009 8989 8275 10648 11338 5785 6465 3700
12493 14469 7182 12477 2258 9299 14380 6121 13413 4165 11888 12272 4522 2703 11662 1334 9171 7267 4663 4877 10230 6894 7184 10229 2417 12708 2021 3983 3778 10107 3446 5200 0 19175 16319 7946 18294 5662 12050 4093 7391 13922 1333 12221 13622 12880 13329 16436 8411 7283 8615
