210 30 3
30 60 700 9.00
0 15 3 1
0 15 3 3
0 6 28 2
0 11 24 1
0 4 13 2
0 18 29 3
0 7 12 3
0 24 13 1
0 4 21 2
0 1 21 2
0 13 30 3
0 1 23 2
0 24 21 3
0 5 4 1
0 2 9 3
0 13 12 2
0 1 8 1
0 14 12 1
0 1 29 2
0 3 22 3
0 13 20 1
0 20 30 2
0 6 14 3
0 6 9 1
0 1 23 2
0 2 8 3
0 2 22 1
0 7 23 2
0 4 17 1
0 5 24 1
0 10 29 3
0 7 27 2
0 7 11 1
0 25 19 1
0 6 16 1
0 12 9 1
0 4 23 3
0 13 21 1
0 5 26 3
0 9 28 1
0 11 5 2
0 25 28 3
0 13 5 3
0 6 19 1
0 17 11 1
0 5 17 1
0 14 23 2
0 8 6 2
0 7 14 2
0 13 16 1
0 1 11 2
0 7 12 3
0 2 16 3
0 8 3 2
0 2 3 1
0 15 26 1
0 3 7 1
0 8 28 2
0 11 5 2
0 6 20 3
0 2 14 2
0 13 15 1
0 4 23 2
0 1 28 3
0 3 8 1
0 6 11 3
0 22 12 3
0 1 23 2
0 3 28 2
0 8 15 1
0 2 27 1
0 7 12 3
0 1 13 3
0 1 1 2
0 1 5 3
0 2 23 1
0 2 14 2
0 2 7 1
0 12 11 3
0 4 30 3
0 7 6 2
0 4 7 2
0 2 19 2
0 5 16 3
0 4 13 2
0 1 25 1
0 6 9 1
0 1 18 3
0 10 15 1
0 17 19 1
0 12 25 1
0 8 16 2
0 13 5 1
0 2 11 3
0 13 4 2
0 2 20 3
0 10 27 1
0 6 11 2
0 11 25 1
0 12 22 2
0 13 13 3
0 1 27 1
0 11 27 2
0 2 24 2
0 9 30 2
0 6 2 1
0 18 28 1
0 12 17 3
0 1 18 3
0 1 20 1
0 17 28 1
0 10 13 2
0 6 2 2
0 1 2 1
0 16 1 3
0 4 14 2
0 3 30 1
0 8 15 2
0 4 22 3
0 11 22 1
0 2 9 2
0 16 16 3
0 6 10 2
0 6 19 1
0 5 22 2
0 5 28 3
0 5 11 2
0 1 17 2
0 16 16 3
0 3 23 1
0 18 2 1
0 7 23 3
0 8 2 3
0 1 30 2
0 19 22 1
0 15 21 2
0 6 21 2
0 1 28 3
0 13 5 1
0 8 21 3
0 11 9 1
0 11 12 1
0 6 22 2
0 3 21 1
0 15 28 3
0 4 29 3
0 24 9 1
0 2 7 2
0 22 16 2
0 11 30 1
0 17 21 2
0 12 15 1
0 1 6 2
0 6 27 1
0 1 12 3
0 13 17 2
0 8 19 3
0 21 7 2
0 23 6 1
0 9 25 1
0 12 14 1
0 7 10 3
0 9 4 2
0 4 10 3
0 4 13 1
0 13 27 3
0 16 19 2
0 1 29 3
1 20 9 3
1 20 9 1
1 3 24 2
1 10 5 1
1 1 27 2
1 1 6 3
1 2 9 2
1 4 5 1
1 3 13 1
1 3 30 1
1 19 6 2
1 19 14 3
1 8 23 2
1 11 4 3
1 6 11 2
1 6 27 3
1 9 21 2
1 2 26 3
1 13 7 2
1 20 4 1
1 4 30 2
1 6 16 1
1 12 1 1
1 7 3 2
1 7 17 2
1 5 9 2
1 7 5 3
1 6 11 2
1 9 16 2
1 5 17 2
1 3 2 3
1 18 15 1
1 23 18 3
1 7 5 1
1 11 15 3
1 19 1 3
1 9 16 1
1 3 28 1
1 7 20 3
1 4 30 3
1 1 8 2
1 8 19 1
0 11338 8218 8888 9450 5449 13774 7870 6031 5112 12452 6191 8594 6266 7297 3713 11554 6116 10459 9726 11366 8434 4669 10152 11863 7744 8524 6604 9981 2929 8334
11338 0 17534 18379 3708 8671 15438 17494 13526 9975 13737 13294 3246 17601 10606 10767 479 5239 21494 6249 15906 8451 11883 17030 23085 12694 10242 17529 16965 8676 14523
8218 17534 0 855 16828 8947 10791 620 4161 13296 10449 4495 14306 6504 15430 11799 17892 13003 5890 17676 18669 16633 12433 3987 7933 6210 16712 3884 16376 9425 4672
8888 18379 855 0 17628 9800 11342 1018 5014 13930 11094 5344 15154 6576 16038 12409 18735 13814 5326 18426 19098 17320 12982 4389 7356 7005 17341 3940 16703 10219 5397
9450 3708 16828 17628 0 8734 17094 16658 13206 6764 15379 13077 4416 15575 7027 7864 3531 3866 19908 2630 12220 4753 8778 17183 21282 13098 6554 16018 13448 7411 14726
5449 8671 8947 9800 8734 0 9282 8976 4864 8618 7711 4624 5424 10630 10677 7962 9060 4989 13558 10393 15781 10482 9277 8509 15379 4370 11440 9694 15042 3111 6020
13774 15438 10791 11342 17094 9282 0 11310 8515 17844 1719 8165 12800 16344 19947 17006 15915 13872 16659 19227 24902 19687 18236 7033 18695 6123 20718 14126 23755 12274 6464
7870 17494 620 1018 16658 8976 11310 0 4301 12914 10908 4664 14282 5887 15026 11396 17841 12859 5431 17422 18154 16302 11985 4579 7472 6516 16326 3265 15818 9247 5085
6031 13526 4161 5014 13206 4864 8515 4301 0 10960 7607 411 10281 7935 13179 9704 13907 9341 9437 14419 17372 13831 10697 4234 11417 2608 14288 6038 15714 6044 2347
5112 9975 13296 13930 6764 8618 17844 12914 10960 0 16318 11050 8506 9894 2220 1597 9978 5567 14643 5751 7220 3673 2035 15166 15642 12206 3417 11150 7210 5571 13157
12452 13737 10449 11094 15379 7711 1719 10908 7607 16318 0 7224 11081 15538 18388 15550 14213 12194 16333 17530 23432 18044 16810 7026 18376 5051 19118 13482 22417 10760 5854
6191 13294 4495 5344 13077 4624 8165 4664 411 11050 7224 0 10048 8327 13269 9832 13682 9216 9838 14357 17552 13844 10860 4227 11822 2206 14352 6448 15955 6008 2143
8594 3246 14306 15154 4416 5424 12800 14282 10281 8506 11081 10048 0 14778 9763 8863 3642 2974 18443 6869 15288 8252 10140 13819 20105 9506 9843 14482 15715 5750 11311
6266 17601 6504 6576 15575 10630 16344 5887 7935 9894 15538 8327 14778 0 11566 8320 17820 12382 4833 15426 13274 13567 8259 10277 5774 10530 12979 2639 10502 9029 9890
7297 10606 15430 16038 7027 10677 19947 15026 13179 2220 18388 13269 9763 11566 0 3632 10509 7011 16385 5219 5529 2626 3307 17383 17215 14394 1416 13077 6431 7700 15374
3713 10767 11799 12409 7864 7962 17006 11396 9704 1597 15550 9832 8863 8320 3632 0 10833 5896 13052 7191 7897 5257 1359 13860 14080 11175 4944 9557 7186 4852 11966
11554 479 17892 18735 3531 9060 15915 17841 13907 9978 14213 13682 3642 17820 10509 10833 0 5439 21772 6000 15750 8283 11915 17451 23340 13122 10085 17809 16898 8945 14943
6116 5239 13003 13814 3866 4989 13872 12859 9341 5567 12194 9216 2974 12382 7011 5896 5439 0 16422 5428 12527 5959 7166 13346 17935 9350 7317 12474 12772 3652 10911
10459 21494 5890 5326 19908 13558 16659 5431 9437 14643 16333 9838 18443 4833 16385 13052 21772 16422 0 20029 17906 18309 13079 9707 2043 11865 17795 3966 14934 12828 10516
9726 6249 17676 18426 2630 10393 19227 17422 14419 5751 17530 14357 6869 15426 5219 7191 6000 5428 20029 0 9934 2622 7747 18565 21200 14727 4373 16293 11567 8386 16197
11366 15906 18669 19098 12220 15781 24902 18154 17372 7220 23432 17552 15288 13274 5529 7897 15750 12527 17906 9934 0 7468 6716 21366 18125 19039 5666 15492 3328 12685 19694
8434 8451 16633 17320 4753 10482 19687 16302 13831 3673 18044 13844 8252 13567 2626 5257 8283 5959 18309 2622 7468 0 5493 18061 19313 14599 1809 14757 8947 7888 15845
4669 11883 12433 12982 8778 9277 18236 11985 10697 2035 16810 10860 10140 8259 3307 1359 11915 7166 13079 7747 6716 5493 0 14775 13925 12327 4720 9834 5828 6173 13002
10152 17030 3987 4389 17183 8509 7033 4579 4234 15166 7026 4227 13819 10277 17383 13860 17451 13346 9707 18565 21366 18061 14775 0 11725 4362 18514 7749 19448 10234 2508
11863 23085 7933 7356 21282 15379 18695 7472 11417 15642 18376 11822 20105 5774 17215 14080 23340 17935 2043 21200 18125 19313 13925 11725 0 13878 18631 5688 14990 14412 12556
7744 12694 6210 7005 13098 4370 6123 6516 2608 12206 5051 2206 9506 10530 14394 11175 13122 9350 11865 14727 19039 14599 12327 4362 13878 0 15344 8625 17698 6755 1897
8524 10242 16712 17341 6554 11440 20718 16326 14288 3417 19118 14352 9843 12979 1416 4944 10085 7317 17795 4373 5666 1809 4720 18514 18631 15344 0 14456 7233 8594 16427
6604 17529 3884 3940 16018 9694 14126 3265 6038 11150 13482 6448 14482 2639 13077 9557 17809 12474 3966 16293 15492 14757 9834 7749 5688 8625 14456 0 12912 8866 7676
9981 16965 16376 16703 13448 15042 23755 15818 15714 7210 22417 15955 15715 10502 6431 7186 16898 12772 14934 11567 3328 8947 5828 19448 14990 17698 7233 12912 0 11963 18060
2929 8676 9425 10219 7411 3111 12274 9247 6044 5571 10760 6008 5750 9029 7700 4852 8945 3652 12828 8386 12685 7888 6173 10234 14412 6755 8594 8866 11963 0 7962
8334 14523 4672 5397 14726 6020 6464 5085 2347 13157 5854 2143 11311 9890 15374 11966 14943 10911 10516 16197 19694 15845 13002 2508 12556 1897 16427 7676 18060 7962 0
1 10 8 4
2 11 8 4
3 13 6 7
4 10 9 3
5 5 11 6
6 11 7 3
7 10 10 3
8 6 10 4
9 8 6 2
10 8 11 6
11 14 8 3
12 10 2 6
13 11 9 5
14 5 7 5
15 8 8 5
16 8 7 6
17 9 7 5
18 15 9 6
19 12 15 6
20 13 12 3
21 13 6 6
22 14 4 3
23 8 10 3
24 12 10 6
25 13 9 7
26 8 11 5
27 10 6 2
28 13 8 4
29 9 11 6
30 11 6 5
