3600 400 3
30 60 700 9.00
0 4 5 2
0 7 331 1
0 5 15 3
0 13 86 3
0 3 112 1
0 4 37 1
0 11 22 3
0 19 231 3
0 12 168 1
0 16 278 3
0 9 186 1
0 6 12 1
0 22 268 3
0 3 291 3
0 5 123 2
0 6 145 2
0 1 13 1
0 12 172 1
0 11 134 1
0 11 174 1
0 3 161 3
0 10 132 3
0 2 157 3
0 5 20 2
0 2 315 3
0 4 30 3
0 1 388 2
0 1 152 2
0 6 222 2
0 11 188 1
0 7 92 2
0 9 63 2
0 1 67 3
0 12 319 1
0 2 46 2
0 15 27 1
0 3 136 2
0 5 250 1
0 9 4 3
0 20 129 3
0 5 116 1
0 9 110 3
0 15 104 1
0 16 354 1
0 1 24 3
0 1 361 2
0 1 183 1
0 10 61 2
0 3 389 3
0 10 223 3
0 16 202 3
0 12 290 3
0 3 183 2
0 5 239 1
0 2 97 2
0 5 33 2
0 4 244 2
0 19 389 1
0 20 73 2
0 1 330 3
0 1 171 1
0 25 382 1
0 9 177 2
0 1 355 3
0 9 295 3
0 13 341 1
0 6 118 3
0 1 91 1
0 11 398 2
0 22 160 3
0 8 60 2
0 2 73 3
0 10 70 1
0 18 291 2
0 3 259 2
0 2 157 2
0 2 300 2
0 2 207 2
0 3 155 2
0 1 199 2
0 1 376 3
0 18 163 3
0 17 108 1
0 3 289 1
0 10 202 3
0 2 122 3
0 1 46 1
0 1 344 3
0 12 328 3
0 17 206 3
0 13 124 2
0 3 370 1
0 16 357 2
0 11 280 1
0 20 109 2
0 4 52 3
0 21 177 1
0 13 340 1
0 7 213 1
0 12 94 1
0 15 17 1
0 20 283 1
0 7 140 3
0 4 384 1
0 1 315 2
0 14 106 3
0 1 223 2
0 13 267 3
0 1 269 3
0 11 17 2
0 6 2 1
0 6 46 2
0 4 353 1
0 2 223 2
0 1 29 2
0 9 214 3
0 2 138 3
0 23 252 1
0 10 266 3
0 3 365 1
0 5 282 1
0 3 183 3
0 1 248 1
0 14 140 2
0 4 118 3
0 7 272 1
0 11 90 2
0 11 26 2
0 1 338 3
0 3 103 1
0 8 221 1
0 2 230 3
0 12 224 3
0 10 347 3
0 8 225 1
0 1 217 1
0 11 66 2
0 2 161 2
0 7 383 3
0 19 182 3
0 3 129 3
0 11 178 3
0 5 196 3
0 2 37 1
0 7 113 2
0 16 25 1
0 12 309 3
0 21 191 1
0 3 388 1
0 7 237 2
0 6 308 1
0 9 291 3
0 11 128 3
0 1 202 3
0 2 205 2
0 6 47 1
0 7 400 2
0 5 52 1
0 16 288 2
0 8 17 2
0 9 376 3
0 11 59 2
0 6 92 1
0 2 294 2
0 6 315 1
0 22 181 2
0 4 346 1
0 3 86 1
0 2 345 3
0 9 112 3
0 5 39 3
0 16 11 2
0 17 327 2
0 11 49 1
0 6 101 2
0 1 32 2
0 5 155 2
0 6 150 3
0 1 291 1
0 4 105 3
0 1 42 2
0 7 92 3
0 10 311 1
0 4 52 2
0 7 347 1
0 9 152 1
0 5 138 2
0 9 374 1
0 14 146 2
0 2 213 1
0 5 273 1
0 13 58 1
0 4 235 3
0 5 154 2
0 23 118 1
0 6 184 1
0 16 224 1
0 2 123 2
0 3 315 3
0 6 212 2
0 2 345 1
0 1 7 1
0 2 150 3
0 2 88 2
0 10 200 2
0 3 13 3
0 3 192 1
0 7 127 1
0 3 203 3
0 8 206 3
0 3 376 1
0 2 204 2
0 10 284 1
0 7 307 1
0 15 247 2
0 4 150 2
0 21 329 2
0 12 382 2
0 4 320 2
0 17 187 3
0 18 160 1
0 8 373 3
0 4 277 2
0 6 310 2
0 1 285 1
0 17 220 2
0 5 303 3
0 16 194 1
0 2 162 1
0 1 309 3
0 9 21 3
0 7 195 2
0 1 181 2
0 6 208 1
0 5 104 2
0 6 245 1
0 12 61 1
0 12 66 1
0 3 16 3
0 5 273 2
0 3 276 3
0 23 233 2
0 9 31 3
0 9 20 1
0 4 392 3
0 1 156 3
0 2 245 2
0 4 25 2
0 6 86 2
0 2 125 2
0 11 2 2
0 19 4 3
0 14 174 3
0 9 48 1
0 14 174 1
0 5 217 3
0 4 348 2
0 1 7 2
0 6 117 3
0 7 59 3
0 5 190 3
