1400 200 3
30 60 700 9.00
0 12 163 1
0 14 121 2
0 4 21 2
0 10 1 1
0 1 75 1
0 2 173 1
0 2 145 2
0 12 136 3
0 7 52 3
0 13 46 2
0 5 196 3
0 13 35 3
0 8 94 2
0 12 51 3
0 9 92 3
0 12 65 3
0 11 197 2
0 12 156 3
0 7 103 2
0 6 27 1
0 9 140 2
0 14 61 2
0 5 65 2
0 4 128 1
0 25 138 3
0 3 11 2
0 4 86 2
0 9 109 2
0 3 36 1
0 2 75 2
0 9 50 3
0 9 123 2
0 19 50 3
0 9 34 1
0 23 92 1
0 2 145 2
0 14 64 3
0 1 94 1
0 1 191 3
0 20 17 2
0 10 29 2
0 1 26 3
0 7 81 1
0 12 102 3
0 24 71 3
0 2 132 2
0 20 18 1
0 5 4 1
0 11 48 3
0 16 134 2
0 14 180 2
0 4 194 3
0 5 161 3
0 8 70 2
0 5 112 3
0 16 113 3
0 6 153 2
0 3 107 3
0 4 137 1
0 1 135 1
0 18 123 2
0 11 85 3
0 9 17 1
0 5 72 3
0 12 143 1
0 6 200 2
0 13 147 3
0 3 8 2
0 9 10 3
0 3 136 1
0 8 182 2
0 5 173 1
0 6 68 2
0 9 196 1
0 6 192 2
0 5 80 3
0 23 161 3
0 9 26 1
0 17 85 1
0 1 103 2
0 3 65 3
0 3 73 2
0 17 99 2
0 1 141 2
0 5 77 1
0 6 180 3
0 12 200 1
0 1 120 3
0 1 154 3
0 13 97 2
0 17 67 2
0 1 44 3
0 22 189 2
0 10 47 1
0 13 61 2
0 14 71 2
0 12 181 1
0 5 48 2
0 3 155 1
0 2 177 1
0 9 161 3
0 2 3 2
0 6 59 2
0 3 110 1
0 21 118 1
0 3 141 1
0 3 116 2
0 21 146 3
0 8 3 2
0 5 200 3
0 13 80 3
0 2 159 3
0 22 90 2
0 3 45 1
0 7 191 2
0 6 169 3
0 6 24 2
0 1 149 2
0 17 127 3
0 6 94 3
0 1 21 2
0 3 3 1
0 23 111 2
0 2 189 2
0 4 191 2
0 2 6 1
0 1 51 1
0 11 57 1
0 9 167 1
0 1 26 1
0 10 23 2
0 5 100 2
0 12 93 3
0 13 108 2
