210 30 3
30 60 700 9.00
0 10 2 1
0 15 24 3
0 7 23 1
0 2 20 3
0 11 17 1
0 5 2 3
0 3 7 1
0 8 1 1
0 4 19 1
0 8 27 3
0 20 9 3
0 5 27 1
0 6 15 1
0 7 2 3
0 12 25 1
0 7 20 2
0 8 20 1
0 17 17 2
0 7 13 2
0 1 30 3
0 4 11 2
0 5 12 2
0 3 14 1
0 2 17 1
0 3 15 3
0 1 24 3
0 1 1 1
0 5 12 1
0 13 13 3
0 8 13 3
0 9 20 2
0 3 12 3
0 2 19 2
0 12 23 1
0 6 28 1
0 4 22 3
0 1 23 3
0 7 24 1
0 9 6 3
0 3 19 3
0 1 7 3
0 3 28 3
0 10 17 3
0 2 24 2
0 5 16 2
0 9 13 3
0 12 3 3
0 10 18 3
0 18 6 1
0 4 19 3
0 1 21 2
0 7 5 2
0 4 1 2
0 10 16 2
0 2 21 3
0 2 16 2
0 3 9 2
0 1 30 2
0 7 3 2
0 10 23 3
0 6 19 1
0 5 5 3
0 6 12 3
0 4 24 3
0 12 26 3
0 8 4 2
0 11 9 3
0 3 22 1
0 3 20 2
0 7 10 3
0 7 8 1
0 6 20 3
0 16 4 3
0 19 1 2
0 3 11 2
0 7 17 1
0 6 16 2
0 6 19 3
0 7 24 1
0 4 30 3
0 10 10 3
0 4 30 1
0 4 17 3
0 19 16 3
0 6 4 1
0 16 23 3
0 7 9 2
0 20 29 2
0 5 20 3
0 1 29 3
0 7 1 2
0 6 14 3
0 3 30 1
0 15 26 3
0 17 21 3
0 8 27 3
0 20 1 3
0 21 4 2
0 21 22 2
0 3 11 3
0 12 21 2
0 15 14 2
0 9 9 3
0 19 14 1
0 20 20 3
0 3 30 1
0 17 9 1
0 5 26 3
0 2 30 1
0 8 19 2
0 14 7 1
0 14 23 2
0 24 21 3
0 2 21 3
0 3 2 1
0 8 6 3
0 18 10 2
0 11 4 2
0 9 9 2
0 3 16 2
0 4 11 1
0 5 3 1
0 21 19 1
0 11 25 2
0 15 23 1
0 1 27 2
0 11 17 1
0 7 4 3
0 1 21 3
0 8 27 2
0 22 7 1
0 9 14 1
0 25 26 1
0 9 27 3
0 6 15 3
0 17 15 1
0 1 13 3
0 21 1 2
0 5 25 3
0 10 13 3
0 2 20 1
0 3 9 1
0 17 25 3
0 3 29 1
0 8 7 1
0 4 18 1
0 9 28 1
0 3 10 3
0 7 5 1
0 12 10 2
0 3 10 2
0 17 2 3
0 13 29 2
0 2 19 2
0 6 9 2
0 17 21 3
0 3 15 3
0 1 15 3
0 1 4 2
0 3 4 3
0 13 19 2
0 24 20 2
0 4 12 2
0 1 25 1
0 18 9 3
0 2 26 1
0 7 22 3
0 4 22 1
0 4 29 1
0 5 7 3
0 1 28 1
0 11 29 3
0 1 22 3
0 3 12 3
0 7 24 2
0 16 22 2
0 8 9 1
0 12 23 3
0 14 16 2
0 2 5 1
0 2 20 2
0 5 20 3
0 18 29 1
0 2 14 1
0 14 13 3
0 22 15 3
0 1 1 1
0 2 11 3
0 10 6 2
0 16 18 1
0 1 25 3
0 4 16 1
0 7 25 2
0 16 28 3
0 2 29 1
0 10 6 1
0 5 10 1
0 4 17 3
0 25 8 1
0 7 3 3
0 5 14 1
0 9 24 2
0 9 19 1
0 4 1 1
0 5 6 3
0 3 7 3
0 11 6 1
0 10 7 3
0 16 19 3
0 13 10 3
0 8051 9235 7321 10349 10364 15358 18239 11424 14496 4319 10545 18536 15215 17290 10957 84 9754 9850 4621 5084 15971 5544 2324 10223 5972 5787 4846 4123 13060 12189
8051 0 5530 15270 3514 3988 15593 15844 3497 18449 8780 12875 17298 13691 14335 15511 8033 1975 15700 12083 3656 16595 11766 10294 15133 13970 11833 4831 10578 17050 11800
9235 5530 0 15043 3535 2951 10197 10450 5909 14242 7126 8448 11775 8163 9056 11935 9269 4946 12993 11472 4633 11247 10105 11455 11837 14026 10018 8852 9467 12977 6440
7321 15270 15043 0 17087 16949 17041 21517 18507 12619 7970 11774 20882 18327 21095 9463 7359 16829 6913 3576 11928 17186 5487 5447 8567 1397 5730 11983 5627 11532 15166
10349 3514 3535 17087 0 676 13530 12853 2385 17742 9603 11954 14608 11104 11243 15288 10355 1895 16082 13628 5274 14615 12712 12673 15107 15907 12691 8162 11798 16450 9853
10364 3988 2951 16949 676 0 12866 12197 3027 17190 9336 11397 13935 10427 10598 14806 10376 2528 15687 13453 5283 13954 12433 12686 14654 15801 12396 8487 11577 15915 9202
15358 15593 10197 17041 13530 12866 0 5591 15884 7705 11100 5299 3955 3446 6295 8371 15433 15129 11029 14203 13319 1135 11848 16665 9068 16803 11545 17626 12507 7389 3794
18239 15844 10450 21517 12853 12197 5591 0 14886 13295 14426 9974 2728 3193 1745 13672 18301 14722 16185 18297 14774 6335 16065 20006 14259 21029 15801 19173 16354 12936 6374
11424 3497 5909 18507 2385 3027 15884 14886 0 20062 11432 14287 16793 13353 13218 17505 11413 1679 18133 15177 6595 16977 14530 13708 17273 17251 14545 8254 13488 18749 12230
14496 18449 14242 12619 17742 17190 7705 13295 20062 0 10598 5794 11345 10829 13895 3570 14580 18800 5712 11173 15114 7062 9160 14720 4401 12997 8863 18469 10472 1457 9058
4319 8780 7126 7970 9603 9336 11100 14426 11432 10598 0 6229 14438 11294 13690 7213 4399 9831 6943 4397 5128 11671 3111 5635 6645 7071 3113 7876 2350 9141 8154
10545 12875 8448 11774 11954 11397 5299 9974 14287 5794 6229 0 9109 6868 9908 4098 10625 13071 6289 8913 9782 5622 6553 11573 4455 11503 6248 13640 7293 4570 4041
18536 17298 11775 20882 14608 13935 3955 2728 16793 11345 14438 9109 0 3621 4295 12322 18605 16412 14983 17903 15703 4296 15576 20071 13022 20564 15285 20123 16096 11225 6350
15215 13691 8163 18327 11104 10427 3446 3193 13353 10829 11294 6868 3621 0 3123 10721 15281 12868 13136 15107 12116 4518 12872 16903 11243 17838 12608 16541 13175 10250 3186
17290 14335 9056 21095 11243 10598 6295 1745 13218 13895 13690 9908 4295 3123 0 13828 17347 13126 16196 17753 13521 7225 15610 19172 14325 20504 15366 17874 15751 13363 5993
10957 15511 11935 9463 15288 14806 8371 13672 17505 3570 7213 4098 12322 10721 13828 0 11041 16106 2740 7654 12014 8194 5591 11155 903 9660 5294 15076 6907 2203 8113
84 8033 9269 7359 10355 10376 15433 18301 11413 14580 4399 10625 18605 15281 17347 11041 0 9745 9929 4685 5094 16048 5625 2319 10307 6005 5869 4785 4204 13144 12258
9754 1975 4946 16829 1895 2528 15129 14722 1679 18800 9831 13071 16412 12868 13126 16106 9745 0 16606 13509 4925 16189 12915 12045 15828 15571 12941 6806 11843 17453 11385
9850 15700 12993 6913 16082 15687 11029 16185 18133 5712 6943 6289 14983 13136 16196 2740 9929 16606 0 5791 12061 10912 4330 9516 1961 7311 4131 14410 5757 4643 10296
4621 12083 11472 3576 13628 13453 14203 18297 15177 11173 4397 8913 17903 15107 17753 7654 4685 13509 5791 0 8584 14509 2364 3748 6781 2753 2676 9464 2068 9857 11922
5084 3656 4633 11928 5274 5283 13319 14774 6595 15114 5128 9782 15703 12116 13521 12014 5094 4925 12061 8584 0 14203 8116 7408 11578 10699 8179 4425 6963 13683 9614
15971 16595 11247 17186 14615 13954 1135 6335 16977 7062 11671 5622 4296 4518 7225 8194 16048 16189 10912 14509 14203 0 12146 17158 8960 17039 11835 18458 12913 6943 4812
