2000 400 3
30 60 700 9.00
0 15 250 3
0 17 16 3
0 8 222 2
0 21 298 2
0 11 298 1
0 3 368 3
0 5 177 3
0 2 75 3
0 2 240 1
0 4 398 1
0 9 139 3
0 4 27 1
0 10 333 2
0 1 326 1
0 2 197 1
0 11 116 2
0 19 26 1
0 8 17 1
0 2 79 1
0 2 5 3
0 17 350 2
0 6 120 3
0 4 366 3
0 1 283 1
0 17 228 3
0 7 400 1
0 15 185 3
0 14 290 2
0 24 147 1
0 1 111 3
0 21 71 3
0 4 71 3
0 6 93 1
0 8 336 2
0 17 257 2
0 9 94 2
0 19 229 1
0 1 55 1
0 7 44 3
0 5 246 2
0 18 200 1
0 6 104 3
0 3 140 2
0 1 136 1
0 1 51 1
0 12 45 3
0 1 307 2
0 12 67 1
0 9 146 3
0 6 261 2
0 14 235 3
0 6 350 2
0 21 253 1
0 3 197 3
0 5 349 1
0 11 46 1
0 1 113 1
0 9 316 3
0 9 350 2
0 8 370 3
0 4 15 2
0 6 201 1
0 2 211 2
0 21 166 1
0 16 148 1
0 3 200 1
0 2 247 3
0 12 184 1
0 14 255 2
0 1 195 1
0 8 107 2
0 10 66 2
0 1 239 1
0 12 189 1
0 3 378 3
0 2 211 2
0 10 305 3
0 9 224 1
0 9 86 1
0 3 370 1
0 8 140 2
0 1 47 1
0 8 146 3
0 12 112 1
0 14 162 1
0 14 374 2
0 9 66 1
0 1 233 3
0 2 336 2
0 9 96 3
0 8 28 3
0 3 212 2
0 5 122 2
0 15 12 3
0 1 240 1
0 15 78 1
0 10 239 2
0 25 44 1
0 2 13 3
0 3 93 1
0 11 352 1
0 16 364 1
0 13 235 3
0 6 346 1
0 6 223 3
0 6 141 3
0 11 23 1
0 1 155 2
0 6 7 1
0 6 119 2
0 12 37 2
0 3 21 2
0 2 33 1
0 3 23 3
0 4 44 2
0 1 366 1
0 15 148 2
0 16 110 1
0 1 129 3
0 6 345 3
0 11 389 3
0 2 19 3
0 4 167 1
0 21 341 3
0 14 74 3
0 19 127 1
0 15 337 1
0 1 263 2
0 2 254 3
0 11 127 2
0 16 257 1
0 9 26 1
0 25 175 2
0 6 86 3
0 2 40 2
0 7 385 1
0 8 14 1
0 10 131 2
0 20 322 3
0 1 288 1
0 8 158 3
0 9 249 1
0 10 246 1
0 24 180 1
0 7 25 3
0 9 193 3
0 11 281 1
0 10 161 3
0 9 37 2
0 2 1 1
0 15 98 2
0 20 13 3
0 9 95 1
0 21 288 3
0 1 206 1
0 7 175 1
0 20 344 3
0 15 73 3
0 3 91 2
0 12 392 1
0 1 372 2
0 7 35 1
0 15 115 3
0 1 220 3
0 1 361 3
0 4 362 3
0 6 4 2
0 3 190 3
0 6 42 3
0 1 360 3
0 18 383 2
0 14 261 1
0 3 261 2
0 7 341 3
0 4 359 2
0 2 155 2
0 13 319 3
0 1 354 2
0 12 189 3
0 3 147 1
0 3 100 1
0 5 362 2
0 1 195 2
0 8 397 3
0 7 49 3
0 5 144 3
0 22 97 1
0 18 238 2
0 1 42 3
0 1 305 3
0 2 266 1
0 1 220 2
0 5 170 3
0 5 18 1
0 15 345 1
0 7 139 2
0 4 102 1
0 5 51 1
0 10 90 2
0 6 301 2
0 4 142 3
0 4 187 2
0 3 228 2
0 3 393 2
0 5 281 3
0 10 54 1
0 7 383 1
0 8 362 3
0 1 109 3
0 5 150 2
0 25 144 3
0 9 370 3
0 9 185 1
0 18 50 3
0 16 87 3
0 6 148 3
0 14 388 2
0 7 198 1
0 8 92 1
0 15 270 1
0 1 218 1
0 4 14 1
0 12 78 3
0 2 118 1
0 4 71 1
0 25 224 3
0 1 118 1
0 9 70 1
0 15 137 1
0 5 334 2
0 3 181 3
0 5 174 3
0 10 239 2
0 25 224 3
0 7 41 1
0 9 75 3
0 1 339 3
0 16 398 1
0 2 30 2
0 3 37 3
0 4 214 2
0 3 248 3
0 6 202 1
0 16 157 3
0 10 133 1
0 19 350 3
0 9 258 1
0 8 189 3
0 5 346 1
0 14 259 1
0 7 7 2
0 17 199 1
0 8 303 1
0 3 62 3
0 1 330 2
0 15 208 2
0 2 64 2
0 1 387 1
0 8 144 2
0 11 47 3
0 2 105 1
0 7 393 3
0 9 37 1
0 22 165 2
0 18 15 2
0 5 5 1
0 14 295 2
0 13 253 1
0 6 75 2
0 9 52 3
0 7 226 1
0 4 58 3
0 8 73 3
0 17 65 3
0 11 303 2
0 11 259 1
0 3 46 1
0 4 368 2
0 3 234 1
0 9 92 3
0 18 246 1
0 17 242 1
0 20 145 2
0 2 209 3
0 24 398 2
0 18 37 3
0 2 101 3
0 11 120 3
0 1 213 1
0 15 209 2
0 23 281 2
0 5 257 2
0 12 294 3
0 8 324 2
0 2 371 1
0 14 8 2
0 11 83 2
0 15 308 2
0 8 302 3
0 13 294 2
0 7 186 1
0 14 395 1
0 1 214 1
0 13 360 3
0 11 10 2
0 21 399 2
0 2 213 2
0 3 238 3
0 5 236 3
0 1 156 2
0 1 172 2
0 9 220 1
0 5 36 1
0 10 4 3
0 2 93 2
0 6 394 1
0 5 20 1
0 1 175 1
0 18 169 3
0 21 71 3
0 2 182 2
0 4 357 3
0 2 251 2
0 1 180 3
0 3 2 2
0 17 259 2
0 9 244 2
0 5 168 2
0 22 240 3
0 7 352 2
0 5 297 1
0 20 181 2
0 1 52 1
0 4 172 2
0 7 171 1
0 8 3 3
0 13 237 1
0 3 25 3
0 2 399 3
0 15 315 3
0 7 173 2
0 17 298 1
0 7 74 3
0 3 66 3
0 19 382 3
0 1 27 1
0 17 302 1
0 6 194 3
0 18 183 3
0 12 132 2
0 5 303 2
0 13 198 3
0 3 150 3
0 8 377 1
0 1 299 3
0 14 367 1
0 2 87 1
0 19 335 2
0 7 368 3
0 8 209 1
0 4 399 2
0 13 103 2
0 14 171 3
0 2 131 3
0 7 89 1
0 6 368 2
0 4 141 2
0 6 289 3
0 10 287 3
0 4 332 3
0 10 318 1
0 1 341 2
0 11 14 1
0 1 320 1
0 9 78 3
0 5 104 3
0 8 301 2
0 6 160 2
0 6 131 3
0 1 195 3
0 3 365 3
0 2 235 1
0 14 26 3
0 2 194 1
0 11 332 3
0 2 224 3
0 1 125 1
0 23 13 2
0 19 337 3
0 10 32 1
0 5 374 3
0 5 214 2
0 3 31 1
0 10 156 3
0 6 260 2
0 9 40 3
0 13 345 1
0 16 185 1
0 8 266 1
0 10 41 2
0 9 43 2
0 19 83 2
0 3 23 1
0 2 282 2
0 5 26 2
0 12 74 2
0 12 23 1
0 3 180 2
0 5 382 3
0 4 37 1
