2800 400 3
30 60 700 9.00
0 2 67 1
0 3 38 2
0 6 200 3
0 1 155 2
0 4 378 3
0 16 297 1
0 6 15 3
0 1 307 1
0 11 135 1
0 2 323 2
0 7 241 1
0 5 74 3
0 4 86 2
0 2 33 2
0 24 93 3
0 18 96 3
0 6 322 2
0 4 131 3
0 1 209 1
0 20 1 2
0 2 3 3
0 23 68 3
0 4 44 3
0 1 275 2
0 2 132 1
0 12 59 3
0 5 334 3
0 25 205 1
0 8 300 3
0 10 105 2
0 1 113 1
0 4 202 2
0 12 358 2
0 18 237 1
0 15 33 3
0 14 66 3
0 5 10 1
0 7 283 3
0 20 308 1
0 3 203 3
0 6 233 2
0 2 391 1
0 3 270 1
0 9 138 1
0 4 324 2
0 1 109 1
0 7 112 1
0 2 376 3
0 5 220 3
0 10 338 1
0 8 364 2
0 1 243 3
0 25 288 2
0 3 118 2
0 19 233 1
0 3 333 3
0 3 47 3
0 3 381 1
0 3 46 3
0 6 257 1
0 3 62 1
0 4 247 3
0 17 4 3
0 9 381 3
0 5 353 2
0 1 92 3
0 3 153 3
0 23 211 1
0 11 320 3
0 6 49 1
0 7 317 2
0 13 101 2
0 18 64 3
0 3 353 3
0 16 302 2
0 15 156 1
0 6 94 3
0 18 3 3
0 1 263 1
0 10 384 1
0 17 221 1
0 5 353 1
0 1 87 2
0 3 210 2
0 19 388 1
0 13 37 1
0 2 203 2
0 3 371 3
0 4 276 2
0 24 152 3
0 9 177 1
0 11 299 1
0 1 394 2
0 11 101 3
0 5 298 1
0 2 131 3
0 4 232 1
0 19 253 2
0 12 176 3
0 6 3 1
0 4 8 2
0 4 333 2
0 2 144 2
0 3 292 1
0 10 77 1
0 4 91 2
0 9 84 2
0 19 297 2
0 9 137 2
0 15 259 1
0 8 326 1
0 8 333 3
0 13 159 2
0 10 278 1
0 9 346 2
0 2 95 1
0 4 339 2
0 3 247 2
0 3 159 1
0 1 238 1
0 6 261 2
0 10 123 2
0 2 226 1
0 3 213 3
0 16 170 1
0 16 197 1
0 9 385 2
0 5 70 2
0 16 352 2
0 8 80 2
0 5 16 2
0 7 38 1
0 9 43 3
0 3 337 2
0 17 262 1
0 3 73 2
0 3 268 2
0 9 309 2
0 4 224 3
0 18 78 3
0 7 224 2
0 7 350 3
0 14 165 2
0 9 44 2
0 19 277 3
0 10 230 2
0 5 41 1
0 7 252 1
0 10 188 1
0 23 248 2
0 12 204 3
0 2 60 2
0 13 125 3
0 6 387 1
0 10 267 1
0 8 82 3
0 17 28 2
0 2 285 3
0 4 364 2
0 1 104 3
0 2 349 1
0 23 328 3
0 17 135 3
0 9 310 1
0 20 334 2
0 5 145 2
0 5 204 2
0 13 104 3
0 7 389 2
0 7 165 2
0 11 99 1
0 6 262 1
0 4 3 2
0 16 55 1
0 10 233 3
0 1 119 3
0 11 30 1
0 17 128 3
0 16 140 1
0 9 223 1
0 9 318 2
0 20 210 2
0 23 126 2
0 13 13 3
0 9 168 1
0 16 141 3
0 17 334 1
0 5 133 2
0 11 304 3
0 18 173 2
0 15 253 2
0 6 2 3
0 16 326 1
0 4 108 1
0 9 29 1
0 9 47 2
0 4 216 2
0 5 253 3
0 2 244 1
0 2 38 2
0 1 153 3
0 2 373 3
0 8 13 2
0 6 357 2
0 9 132 3
0 16 169 2
0 5 185 3
0 8 261 2
0 6 92 3
0 9 339 1
0 5 215 3
0 1 388 2
0 6 369 3
0 2 171 3
0 11 390 2
0 20 75 1
0 6 206 3
0 5 129 1
0 18 193 2
0 4 83 2
0 7 229 1
0 1 249 2
0 2 164 3
0 4 110 1
0 3 286 3
0 7 319 1
0 20 104 3
0 3 361 1
0 3 84 3
