900 100 3
30 60 700 9.00
0 20 70 3
0 5 91 1
0 14 51 1
0 3 74 3
0 1 52 2
0 8 80 2
0 3 71 3
0 21 90 2
0 5 99 3
0 5 85 3
0 5 3 1
0 3 29 2
0 19 81 1
0 9 28 1
0 9 62 2
0 6 68 1
0 1 71 2
0 9 53 2
0 21 57 3
0 6 18 3
0 1 5 1
0 13 60 2
0 14 45 1
0 2 27 1
0 15 92 2
0 8 28 1
0 14 99 3
0 9 64 3
0 12 1 1
0 5 23 1
0 8 11 2
0 2 75 2
0 1 84 3
0 10 62 1
0 13 18 2
0 2 19 3
0 11 39 2
0 2 40 2
0 7 82 3
0 13 94 1
0 7 55 1
0 14 46 3
0 11 31 3
0 13 36 2
0 1 42 2
0 17 11 2
0 7 25 1
0 10 8 3
0 4 30 3
0 1 26 1
0 22 33 2
0 3 53 3
0 13 58 1
0 6 48 3
0 2 42 2
0 11 19 3
0 8 53 3
0 2 17 1
0 6 38 3
0 11 21 1
0 7 98 3
0 16 91 3
0 4 28 1
0 8 1 1
0 15 86 3
0 7 45 1
0 7 18 1
0 19 29 1
0 4 62 2
0 4 43 1
0 5 76 1
0 8 82 2
0 3 79 2
0 13 14 3
0 8 39 1
0 9 84 3
0 17 10 1
0 15 83 1
0 13 61 2
0 12 82 3
0 10 64 1
0 2 19 1
0 5 49 2
0 12 98 2
0 2 72 1
0 9 50 3
0 2 20 1
0 4 82 1
0 15 52 2
0 1 75 1
0 8 82 1
0 25 39 3
0 10 80 3
0 25 6 1
0 3 32 2
0 3 55 1
0 17 100 2
0 23 31 3
0 3 99 2
0 4 50 3
0 14 74 3
0 4 67 2
0 4 76 1
0 9 99 2
0 9 95 2
0 7 62 1
0 4 52 1
0 2 8 3
0 24 72 1
0 2 43 1
0 16 26 1
0 4 64 3
0 10 11 2
0 19 67 2
0 13 41 1
0 13 39 3
0 1 81 2
0 14 77 1
0 2 49 2
0 4 82 1
0 6 46 3
0 13 81 2
0 7 96 3
0 1 78 3
0 7 21 1
0 6 46 1
0 11 35 1
0 7 73 2
0 7 34 3
0 14 57 1
0 13 62 2
0 2 82 3
0 7 53 3
