500 100 3
30 60 700 9.00
0 13 100 2
0 5 9 3
0 7 86 1
0 15 85 3
0 7 70 2
0 7 63 2
0 12 90 1
0 18 36 3
0 5 21 2
0 1 64 2
0 2 35 2
0 3 81 1
0 12 19 1
0 14 76 3
0 12 10 1
0 3 2 2
0 5 7 2
0 2 63 3
0 2 79 1
0 4 61 3
0 7 99 1
0 15 49 2
0 16 97 3
0 11 30 3
0 10 100 1
0 2 50 3
0 16 8 3
0 13 90 3
0 8 60 2
0 7 90 3
0 4 89 3
0 2 11 1
0 20 2 2
0 5 75 1
0 8 74 1
0 22 27 1
0 3 45 1
0 24 47 1
0 1 17 3
0 6 97 2
0 23 58 1
0 7 11 1
0 1 61 3
0 20 7 3
0 6 74 2
0 6 88 1
0 5 11 2
0 10 4 1
0 22 88 2
0 11 53 3
0 17 52 3
0 4 20 3
0 10 47 1
0 9 14 1
0 17 93 2
0 18 57 2
0 5 22 1
0 17 95 3
0 19 33 3
0 4 61 1
0 3 36 3
0 3 69 3
0 3 22 1
0 19 13 3
0 11 8 1
0 11 36 1
0 9 4 2
0 7 63 2
0 8 79 2
0 6 1 2
0 3 24 1
0 3 91 1
0 12 49 1
0 13 25 3
0 16 28 1
0 21 30 3
0 4 28 2
0 3 62 1
0 18 45 3
0 3 66 1
0 8 71 1
0 5 66 3
0 4 84 3
0 1 75 3
0 12 10 3
0 1 85 2
0 4 92 1
0 3 54 1
0 1 31 2
0 7 13 2
0 1 53 2
0 11 98 2
0 8 85 2
0 7 27 2
0 14 23 1
0 5 78 2
0 8 40 1
0 6 8 3
0 1 21 1
0 5 62 2
0 2 63 1
0 2 13 2
0 1 45 3
0 9 35 1
0 10 2 2
0 23 89 2
0 9 37 2
0 6 96 2
0 11 83 3
0 6 53 3
0 10 48 3
0 19 72 1
0 7 75 3
0 12 79 3
0 6 11 1
0 14 5 1
0 6 63 1
0 14 31 3
0 7 79 3
0 14 97 2
0 4 32 2
0 2 80 1
0 2 33 3
0 18 97 2
0 1 96 2
0 1 9 3
0 5 46 1
0 8 54 1
0 10 83 2
0 8 66 2
0 8 53 2
0 3 23 3
0 8 62 2
0 1 51 2
0 8 48 3
0 16 3 1
0 3 18 1
0 3 7 1
0 1 62 3
0 11 7 2
0 9 45 2
0 2 14 2
0 1 82 2
0 14 76 1
0 20 67 3
0 2 93 3
0 9 37 1
0 4 33 3
0 10 80 3
0 1 42 2
0 1 38 2
0 6 33 1
0 3 100 1
0 1 15 2
0 20 51 2
0 7 89 1
0 4 16 3
0 7 55 1
0 7 16 3
0 6 76 3
0 15 85 3
0 13 51 2
0 1 78 2
0 2 18 2
0 2 67 3
0 23 17 1
0 20 37 1
0 20 1 3
0 6 22 2
0 14 57 3
0 2 66 2
0 23 84 1
0 3 96 1
0 4 38 3
0 22 58 3
0 17 60 1
0 7 36 3
0 11 64 3
0 1 82 1
0 1 5 3
0 6 99 2
0 3 52 1
0 5 26 2
0 3 6 3
0 14 43 1
0 10 11 3
0 9 12 1
0 6 15 2
0 20 17 2
0 10 48 3
0 14 98 3
0 6 82 1
0 1 67 2
0 3 71 1
0 10 21 1
0 4 65 3
0 12 63 2
0 9 7 1
0 1 84 2
0 6 50 1
0 6 43 1
0 4 87 3
0 9 89 3
0 22 33 3
0 3 10 3
0 3 92 1
0 3 40 2
0 6 79 2
0 2 99 1
0 10 53 2
0 5 26 3
0 10 9 2
0 15 90 3
0 9 83 2
0 4 4 3
0 9 51 1
0 8 96 1
0 1 14 2
0 5 12 2
0 2 49 1
0 4 17 1
0 3 19 2
0 1 65 2
0 2 92 2
0 1 8 2
0 1 67 1
0 13 67 1
0 10 69 1
0 12 11 2
0 7 5 1
0 13 76 1
0 20 67 1
0 2 79 3
0 13 3 1
0 5 33 3
0 7 93 1
0 8 66 1
0 2 3 3
0 12 56 1
0 7 30 2
0 5 36 2
0 4 72 3
0 2 76 3
0 11 33 1
0 20 59 3
0 5 45 3
0 6 84 3
0 3 27 1
0 5 4 3
0 8 44 1
0 5 100 3
0 3 80 2
0 6 94 2
0 5 64 2
0 3 84 2
0 16 63 3
0 16 13 2
0 3 97 2
0 4 44 1
0 8 39 1
0 2 88 3
0 15 87 3
0 24 58 1
0 13 35 2
0 19 93 3
0 7 98 2
0 6 9 3
0 14 23 2
0 2 63 3
0 3 77 2
0 1 86 2
0 7 34 3
0 3 74 1
