450 50 3
30 60 700 9.00
0 7 14 1
0 13 37 1
0 6 45 1
0 1 42 2
0 21 49 2
0 15 33 1
0 8 5 1
0 7 19 1
0 3 37 3
0 9 47 2
0 12 25 2
0 9 24 2
0 8 35 2
0 3 7 1
0 15 39 3
0 11 13 3
0 4 3 2
0 13 25 2
0 8 4 2
0 19 5 2
0 2 46 2
0 2 16 2
0 10 30 1
0 5 11 2
0 9 9 2
0 4 10 1
0 3 33 2
0 16 40 2
0 8 14 3
0 18 16 3
0 1 43 2
0 4 48 1
0 2 26 3
0 2 25 2
0 16 48 1
0 3 20 3
0 3 22 3
0 1 47 2
0 5 37 2
0 4 50 3
0 15 27 1
0 16 26 3
0 9 3 1
0 2 17 2
0 6 8 2
0 1 33 1
0 8 4 1
0 15 35 3
0 18 19 1
0 5 23 3
0 4 31 3
0 14 24 1
0 13 23 3
0 2 31 2
0 1 22 2
0 3 5 2
0 11 50 1
0 21 3 3
0 3 6 3
0 3 17 3
0 12 45 1
0 11 34 2
0 9 48 2
0 5 36 1
0 6 25 2
0 4 2 1
0 22 45 1
0 10 34 1
0 7 35 2
0 4 2 3
0 8 40 3
0 11 40 3
0 1 16 3
0 8 5 2
0 11 47 2
0 23 16 3
0 3 17 3
0 9 46 2
0 12 49 2
0 1 36 1
0 2 46 2
0 1 46 3
0 11 27 3
0 7 4 3
0 1 46 3
0 3 25 2
0 14 18 2
0 24 1 1
0 20 35 3
0 4 9 3
0 1 3 2
0 1 23 2
0 13 40 1
0 4 29 3
0 2 33 3
0 14 35 1
0 7 22 1
0 16 48 2
0 1 49 1
0 1 17 1
0 2 4 1
0 4 22 3
0 13 35 2
0 12 2 2
0 4 29 1
0 14 2 2
0 17 17 1
0 19 50 3
0 2 29 2
0 13 6 1
0 3 37 1
0 16 28 1
0 12 29 3
0 21 4 2
0 16 34 1
0 10 19 3
0 3 46 2
0 7 34 3
0 5 43 2
0 18 22 1
0 6 42 1
0 5 50 1
0 4 38 1
0 3 24 1
0 7 20 2
0 11 7 1
0 3 7 2
0 14 14 3
0 15 1 3
0 20 37 1
0 8 43 1
0 12 1 1
0 4 2 3
0 3 18 1
0 10 7 1
0 8 48 1
0 14 30 3
0 3 35 1
0 11 7 2
0 9 46 1
0 9 27 3
0 7 33 1
0 10 13 2
0 12 32 1
0 12 10 3
0 10 19 3
0 12 41 1
0 3 50 2
0 4 42 2
0 8 20 3
0 2 17 1
0 23 46 2
0 8 29 1
0 10 3 1
0 22 44 3
0 16 39 1
0 7 3 3
0 5 12 1
0 12 14 1
0 18 28 2
0 7 33 2
0 11 2 1
0 1 2 2
0 4 45 3
0 1 39 2
0 17 9 2
0 13 32 3
0 9 8 3
0 19 9 1
0 4 35 1
0 7 42 1
0 5 27 1
0 3 19 3
0 1 16 3
0 10 22 3
0 6 11 1
0 14 8 3
0 2 12 2
0 4 2 3
0 1 34 2
0 4 45 1
0 14 27 3
0 9 38 3
0 3 23 2
0 4 34 1
0 14 23 3
0 21 50 1
0 16 3 2
0 4 37 3
0 11 16 3
0 10 43 2
0 3 20 3
0 20 37 2
0 3 21 1
0 21 5 3
0 22 23 3
0 7 25 3
0 3 10 1
0 10 40 2
0 25 31 2
0 12 22 3
0 7 14 3
0 1 49 2
0 8 37 3
0 18 43 1
0 2 38 1
0 5 49 2
0 6 14 3
0 12 11 3
0 11 8 1
0 3 39 2
0 7 18 3
0 1 26 2
0 2 25 1
0 9 28 3
0 17 44 3
