270 30 3
30 60 700 9.00
0 17 18 2
0 12 16 3
0 8 11 1
0 1 13 3
0 12 3 3
0 5 7 1
0 4 22 1
0 7 27 3
0 1 2 2
0 3 17 1
0 6 30 3
0 3 17 2
0 6 20 2
0 1 7 2
0 13 13 3
0 8 12 3
0 13 30 2
0 3 9 2
0 9 23 2
0 2 29 1
0 1 9 1
0 8 2 1
0 2 23 3
0 4 21 3
0 12 24 3
0 1 23 3
0 12 5 1
0 12 30 3
0 5 18 1
0 1 17 1
0 1 4 1
0 8 19 3
0 6 21 1
0 8 19 3
0 1 12 1
0 5 4 3
0 8 24 2
0 2 1 3
0 20 24 1
0 6 29 1
0 1 12 2
0 6 9 1
0 2 15 2
0 17 11 1
0 7 28 1
0 25 7 3
0 1 1 1
0 13 26 3
0 15 23 1
0 1 18 3
0 15 11 1
0 11 18 3
0 2 28 1
0 12 28 2
0 2 21 2
0 1 22 3
0 5 29 3
0 8 23 1
0 1 15 2
0 10 14 2
0 3 30 3
0 4 4 2
0 9 24 3
0 21 10 1
0 9 18 2
0 2 21 2
0 8 12 1
0 1 23 2
0 17 22 2
0 16 9 2
0 3 14 2
0 1 20 1
0 4 16 2
0 11 2 2
0 7 23 2
0 8 10 3
0 1 18 2
0 3 22 3
0 8 15 1
0 4 22 3
0 14 22 2
0 12 6 3
0 11 28 1
0 8 26 1
0 1 12 2
0 7 1 1
0 9 14 3
0 24 12 1
0 6 28 1
0 8 11 3
0 7 5 1
0 6 13 3
0 21 5 3
0 5 28 3
0 3 20 3
0 1 1 3
0 7 9 2
0 4 10 1
0 6 12 2
0 12 3 1
0 7 3 1
0 14 6 1
0 8 13 2
0 6 4 2
0 2 18 1
0 4 21 3
0 15 29 3
0 7 11 1
0 5 19 2
0 3 14 3
0 8 16 3
0 6 11 3
0 3 24 2
0 20 20 2
0 11 10 3
0 2 24 1
0 7 29 3
0 13 29 3
0 3 1 3
0 8 24 1
0 16 24 3
0 22 22 2
0 3 26 3
0 4 19 2
0 14 30 1
0 14 24 1
0 19 29 1
0 2 28 2
0 10 26 3
0 17 12 1
0 25 14 2
0 3 15 3
0 3 12 1
0 7 25 1
0 8 2 1
0 1 14 3
0 10 29 1
0 9 3 2
0 2 1 1
0 19 17 3
0 2 22 2
0 7 1 1
0 8 24 1
0 6 18 1
0 5 14 2
0 9 16 2
0 9 8 3
0 4 9 1
0 25 10 2
0 7 30 3
0 3 20 3
0 16 28 3
0 17 12 3
0 14 19 2
0 12 26 1
0 2 4 1
0 22 17 2
0 6 11 3
0 4 7 3
0 19 5 2
0 1 12 3
0 1 29 1
1 11 13 3
1 2 29 1
1 2 3 2
1 1 22 2
1 1 4 1
1 4 26 3
1 2 30 3
1 3 21 2
1 25 13 2
1 7 30 2
1 4 25 2
1 19 1 3
1 14 11 3
1 2 17 2
1 6 23 2
1 19 16 3
1 22 15 1
1 1 4 3
1 11 30 1
1 17 11 2
1 1 29 2
1 5 13 3
1 13 22 3
1 1 3 1
1 18 30 2
1 5 9 1
1 4 27 2
1 5 24 2
1 1 16 2
1 19 30 2
1 6 22 1
1 16 10 3
1 3 7 1
1 3 17 3
1 4 6 2
1 11 22 2
1 3 19 1
1 11 7 1
1 1 7 1
1 11 26 1
1 8 6 3
1 21 17 1
1 11 21 3
1 1 29 2
1 2 27 3
1 5 5 2
1 4 19 3
1 6 19 3
1 8 27 1
1 6 3 3
1 25 15 3
1 6 14 1
1 18 17 1
1 7 2 3
1 6 22 2
1 6 13 2
1 5 8 3
1 10 29 3
1 7 5 1
1 12 22 1
1 2 22 2
1 1 14 1
1 21 14 3
1 21 24 3
1 1 21 1
1 7 4 3
1 2 19 3
1 5 7 2
1 13 21 1
1 2 18 2
1 7 23 2
1 1 27 2
1 1 26 1
1 20 7 3
1 22 2 1
1 1 18 3
1 2 6 1
1 2 21 1
1 1 3 2
1 4 16 1
1 1 24 3
1 13 2 1
1 7 30 3
1 13 8 3
1 11 9 3
1 4 9 2
1 2 12 1
1 13 16 1
1 3 10 3
1 19 17 1
1 2 4 2
1 22 20 3
1 12 4 1
1 2 22 3
1 7 4 1
1 11 25 1
1 12 1 1
1 1 25 2
1 24 23 2
1 8 25 3
1 14 30 3
1 14 13 1
1 10 17 3
1 18 13 2
1 6 20 3
1 1 12 1
1 5 14 2
1 10 5 3
0 12737 17000 6835 9453 3831 5827 3367 6886 10176 18721 16539 12012 18741 17172 18730 7863 10876 4042 12179 11711 15978 2233 14274 14364 8733 16119 16825 16993 11301 10026
12737 0 6156 7708 14710 11943 11471 9467 12294 6824 6235 11447 6597 6638 5266 6827 15288 3781 12188 11699 7169 4477 13450 9436 10713 5006 5615 4089 4257 2518 7614
17000 6156 0 10474 15448 17216 13691 14155 14001 7629 3789 7646 5997 2752 1897 9253 16836 6131 17502 10663 13277 1747 17013 6791 8188 8269 10092 5224 5024 5977 13764
6835 7708 10474 0 7374 8408 3764 4917 4660 3348 12805 9992 5178 12557 10987 14497 7616 4606 8734 6659 10731 9733 6545 7620 7977 2715 12705 11537 11629 5489 9737
9453 14710 15448 7374 0 12938 4264 10220 3002 8219 18676 10781 9502 18047 16620 21525 2311 11065 13220 5486 17926 15401 7436 9490 8638 9819 19999 18115 18142 12247 16725
3831 11943 17216 8408 12938 0 8913 3493 10124 11577 18174 18383 13238 18462 16962 16968 11570 11245 326 14732 8883 15895 6055 15985 16383 9277 14054 15863 16077 11241 7111
5827 11471 13691 3764 4264 8913 0 5983 1268 6072 16366 11269 7840 15995 14453 18256 3911 8224 9214 6466 13785 13191 4351 9247 9010 6473 16379 15262 15343 9211 12513
3367 9467 14155 4917 10220 3493 5983 0 7249 8101 15560 14891 9800 15679 14129 15364 9299 8055 3819 11340 8681 12981 4780 12496 12893 5980 12777 13541 13720 8267 7115
6886 12294 14001 4660 3002 10124 1268 7249 0 6397 16880 10850 8036 16420 14907 19113 3003 8865 10419 5779 14979 13652 5171 9007 8581 7296 17363 15961 16023 9939 13741
10176 6824 7629 3348 8219 11577 6072 8101 6397 0 10529 6867 1860 10025 8524 13493 9305 3042 11899 4992 11994 7275 9708 4441 5101 2977 12394 9917 9934 4308 11436
18721 6235 3789 12805 18676 18174 16366 15560 16880 10529 0 11426 9201 1311 2098 6070 19827 8199 18422 14226 12373 3275 19138 10516 11929 10227 7816 2856 2576 7469 13317
16539 11447 7646 9992 10781 18383 11269 14891 10850 6867 11426 0 5529 10285 9494 16623 12847 8543 18708 5314 18069 8772 15553 2430 2270 9649 16742 12520 12381 9515 17849
12012 6597 5997 5178 9502 13238 7840 9800 8036 1860 9201 5529 0 8546 7128 12862 10840 3131 13557 5283 12664 5929 11566 3157 4223 4161 12195 9023 8992 4275 12345
18741 6638 2752 12557 18047 18462 15995 15679 16420 10025 1311 10285 8546 0 1578 7363 19321 7986 18724 13389 13197 2824 19005 9543 10938 10093 8952 3883 3610 7441 14017
17172 5266 1897 10987 16620 16962 14453 14129 14907 8524 2098 9494 7128 1578 0 7371 17830 6410 17230 12128 12108 1261 17428 8450 9869 8515 8402 3401 3179 5876 12796
18730 6827 9253 14497 21525 16968 18256 15364 19113 13493 6070 16623 12862 7363 7371 0 22101 10495 17132 18140 8952 7864 19814 15146 16550 11818 3155 4104 4259 9281 10474
7863 15288 16836 7616 2311 11570 3911 9299 3003 9305 19827 12847 10840 19321 17830 22101 0 11863 11824 7536 17567 16580 5689 11336 10638 10285 20285 18961 19021 12942 16204
10876 3781 6131 4606 11065 11245 8224 8055 8865 3042 8199 8543 3131 7986 6410 10495 11863 0 11545 7957 9549 5170 11020 6252 7352 2143 9364 7101 7158 1269 9321
4042 12188 17502 8734 13220 326 9214 3819 10419 11899 18422 18708 13557 18724 17230 17132 11824 11545 0 15054 8955 16169 6273 16309 16709 9586 14196 16089 16305 11525 7181
12179 11699 10663 6659 5486 14732 6466 11340 5779 4992 14226 5314 5283 13389 12128 18140 7536 7957 15054 0 16856 11019 10812 4140 3155 7787 17309 14296 14255 9222 16129
