1800 200 3
30 60 700 9.00
0 12 55 3
0 15 193 2
0 9 176 1
0 1 135 1
0 1 34 2
0 5 119 2
0 7 43 1
0 19 196 3
0 1 21 1
0 13 153 2
0 19 198 3
0 2 198 2
0 14 185 2
0 4 147 2
0 10 36 1
0 20 150 1
0 4 57 1
0 4 62 1
0 5 132 2
0 5 10 2
0 2 83 1
0 14 130 2
0 7 167 3
0 2 112 1
0 16 157 3
0 10 64 1
0 3 82 3
0 2 121 3
0 6 171 3
0 1 49 2
0 4 7 1
0 13 157 1
0 12 110 2
0 1 124 2
0 18 76 3
0 1 184 3
0 6 120 2
0 20 82 3
0 21 51 2
0 3 42 2
0 12 42 1
0 2 186 3
0 4 17 1
0 2 126 2
0 4 135 2
0 2 78 2
0 12 139 3
0 2 192 1
0 7 166 3
0 9 140 1
0 23 130 3
0 12 130 2
0 1 74 2
0 3 17 2
0 1 98 2
0 8 115 3
0 3 113 2
0 22 106 2
0 24 154 2
0 2 69 2
0 3 151 1
0 5 197 1
0 17 173 3
0 13 108 1
0 2 109 3
0 4 65 1
0 11 146 1
0 14 163 3
0 3 97 2
0 6 192 3
0 2 58 2
0 10 189 2
0 9 87 3
0 21 174 2
0 9 80 3
0 11 170 3
0 9 73 2
0 19 155 1
0 5 97 1
0 7 153 1
0 6 106 1
0 4 46 3
0 3 65 3
0 14 10 3
0 3 175 1
0 10 25 1
0 22 194 2
0 18 2 2
0 15 74 2
0 6 35 1
0 13 152 3
0 17 166 1
0 4 191 3
0 8 20 2
0 4 103 2
0 3 54 1
0 1 46 2
0 1 10 1
0 1 87 2
0 7 6 3
0 14 131 2
0 11 116 1
0 8 188 3
0 12 95 3
0 5 59 1
0 8 173 3
0 4 113 3
0 1 64 1
0 9 154 3
0 12 181 2
0 1 59 3
0 16 91 3
0 20 107 2
0 21 121 1
0 3 195 2
0 18 158 2
0 6 126 2
0 1 191 3
0 2 143 1
0 3 160 1
0 11 58 3
0 4 70 1
0 1 63 2
0 10 101 1
0 2 56 3
0 8 79 2
0 10 189 2
0 22 33 3
0 8 175 2
0 5 182 2
0 8 169 2
0 23 21 3
0 3 170 2
0 3 95 1
0 24 96 1
0 17 55 1
0 2 178 3
0 17 200 3
0 8 98 1
0 17 193 3
0 6 35 2
0 1 187 1
0 3 128 2
0 10 29 2
0 2 93 1
0 6 88 2
0 2 163 1
0 16 51 3
0 1 73 2
0 3 117 2
0 23 170 1
0 1 165 1
0 21 103 3
0 24 168 2
0 24 183 2
0 5 72 2
0 4 188 2
0 1 158 2
0 8 172 3
0 14 23 1
0 12 49 3
0 1 97 3
0 14 37 1
0 8 135 1
0 6 163 1
0 8 170 1
0 3 63 1
0 1 42 1
0 1 53 2
0 4 7 1
0 3 103 1
0 10 122 2
0 13 124 2
0 1 169 2
0 9 57 1
0 13 71 3
0 8 139 1
0 12 113 1
0 7 88 1
0 16 117 3
0 9 192 3
0 24 113 1
0 7 74 1
0 4 41 2
0 6 77 1
0 4 64 3
0 11 133 1
0 14 156 2
0 12 155 3
0 1 42 3
0 20 161 2
0 14 71 3
0 12 53 1
0 2 23 2
0 19 137 2
0 22 20 3
0 2 22 1
0 17 120 3
0 13 191 1
0 17 154 3
0 11 155 1
0 1 125 2
0 15 91 2
0 14 149 3
0 3 96 3
0 18 17 3
0 2 169 1
0 2 74 3
0 3 46 3
0 5 5 2
0 8 33 1
0 24 106 2
0 2 74 2
0 4 75 2
0 4 74 1
0 3 191 3
0 3 143 2
0 5 121 2
0 15 59 2
0 15 195 1
0 7 92 3
0 10 29 2
0 7 127 2
0 12 195 2
0 8 154 2
0 2 193 2
0 3 67 1
0 2 12 1
0 7 73 3
0 11 97 2
0 1 136 2
0 7 25 3
0 11 47 2
0 13 42 3
0 4 45 3
0 5 156 3
0 20 129 2
0 14 153 1
0 1 130 3
0 9 17 2
0 7 132 1
0 12 23 2
0 2 163 2
0 1 28 3
0 2 194 3
0 15 135 3
0 25 81 1
0 5 185 1
0 9 55 3
0 1 123 3
0 2 179 3
0 14 95 3
0 8 44 1
0 3 4 2
0 4 136 3
0 3 141 2
0 4 67 2
0 17 73 3
0 15 184 2
0 21 46 1
0 6 113 1
0 24 180 2
0 7 195 2
0 3 166 1
0 14 143 1
0 5 59 3
0 13 10 1
0 2 124 1
0 5 70 2
0 10 176 2
0 11 32 1
0 22 28 1
0 19 196 1
0 6 39 2
0 2 59 1
0 14 144 1
0 16 113 3
0 24 12 2
0 4 3 3
0 18 173 2
0 13 152 3
0 7 35 1
0 2 14 2
0 19 35 2
0 23 52 1
0 7 6 3
0 7 153 3
0 2 118 1
0 24 193 3
0 23 114 2
0 1 139 1
0 16 25 2
0 4 177 3
0 17 163 2
0 14 145 1
0 1 166 1
0 11 147 3
0 1 95 1
0 17 146 1
0 9 127 2
0 4 167 1
0 10 92 1
0 2 190 2
0 6 160 2
0 2 72 3
0 6 55 2
0 4 184 1
0 12 13 2
0 13 160 3
0 4 22 3
0 2 2 3
0 20 118 1
0 1 65 1
0 8 83 2
0 20 86 1
0 3 184 1
0 24 44 3
0 15 55 2
0 6 116 3
0 15 156 1
0 7 75 3
0 2 141 1
0 14 120 3
0 1 4 1
0 1 122 1
0 6 126 1
0 14 95 2
0 5 149 1
0 3 52 1
0 7 78 2
0 16 43 1
0 8 65 1
0 4 89 2
0 1 53 3
0 17 70 1
0 18 192 3
0 7 200 2
0 7 143 3
0 8 176 3
0 2 29 1
0 5 106 1
0 3 31 2
0 3 26 1
0 22 29 3
0 20 182 3
0 8 153 1
0 9 54 3
0 5 41 3
0 6 180 3
0 11 59 1
0 3 192 1
0 10 50 3
0 1 95 2
0 25 63 1
0 13 75 3
0 9 121 3
0 18 128 3
0 11 72 3
0 2 138 2
0 7 170 2
0 7 23 1
0 5 6 2
0 10 24 1
0 9 10 2
0 2 161 3
0 16 104 2
0 12 156 3
0 3 74 1
0 25 81 1
0 23 168 2
0 21 107 1
0 1 1 1
0 22 123 3
0 3 66 1
0 21 2 3
0 2 53 2
0 22 52 3
0 17 88 3
0 13 188 3
0 3 112 1
0 12 52 3
0 2 165 1
0 10 66 2
0 16 100 3
0 9 70 1
0 25 142 1
0 13 20 2
0 6 71 3
0 10 37 3
0 24 69 1
0 6 194 1
0 1 106 1
0 6 46 3
0 7 105 3
0 6 53 1
0 11 177 3
0 12 119 1
0 12 199 2
0 2 23 1
0 9 84 2
0 3 177 3
0 23 45 1
0 4 188 3
0 8 47 3
0 13 22 3
0 25 181 1
0 7 61 2
0 2 14 1
0 12 195 3
0 11 66 3
0 16 55 3
0 4 125 2
0 3 17 2
0 5 4 1
0 8 92 1
0 10 17 2
0 11 155 1
0 18 85 3
0 2 133 3
0 11 75 2
0 1 165 3
0 16 118 2
0 6 102 1
0 9 154 2
0 15 72 1
0 13 13 2
0 4 52 1
0 14 168 2
0 5 52 3
0 5 79 3
0 4 149 2
0 12 119 2
0 2 144 1
0 17 128 2
0 7 127 3
0 14 70 3
0 22 30 3
0 14 38 2
0 21 56 3
0 1 171 2
0 1 127 3
0 1 37 2
0 21 162 1
0 16 170 3
0 2 81 3
0 7 98 2
0 3 167 1
0 9 39 3
0 18 196 1
0 18 135 1
0 5 194 2
0 24 52 3
0 9 94 2
0 6 35 3
0 1 136 3
0 9 68 1
0 7 157 3
0 5 98 1
0 9 78 3
0 11 177 1
0 9 83 3
0 14 185 2
0 8 174 1
0 19 92 2
0 3 95 3
0 19 171 1
0 15 129 1
0 2 106 1
0 12 27 3
0 8 58 2
0 2 178 3
0 17 163 3
0 2 153 1
0 11 78 3
0 22 44 1
0 9 81 1
0 1 195 3
0 6 19 1
