350 50 3
30 60 700 9.00
0 19 6 1
0 20 16 1
0 17 21 3
0 4 42 2
0 7 18 1
0 1 41 3
0 5 9 3
0 3 26 3
0 5 41 1
0 23 27 1
0 2 49 3
0 1 1 2
0 16 38 1
0 8 3 1
0 3 3 1
0 7 49 2
0 9 21 2
0 7 24 2
0 14 45 1
0 4 47 2
0 2 42 2
0 16 39 3
0 2 34 3
0 12 30 3
0 23 31 2
0 3 33 2
0 3 26 2
0 10 14 2
0 2 44 1
0 7 15 2
0 4 46 2
0 22 1 3
0 18 32 1
0 9 3 1
0 1 8 1
0 15 39 2
0 3 42 1
0 3 22 3
0 3 50 3
0 3 42 3
0 12 36 3
0 5 29 1
0 4 42 1
0 21 44 1
0 6 32 2
0 15 6 2
0 14 23 3
0 19 18 2
0 3 35 3
0 4 6 1
0 13 15 3
0 11 6 1
0 4 3 1
0 1 29 2
0 8 17 1
0 18 41 2
0 4 13 3
0 23 9 2
0 8 33 2
0 23 48 3
0 2 30 1
0 2 10 2
0 2 30 2
0 1 33 2
0 6 15 1
0 21 20 1
0 17 42 1
0 23 41 3
0 5 20 1
0 1 30 2
0 4 31 1
0 1 46 3
0 25 43 2
0 6 46 1
0 4 15 3
0 11 36 1
0 7 38 3
0 7 47 2
0 1 13 3
0 12 24 1
0 1 50 1
0 4 21 2
0 2 44 1
0 8 23 2
0 1 36 3
0 10 41 3
0 3 29 2
0 14 33 1
0 4 7 2
0 15 27 3
0 1 34 2
0 10 7 3
0 5 37 3
0 4 15 3
0 5 7 3
0 9 15 2
0 20 32 2
0 3 43 3
0 4 37 1
0 8 47 2
0 20 33 3
0 17 41 1
0 1 26 1
0 4 2 3
0 1 47 3
0 14 10 2
0 8 26 3
0 4 7 2
0 5 33 2
0 7 1 1
0 15 3 1
0 2 6 3
0 2 43 2
0 8 39 1
0 15 35 3
0 6 31 3
0 13 20 2
0 21 20 3
0 15 50 1
0 19 12 2
0 2 41 1
0 4 20 2
0 9 42 1
0 12 29 1
0 6 22 1
0 23 10 2
0 1 17 3
0 6 16 3
0 9 13 2
0 4 15 1
