870 39 14
30 60 700 9.00
1 5  6   1
2 19 18  1
0 7  20  1
0 20 35  1
2 4  29  1
1 2  2   1
2 23 23  1
1 10 38  1
1 11 14  1
2 2  38  1
1 3  21  1
1 4  21  1
1 6  4   1
1 20 4   1
0 5  17  1
0 1  20  1
1 9  2   1
0 2  16  1
2 15 23  1
0 15 37  1
2 21 18  1
0 14 31  1
2 1  19  1
1 16 16  1
1 1  7   1
0 5  28  1
2 3  32  1
2 8  5   1
1 11 3   1
1 18 22  1
0 4  38  1
0 4  14  1
1 23 35  1
1 25 6   1
2 6  7   1
0 5  4   1
1 13 34  1
2 10 4   1
1 9  3   1
1 15 23  1
2 3  30  1
0 4  5   1
1 9  5   1
1 12 4   1
0 19 24  1
2 13 12  1
0 7  38  1
2 18 7   1
1 7  22  1
2 4  37  1
0 15 35  1
2 3  15  1
2 12 32  1
1 15 23  1
2 25 27  1
2 6  39  1
0 9  10  1
2 1  20  1
1 13 5   1
2 2  1   1
1 19 13  1
1 5  23  1
0 5  13  1
1 1  24  1
2 22 21  1
2 1  15  1
2 2  31  1
2 23 26  1
1 11 28  1
2 7  10  1
0 2  12  1
2 15 2   1
1 10 21  1
1 1  24  1
1 9  5   1
2 2  35  1
2 4  31  1
1 23 24  1
1 9  10  1
0 7  5   1
0 3  3   1
1 8  25  1
2 14 38  1
1 8  16  1
2 1  15  1
0 4  14  1
2 24 19  1
1 1  17  1
0 3  22  1
1 4  22  1
1 5  28  1
1 23 23  1
0 21 21  1
1 4  31  1
1 1  6   1
2 1  10  1
0 14 37  1
2 25 20  1
1 4  29  1
2 4  30  1
1 5  1   1
0 23 25  1
1 3  32  1
1 6  6   1
0 2  10  1
1 12 29  1
1 1  10  1
1 1  9   1
0 12 2   1
2 6  38  1
1 4  12  1
2 2  20  1
2 2  31  1
0 18 11  1
1 6  32  1
1 2  6   1
0 12 24  1
2 18 2   1
0 4  23  1
0 2  9   1
1 4  15  1
2 3  14  1
2 5  37  1
1 4  17  1
0 3  39  1
2 1  5   1
2 6  26  1
1 6  28  1
0 25 32  1
0 1  7   1
1 13 31  1
2 2  5   1
2 13 16  1
0 4  7   1
1 3  8   1
1 19 8   1
0 6  31  1
0 1  33  1
2 6  37  1
2 8  12  1
2 6  20  1
2 7  22  1
0 3  14  1
2 11 33  1
0 1  27  1
2 9  12  1
1 3  23  1
2 2  35  1
0 6  9   1
2 1  1   1
1 6  24  1
2 7  20  1
2 2  1   1
1 7  13  1
1 3  36  1
1 1  35  1
1 1  29  1
2 1  17  1
2 12 29  1
0 15 6   1
2 3  35  1
0 7  1   1
0 8  25  1
2 1  32  1
2 22 29  1
1 9  38  1
0 3  2   1
2 11 33  1
2 1  14  1
0 8  2   1
0 1  28  1
0 2  21  1
1 11 16  1
2 3  23  1
1 2  14  1
0 10 6   1
0 16 5   1
0 14 21  1
2 6  35  1
2 19 6   1
2 19 3   1
2 19 37  1
0 16 17  1
1 13 27  1
2 5  7   1
1 1  11  1
2 8  24  1
2 20 33  1
2 2  15  1
2 20 36  1
1 15 8   1
0 19 30  1
1 1  7   1
0 6  30  1
2 3  27  1
0 7  2   1
0 16 33  1
2 22 7   1
0 3  21  1
2 23 36  1
1 2  20  1
0 8  30  1
1 23 16  1
0 8  12  1
1 5  9   1
0 16 21  1
1 4  4   1
1 2  3   1
0 1  32  1
0 6  28  1
0 2  7   1
1 6  18  1
2 4  21  1
2 5  25  1
1 1  2   1
1 5  17  1
2 14 36  1
2 6  15  1
2 2  14  1
2 12 15  1
0 4  8   1
2 22 38  1
1 1  31  1
1 11 13  1
2 2  24  1
1 5  12  1
2 16 11  1
0 4  30  1
1 10 31  1
2 5  18  1
1 17 38  1
1 8  27  1
0 19 24  1
1 5  38  1
1 17 35  1
0 3  24  1
0 2  35  1
0 2  15  1
1 2  33  1
1 9  7   1
1 2  15  1
2 5  28  1
0 6  1   1
0 24 31  1
1 18 2   1
0 10 33  1
0 6  21  1
2 1  23  1
1 24 22  1
0 21 1   1
1 20 32  1
1 25 39  1
2 5  23  1
2 1  14  1
2 8  3   1
0 1  11  1
0 8  39  1
1 2  13  1
1 17 32  1
0 8  21  1
0 1  37  1
1 7  20  1
2 6  25  1
0 15 1   1
1 6  21  1
0 13 20  1
2 5  21  1
0 1  7   1
1 8  20  1
1 10 38  1
2 5  22  1
1 20 28  1
0 12 34  1
0 9  8   1
1 6  10  1
1 24 23  1
2 17 1   1
2 5  39  1
1 8  25  1
2 1  14  1
0 2  11  1
0 5  6   1
0 1  2   1
0 20 7   1
2 19 2   1
0 8  12  1
1 2  18  1
2 8  28  1
2 14 30  1
1 1  23  1
0 5  7   1
1 13 28  1
2 12 11  1
0 21 8   1
1 20 1   1
1 3  23  1
0 4  2   1
0 16 36  1
2 13 18  1
1 7  29  1
2 1  25  1
2 6  37  1
2 2  34  1
1 12 36  1
0 6  38  1
2 4  31  1
0 2  6   1
2 4  37  1
1 2  10  1
2 9  11  1
0 3  19  1
0 15 7   1
2 5  25  1
0 2  23  1
2 11 9   1
1 15 23  1
2 17 6   1
2 5  12  1
1 10 7   1
1 5  7   1
0 6  26  1
2 7  32  1
0 1  10  1
1 17 25  1
0 11 32  1
1 19 28  1
1 25 12  1
2 9  10  1
2 13 13  1
0 19 15  1
1 9  3   1
2 2  1   1
0 4  17  1
0 1  5   1
1 8  30  1
1 11 4   1
0 14 24  1
2 10 21  1
0 9  20  1
0 10 35  1
2 2  34  1
2 2  30  1
1 6  26  1
2 20 20  1
0 18 16  1
1 2  8   1
1 8  8   1
1 17 10  1
1 2  17  1
2 17 15  1
2 8  37  1
0 8  5   1
2 2  36  1
0 2  18  1
0 16 14  1
1 9  15  1
1 3  33  1
2 1  9   1
1 7  35  1
2 6  32  1
1 2  2   1
1 6  23  1
0 3  23  1
1 7  35  1
2 6  11  1
0 3  27  1
1 5  18  1
1 19 30  1
1 25 18  1
1 3  9   1
0 4  29  1
0 1  10  1
1 17 36  1
1 11 30  1
1 4  22  1
0 6  10  1
2 7  36  1
1 18 9   1
2 20 6   1
1 2  2   1
2 4  21  1
1 2  30  1
1 8  2   1
0 15 22  1
2 1  28  1
2 17 28  1
1 3  27  1
0 16 37  1
2 3  37  1
0 3  4   1
2 1  15  1
0 1  10  1
1 10 33  1
0 1  12  1
0 7  26  1
0 2  5   1
2 11 1   1
1 5  30  1
2 12 5   1
2 20 18  1
2 1  24  1
2 7  7   1
0 5  11  1
0 1  7   1
2 1  21  1
2 17 28  1
1 1  9   1
2 11 1   1
0 14 8   1
0 14 21  1
2 8  18  1
0 1  37  1
2 14 13  1
2 17 32  1
0 13 32  1
0 11 3   1
0 9  33  1
2 2  34  1
2 19 34  1
1 4  9   1
0 2  30  1
0 14 21  1
0 1  25  1
2 11 14  1
0 4  36  1
1 22 2   1
2 3  34  1
0 7  22  1
2 9  25  1
0 5  29  1
2 4  33  1
2 6  4   1
0 2  12  1
1 24 5   1
0 9  18  1
0 15 33  1
1 20 15  1
0 12 10  1
1 7  2   1
2 13 17  1
1 12 1   1
2 1  12  1
2 3  30  1
2 7  13  1
0 4  25  1
2 22 34  1
2 3  18  1
1 1  3   1
1 3  36  1
1 2  28  1
2 9  32  1
1 9  34  1
0 9  5   1
2 7  27  1
2 2  33  1
0 5  10  1
0 8  8   1
1 5  11  1
2 16 25  1
0 7  15  1
1 4  30  1
1 10 35  1
0 2  36  1
2 8  2   1
1 7  23  1
2 2  5   1
0 5  23  1
1 1  38  1
2 1  28  1
2 9  1   1
0 19 37  1
2 7  5   1
0 23 27  1
1 15 20  1
1 11 34  1
1 11 27  1
1 1  14  1
2 4  22  1
2 6  8   1
0 12 25  1
1 7  13  1
0 8  31  1
2 7  4   1
2 14 26  1
1 8  7   1
2 8  10  1
0 4  25  1
0 3  9   1
0 4  8   1
0 14 21  1
1 1  17  1
2 3  18  1
0 1  29  1
1 3  22  1
1 4  16  1
1 2  20  1
1 2  5   1
0 9  14  1
2 5  36  1
1 10 29  1
1 5  24  1
1 6  23  1
1 5  22  1
1 18 32  1
1 16 15  1
0 3  21  1
0 19 4   1
1 11 8   1
0 2  3   1
2 8  23  1
0 10 29  1
1 5  37  1
0 2  29  1
1 2  12  1
1 13 2   1
2 3  35  1
1 18 23  1
1 8  12  1
0 13 34  1
2 4  34  1
0 1  19  1
0 6  3   1
1 3  21  1
0 8  15  1
1 2  38  1
1 21 35  1
2 5  2   1
2 3  34  1
1 10 25  1
2 3  6   1
1 16 24  1
1 1  20  1
2 11 36  1
0 6  16  1
2 18 13  1
0 1  39  1
0 7  22  1
1 3  30  1
2 8  38  1
2 2  31  1
0 1  35  1
0 7  20  1
2 4  5   1
2 1  34  1
0 7  19  1
2 25 22  1
2 24 33  1
1 3  7   1
2 4  34  1
0 16 32  1
0 5  34  1
2 10 33  1
1 1  7   1
2 10 18  1
0 10 36  1
2 1  15  1
0 8  4   1
2 19 30  1
1 3  39  1
2 1  32  1
2 2  15  1
0 23 24  1
0 3  37  1
0 3  16  1
1 3  22  1
0 4  9   1
0 1  8   1
1 19 33  1
2 1  11  1
0 5  11  1
0 8  39  1
0 24 22  1
1 11 22  1
1 2  11  1
2 9  27  1
2 16 19  1
2 12 35  1
1 10 17  1
1 5  14  1
1 1  39  1
0 15 24  1
0 1  10  1
1 22 12  1
2 1  28  1
1 18 26  1
2 2  3   1
2 5  32  1
1 13 29  1
1 3  26  1
2 6  2   1
2 6  12  1
2 17 19  1
0 18 11  1
1 4  2   1
0 1  37  1
2 2  10  1
0 4  14  1
2 12 19  1
1 1  17  1
2 3  6   1
1 11 21  1
2 19 20  1
2 1  10  1
1 9  22  1
2 6  11  1
2 8  28  1
1 5  5   1
0 3  31  1
2 1  20  1
1 10 4   1
0 20 8   1
0 4  1   1
1 8  10  1
0 12 26  1
0 6  27  1
1 6  12  1
2 22 37  1
2 4  16  1
0 8  28  1
2 13 14  1
2 1  11  1
2 6  6   1
0 2  14  1
1 1  21  1
2 9  21  1
2 18 21  1
1 23 37  1
1 7  1   1
1 1  25  1
2 23 35  1
0 4  32  1
1 16 8   1
1 1  15  1
2 4  34  1
1 5  24  1
0 6  22  1
2 2  6   1
1 5  36  1
0 22 31  1
0 9  34  1
1 1  22  1
0 4  14  1
0 15 15  1
1 3  8   1
1 18 34  1
2 2  14  1
2 2  34  1
2 2  34  1
2 18 32  1
0 21 20  1
1 1  16  1
0 11 22  1
2 5  20  0
0 12 17  0
0 2  6   0
2 1  2   0
2 15 16  0
2 5  31  0
1 8  22  0
0 7  32  0
1 8  34  0
1 15 22  0
0 19 1   0
2 13 2   0
0 5  7   0
0 8  23  0
0 8  25  0
2 3  26  0
0 20 23  0
2 10 26  0
0 3  14  0
2 3  27  0
2 1  18  0
1 10 2   0
1 4  8   0
0 2  13  0
2 1  16  0
1 1  21  0
1 6  34  0
0 17 5   0
0 4  10  0
2 5  15  0
1 18 9   0
2 4  15  0
2 15 25  0
1 11 8   0
0 17 12  0
2 5  32  0
2 7  36  0
2 18 28  0
1 5  39  0
1 23 37  0
2 3  12  0
0 2  26  0
0 6  6   0
2 1  26  0
2 19 13  0
2 4  2   0
0 1  20  0
0 4  32  0
1 9  21  0
1 25 35  0
1 10 35  0
1 15 13  0
0 11 37  0
1 5  8   0
0 1  33  0
2 9  21  0
0 7  26  0
1 13 7   0
2 6  29  0
1 1  4   0
0 14 35  0
0 3  17  0
2 2  26  0
0 1  21  0
2 3  37  0
1 7  24  0
0 2  27  0
0 4  30  0
2 8  31  0
1 1  22  0
2 9  31  0
0 2  35  0
1 4  5   0
2 8  34  0
0 14 6   0
1 6  27  0
0 21 4   0
0 18 37  0
0 10 29  0
2 19 35  0
0 3  14  0
1 12 26  0
1 1  30  0
2 2  33  0
2 12 38  0
0 2  33  0
0 11 10  0
1 12 3   0
0 6  21  0
2 11 14  0
0 4  13  0
1 11 6   0
2 1  14  0
2 7  35  0
0 24 11  0
1 4  26  0
1 13 25  0
1 6  16  0
1 10 5   0
2 15 24  0
1 1  33  0
2 3  24  0
1 4  20  0
0 9  15  0
2 8  39  0
1 3  26  0
1 4  34  0
1 4  39  0
1 20 31  0
2 6  22  0
0 2  32  0
1 9  29  0
0 5  37  0
0 4  21  0
1 22 2   0
1 15 15  0
0 3  23  0
0 2  28  0
2 6  7   0
2 1  16  0
1 2  15  0
2 8  26  0
2 22 16  0
0 4  35  0
0 3  27  0
2 11 33  0
0 9  1   0
0 15 17  0
1 13 22  0
1 6  15  0
2 20 10  0
2 14 36  0
2 6  38  0
2 3  3   0
2 8  11  0
0 5  30  0
1 15 8   0
0 16 10  0
2 14 28  0
2 12 33  0
1 5  15  0
0 14 37  0
2 22 4   0
2 18 18  0
2 8  15  0
0 3  28  0
1 15 31  0
1 14 30  0
0 4  27  0
1 11 25  0
1 2  7   0
2 21 5   0
1 9  30  0
2 3  4   0
0 1  18  0
0 17 24  0
2 2  9   0
0 2  35  0
2 8  20  0
0 7  33  0
1 4  1   0
0 5  13  0
0 4  39  0
2 4  39  0
1 5  29  0
2 4  6   0
1 3  22  0
1 15 38  0
1 11 1   0
1 3  39  0
1 3  7   0
2 5  19  0
1 9  33  0
1 14 15  0
1 1  28  0
1 4  38  0
1 18 23  0
2 10 8   0
0 14 22  0
1 6  32  0
2 11 5   0
2 2  9   0
2 1  27  0
0 15 31  0
1 3  7   0
1 1  22  0
1 2  36  0
2 4  20  0
0 10 36  0
2 1  35  0
0 2  10  0
1 2  32  0
2 23 2   0
1 4  21  0
2 7  1   0
0 11 16  0
2 7  14  0
1 5  23  0
0 20 28  0
2 17 11  0
0 17 15  0
1 2  21  0
1 14 36  0
0 13 29  0
2 12 20  0
2 2  25  0
1 4  15  0
2 1  35  0
2 6  17  0
2 12 37  0
0 11 22  0
2 6  17  0
1 2  6   0
2 25 18  0
1 4  13  0
2 15 25  0
2 12 18  0
1 10 16  0
    0  7132  4574  5157  9618  8109  6322  7382 10620  8662  8943  7144  7792  7491 14703  8572  5464  8217  6459  5233  9848  5980  6648 11058  9193  7920  7718  6076  6166 11439  9903 10038 14130  8951 10907 10768  8459  8308  8908  6545 
 7266     0  7461  6661  9448  2286  2386  1196  2606  2293  2574  3942  4590   464 12328  5060  4151  4704  3265  1910  6335  4695  4997  6070  4205  2393  2118  2882  2230  3705  7527  7716 10188  6575  8532  6826  1432  1281  3937  2080 
 4540  7801     0  1392  2473  8816  7029  8089 10514 10878  9612  5464  5566  8160 10524  8466  3857  8111  4670  5902  9741  5873  2920 11765  9900  8626  8424  4916  6872 11333  5723  5858 11779  4771  6727  8416  9128  8977  9615  7251 
 5312  7503  1866     0  3167  7144  5025  6417 10217 10580  9315  4719  4821  7863  9779  8169  3560  7813  3949  5605  9444  5576  2200 11450  9585  6955  6753  4196  4859 11035  4978  5114 11034  4027  5983  7672  8831  8680  9300  5617 
 6907  7486  1213  1077     0  8502  6714  7774 10200 10563  9298  4974  5076  7846 10034  8152  3543  7796  4180  5588  9427  5559  2430 11451  9586  8312  8110  4427  6558 11018  5234  5369 11289  4282  6238  7927  8814  8663  9301  6937 
 8285  2324  9065  8265 11052     0  2388  1080  4339  4026  4307  3563  4212  2177 12037  6184  5170  5829  3420  3035  7460  5146  5410  3781  1916  1037   911  3422  2518  5438  7237  7426  7899  6285  8241  4536  3165  3014  1647  2585 
 6437  2487  5793  4982  9204  2231     0  1503  4803  4490  4771  1517  2165  2661  9903  5891  3322  5535  1374  1559  7166  3298  3172  5180  3315  2041  1839  1057   156  5902  5102  5291  8408  4150  6106  5046  3629  3478  3030  1252 
 7512  1210  8292  7492 10279  1360  1714     0  3526  3213  3494  2889  3537  1383 11274  5322  4397  4967  2746  2173  6598  4373  4675  4847  2982  1170   968  2560  1844  4625  6474  6663  8965  5522  7478  5602  2351  2200  2713  1723 
 8982  2479 10260  9460 12247  4102  4545  3354     0   472  1534  6100  6749  2279 14486  4347  6666  3992  5424  3735  5622  6129  7155  7886  6021  4208  3934  5041  4389  1820  9686  9875 12004  8734 10690  8641  2547  2397  5752  4204 
10689  2337 10842 10041 12829  3960  4403  3212   456     0  1204  5959  6607  2137 14344  4081  7248  3726  5282  3593  5356  8027  7014  7744  5879  4066  3792  4899  4247  1555  9544  9733 11862  8592 10548  8499  2406  2255  5610  4062 
 9221  2718 10499  9699 12487  4341  4784  3594  1914  1601     0  6340  6988  2519 14726  5540  6906  5184  5663  3975  6815  6368  7395  8125  6260  4448  4173  5280  4628  3013  9925 10114 12243  8973 10929  8880  2787  2636  5991  4443 
 6828  3813  4686  3875  6947  3557  1437  2830  6129  5816  6097     0   863  3987  8600  7217  3116  6861   709  2885  8492  4624  2065  6506  4641  3367  3165  1217  1568  7228  3800  3988  7446  2848  4804  4083  4955  4804  4356  2578 
 7533  4519  5637  4827  7619  4262  2143  3535  6835  6521  6802   738     0  4692  8602  7922  3821  7567  1414  3590  9197  5329  2770  7863  5999  4072  3870  1922  2273  7934  3801  3990  7448  2849  4805  4085  5660  5509  5713  3284 
 7626   521  7821  7020  9808  2143  2586  1396  2535  2222  2503  4142  4791     0 12528  5419  4511  5064  3465  2270  6694  4895  5197  5927  4062  2250  1975  3082  2430  3634  7727  7916 10045  6776  8732  6683  1361  1210  3794  2246 
13930 12254 10483  9672 11144 12012  9879 11271 14571 14257 14538  8474  8576 12428     0 16786 12177 16430  9150 11326 18061 14193  8981 16945 18869 11822 11620  9658 10009 15670  5180  5205  8417  6132  3810 10952 13396 13245 19542 11020 
 8822  4860  8975  8175 10963  5849  5549  5116  3584  3948  5010  7077  7726  5219 16047     0  5382   275  6428  3728  1771  6161  7992  9336  7471  5659  5457  6045  5393  4403 11247 11382 13969 10295 12251 10606  6023  5873  7203  5772 
